node,sub_joint_id,brace_member,brace_end,chord_t_scenario,direction,treatment,LC_V26_H3p5_T8,LC_V2_H0p5_T5,LC_V2_H0p5_T6,LC_V2_H1p0_T7,LC_V2_H1p0_T8,LC_V2_H1p5_T8,LC_V4_H0p5_T5,LC_V4_H0p5_T6,LC_V4_H1p0_T5,LC_V4_H1p0_T7,LC_V4_H1p0_T8,LC_V4_H1p5_T7,LC_V4_H1p5_T8,LC_V6_H0p5_T5,LC_V6_H0p5_T6,LC_V6_H1p0_T5,LC_V6_H1p0_T6,LC_V6_H1p0_T8,LC_V6_H1p5_T7,LC_V6_H1p5_T8,LC_V8_H0p5_T5,LC_V8_H0p5_T6,LC_V8_H1p0_T5,LC_V8_H1p0_T6,LC_V8_H1p5_T6,LC_V8_H1p5_T8,LC_V8_H2p0_T7,LC_V8_H2p0_T8,LC_V10_H0p5_T5,LC_V10_H0p5_T6,LC_V10_H1p0_T5,LC_V10_H1p0_T6,LC_V10_H1p5_T6,LC_V10_H2p0_T7,LC_V10_H2p0_T8,LC_V12_H0p5_T5,LC_V12_H1p0_T5,LC_V12_H1p0_T6,LC_V12_H1p5_T6,LC_V12_H2p0_T7,LC_V12_H2p5_T7,LC_V12_H2p5_T8,LC_V14_H0p5_T5,LC_V14_H1p0_T5,LC_V14_H1p0_T6,LC_V14_H1p5_T6,LC_V14_H2p0_T7,LC_V14_H2p5_T7,LC_V14_H2p5_T8,LC_V14_H3p0_T8,LC_V16_H1p0_T5,LC_V16_H1p5_T6,LC_V16_H2p0_T7,LC_V16_H2p5_T7,LC_V16_H2p5_T8,LC_V16_H3p0_T8,LC_V18_H1p5_T6,LC_V18_H2p0_T7,LC_V18_H2p5_T7,LC_V18_H3p0_T8,LC_V18_H3p5_T8,LC_V20_H2p0_T7,LC_V20_H2p5_T7,LC_V20_H3p0_T8,LC_V20_H3p5_T8,LC_V22_H2p5_T7,LC_V22_H3p0_T8,LC_V22_H3p5_T8,LC_V24_H3p5_T8,worst_bin,worst_bin_damage
22,"(22, 0)",72,2,single,,K,5.522339469950068e-07,2.535169080092107e-07,2.530451977252209e-07,2.5381695807343824e-07,2.5317898284445056e-07,2.5487584876461885e-07,3.742646570114078e-07,3.7224813429997976e-07,3.8757686915312683e-07,3.7545600245133743e-07,3.729729274129936e-07,3.8308112093969126e-07,3.776414140986905e-07,3.419356209187154e-07,3.4011931058342474e-07,3.523155647407787e-07,3.456893773979023e-07,3.394815789418227e-07,3.476169996011088e-07,3.425472223111053e-07,4.466864725858994e-07,4.4578267975082434e-07,4.550772064729658e-07,4.500947077648664e-07,4.5904521224724407e-07,4.4883932036356275e-07,4.6072460665178417e-07,4.5399352027405774e-07,1.0172507773173399e-06,1.0139227332858494e-06,1.0283513269429656e-06,1.018848852646912e-06,1.0285854215273216e-06,1.0257164551700608e-06,1.0144301993097616e-06,2.01686148286645e-06,2.0248851742667854e-06,2.0150538887289722e-06,2.0230072613389025e-06,2.017823081437622e-06,2.0296559334000832e-06,2.0107531617319543e-06,2.90199220250965e-06,2.9178804392207892e-06,2.907523289713086e-06,2.9227455868081825e-06,2.9190138231900007e-06,2.935836211585054e-06,2.9111085271791387e-06,2.924905251044028e-06,2.779485432950115e-06,2.7654719596047308e-06,2.7484487470127255e-06,2.771763348568406e-06,2.7454209116237175e-06,2.7537380969499984e-06,4.185105842457104e-06,4.160540549211055e-06,4.1640876640041215e-06,4.133809883580782e-06,4.139839042795125e-06,5.097554484692405e-06,5.093622412242007e-06,5.056688425730518e-06,5.0563777551236375e-06,5.018410461602933e-06,4.975985563009077e-06,4.9789118909712965e-06,6.6774312413229795e-06,LC_V24_H3p5_T8,6.6774312413229795e-06
22,"(22, 0)",72,2,single,,Y,7.937534936610983e-07,2.1964959419091614e-07,2.1894990921599287e-07,2.1922894489675134e-07,2.18325223271113e-07,2.1948434694894239e-07,4.534108925740421e-07,4.513076686811761e-07,4.6406664708362413e-07,4.5272688031638207e-07,4.5033239333514265e-07,4.5805973280615365e-07,4.531088646274897e-07,6.850831412885791e-07,6.829000369617035e-07,6.906762720892272e-07,6.835451426880952e-07,6.762799858026963e-07,6.798294824685678e-07,6.741306551026965e-07,1.2182685351707779e-06,1.2167815210562133e-06,1.2241839677522062e-06,1.218493422115413e-06,1.2246411212141484e-06,1.2134702441107108e-06,1.2229667649230668e-06,1.2157163979144444e-06,3.487289647852961e-06,3.482328969190649e-06,3.4753396563057034e-06,3.4615957863205395e-06,3.448157122652047e-06,3.418004282785188e-06,3.4027190479327266e-06,5.16615678069671e-06,5.143090307909133e-06,5.130676765317906e-06,5.107060018448915e-06,5.067286474384793e-06,5.0507466359497675e-06,5.026869207322672e-06,6.947834136639432e-06,6.925888982055398e-06,6.912123684381348e-06,6.887798635123813e-06,6.840514172543345e-06,6.821994977683081e-06,6.790280528637045e-06,6.7688686161440636e-06,8.021616492081402e-06,7.923814819500458e-06,7.825891311912274e-06,7.810353540964523e-06,7.766348762363487e-06,7.718077633859639e-06,1.284994670469468e-05,1.2701668542708761e-05,1.261452226933699e-05,1.2476022046922887e-05,1.2405281779232306e-05,1.6051581605675363e-05,1.5906707309298825e-05,1.5705856355748225e-05,1.5584771643508834e-05,1.617188608661569e-05,1.5976118248138756e-05,1.5859172067925807e-05,2.097135477043291e-05,LC_V24_H3p5_T8,2.097135477043291e-05
22,"(22, 1)",80,2,single,,K,6.829536955598791e-07,4.88216238498688e-08,4.7559372023690944e-08,5.428206038406109e-08,5.137929302402905e-08,6.136168935437032e-08,5.605956711111113e-08,5.5493150865018495e-08,6.716980530531671e-08,5.869850893718833e-08,5.720820435369245e-08,7.433327189462163e-08,6.631300306376132e-08,1.8001579335706304e-07,1.7918691179754848e-07,1.849971449006149e-07,1.8241041975754684e-07,1.7893713736325956e-07,1.8455458092046688e-07,1.8153496602724373e-07,2.671572317401565e-07,2.663746814025144e-07,2.727564118153071e-07,2.6991883314278977e-07,2.7721160689951567e-07,2.6995323844770773e-07,2.817527967042808e-07,2.756560267611212e-07,1.7530428702571233e-06,1.7499569646464802e-06,1.7501209400417282e-06,1.74167605624474e-06,1.7390572938755057e-06,1.7234167498579785e-06,1.7099222984537307e-06,2.5306278190395986e-06,2.525778621220953e-06,2.512636509772216e-06,2.507497689451047e-06,2.487172046325479e-06,2.4871864439686505e-06,2.4637124263740483e-06,3.7371299959220634e-06,3.730000764105715e-06,3.711943945882655e-06,3.7030246749732848e-06,3.6708759330099278e-06,3.6654731173480366e-06,3.6372744371416737e-06,3.6277617678768855e-06,4.247590175527901e-06,4.206698721597963e-06,4.164086022169789e-06,4.144490684655077e-06,4.1141570446161995e-06,4.0972897071442545e-06,6.6494078725085205e-06,6.592336112684568e-06,6.585615737987403e-06,6.520455438247291e-06,6.516365905075045e-06,7.951097143898686e-06,7.94391555133538e-06,7.845446884526295e-06,7.82753062177219e-06,7.365503383964048e-06,7.290793182820167e-06,7.286655052525577e-06,9.532849569658802e-06,LC_V24_H3p5_T8,9.532849569658802e-06
22,"(22, 1)",80,2,single,,Y,1.0969773460994084e-06,1.2909671129991797e-07,1.2584188040364088e-07,1.3999433650266813e-07,1.33152201678115e-07,1.5433085323665654e-07,2.914244318116492e-07,2.901526850309742e-07,3.2146799753674267e-07,2.9515312694582293e-07,2.8978616309981193e-07,3.3391605364079863e-07,3.131105297460581e-07,1.020529571724082e-06,1.0189749647898078e-06,1.0150492403278925e-06,1.0096853241833843e-06,1.003741103739867e-06,9.97468605958349e-07,9.925603805950662e-07,1.4584517918399558e-06,1.4562185849930987e-06,1.4616084249088663e-06,1.4543005548397287e-06,1.4564784493589165e-06,1.4422349734853362e-06,1.4536769400638224e-06,1.4395023583568626e-06,1.1620027510617752e-05,1.1601419017195024e-05,1.153276723233966e-05,1.1488399828660534e-05,1.1383248183817506e-05,1.120937030255603e-05,1.1156817310854235e-05,1.5329980731203393e-05,1.5222966502873928e-05,1.5160180709483055e-05,1.5026235268326735e-05,1.4827332079234733e-05,1.469313879655415e-05,1.4620187896823987e-05,2.0404085758335457e-05,2.02278423808354e-05,2.017561578572937e-05,1.9980263113599388e-05,1.971576402130216e-05,1.952281813708908e-05,1.944790149295212e-05,1.9245912535389696e-05,2.2281513195696275e-05,2.1953804888118677e-05,2.162158203513007e-05,2.1374856029509517e-05,2.1276689172097843e-05,2.1034920460101272e-05,3.5909791504737773e-05,3.542108271361177e-05,3.50983339988444e-05,3.459734244591094e-05,3.4280130312969566e-05,4.088301339817035e-05,4.051669144308117e-05,3.985571073326366e-05,3.946340899081961e-05,3.7265435943968034e-05,3.674085502304489e-05,3.643363737791659e-05,4.412101209155222e-05,LC_V24_H3p5_T8,4.412101209155222e-05
22,"(22, 0)",85,1,single,,K,5.597909529365241e-07,2.3224917075478234e-07,2.3168780260146894e-07,2.32008164260431e-07,2.3142092485708207e-07,2.3250274799617452e-07,3.3816194718137784e-07,3.36092110235721e-07,3.504790238295882e-07,3.3836478061240143e-07,3.361665889272521e-07,3.4440652329914825e-07,3.39584974833783e-07,3.015907086722154e-07,2.994484657830218e-07,3.1245707743513953e-07,3.046585606634353e-07,2.983371780827566e-07,3.0536387626588005e-07,3.005521034085579e-07,4.0751761453196534e-07,4.064805196635335e-07,4.1448938759091533e-07,4.0904553468841044e-07,4.158289448380311e-07,4.064976462979739e-07,4.1498264767125386e-07,4.0909183872690156e-07,9.259153927176886e-07,9.223343216407921e-07,9.37495555287377e-07,9.266433216559853e-07,9.356285229047985e-07,9.301626594075056e-07,9.192866534995596e-07,1.942360596460671e-06,1.948085036500029e-06,1.9380403845863385e-06,1.9425819965850276e-06,1.9336225164321663e-06,1.94003212815066e-06,1.9227031175983182e-06,2.788545093595337e-06,2.7991789047250208e-06,2.7873259522927465e-06,2.796430553384794e-06,2.7885790079323343e-06,2.7976181819570336e-06,2.778615220209632e-06,2.783705143007263e-06,2.79978076176188e-06,2.7809251685673145e-06,2.757502616382609e-06,2.752861694980464e-06,2.731371216721396e-06,2.7255533498240346e-06,4.036930495784391e-06,4.00787301074371e-06,4.006218873265592e-06,3.974845792855526e-06,3.974225966675309e-06,5.009843679285747e-06,5.002885075888807e-06,4.948246524951441e-06,4.937461091411893e-06,4.789662294541951e-06,4.741843115348197e-06,4.738475775288443e-06,6.436630562564164e-06,LC_V24_H3p5_T8,6.436630562564164e-06
22,"(22, 0)",85,1,single,,Y,1.054768736544692e-06,3.220917820464696e-07,3.211146986954093e-07,3.2110846284763347e-07,3.2009337926617076e-07,3.2111489982017055e-07,5.784487332657969e-07,5.750744931485859e-07,5.959264611361718e-07,5.772051129496748e-07,5.737671015854586e-07,5.849931068150788e-07,5.776184209015514e-07,7.046522082805844e-07,7.004906845469093e-07,7.199123973715854e-07,7.065003973434724e-07,6.94632144082693e-07,7.037961680048363e-07,6.950071782280029e-07,1.1921906615314017e-06,1.190497708092801e-06,1.2003563233173058e-06,1.1914956741633424e-06,1.1989260144191083e-06,1.1839086881290778e-06,1.1937942729689416e-06,1.1844743022238376e-06,3.2198536801330612e-06,3.212244536286549e-06,3.2255848956614256e-06,3.203457023705972e-06,3.2035867490906184e-06,3.175261405219179e-06,3.154402883289015e-06,5.355686101501245e-06,5.341105754981177e-06,5.3237240361974916e-06,5.307219787963851e-06,5.267141990173832e-06,5.255483776675887e-06,5.223753793931264e-06,7.393454456784885e-06,7.394356022121537e-06,7.365306579885372e-06,7.360067848701962e-06,7.313917649968338e-06,7.306778200134441e-06,7.264239253220623e-06,7.249752948910234e-06,8.32951885551174e-06,8.24206918337695e-06,8.14795648118674e-06,8.091705868737944e-06,8.041143371703535e-06,7.991631407245077e-06,1.2817614163512293e-05,1.2678892928318953e-05,1.2615199679077765e-05,1.2479839477834566e-05,1.2424062133023891e-05,1.624042905680442e-05,1.61306262098118e-05,1.5913869454152587e-05,1.5807382135531676e-05,1.579179867012655e-05,1.559879429179964e-05,1.5506017812300497e-05,2.080109805605478e-05,LC_V24_H3p5_T8,2.080109805605478e-05
22,"(22, 1)",93,1,single,,K,5.170886969900628e-07,5.76315562957766e-08,5.661004104858136e-08,5.894523606654721e-08,5.7467760294703056e-08,6.094900131830921e-08,7.960889633282335e-08,7.825168395901775e-08,8.871226025222191e-08,8.117208773824032e-08,7.937187900877575e-08,8.760248140231351e-08,8.367876099532889e-08,2.05364595476026e-07,2.0330765756555546e-07,2.1689404704582596e-07,2.0982114734624977e-07,2.0273746116317034e-07,2.1284939705183393e-07,2.0697950464128467e-07,2.491064954451579e-07,2.4758607732759245e-07,2.6103520236803505e-07,2.5459015784204847e-07,2.6812236545343823e-07,2.536377941749203e-07,2.722995228224983e-07,2.622543717133441e-07,1.8682675775519546e-06,1.8624514181274487e-06,1.878784574673138e-06,1.8601087552605148e-06,1.869621700910005e-06,1.8501835046277496e-06,1.8237439970952584e-06,2.6524711620763535e-06,2.6660254835432617e-06,2.641559462203346e-06,2.6523992046002244e-06,2.6305037566455303e-06,2.64575837746734e-06,2.600412657757853e-06,3.875959487361928e-06,3.891004650925566e-06,3.8600329671223295e-06,3.869032805559834e-06,3.83421246048959e-06,3.844909465380662e-06,3.792844956598125e-06,3.794475392000553e-06,4.1923852717311075e-06,4.151807595801252e-06,4.102094703306676e-06,4.094276659374673e-06,4.04468900247755e-06,4.0328645352684634e-06,6.515302990187285e-06,6.441381285875827e-06,6.441319838135437e-06,6.3532606833062715e-06,6.355602538197487e-06,7.748325497303421e-06,7.744491570424334e-06,7.624338616032804e-06,7.611509758641158e-06,7.031952815399717e-06,6.943545997176478e-06,6.956055767936129e-06,9.059947615667095e-06,LC_V24_H3p5_T8,9.059947615667095e-06
22,"(22, 1)",93,1,single,,Y,9.436995921201117e-07,1.5177214888293605e-07,1.4980817024114196e-07,1.5177272983354812e-07,1.4939967010316226e-07,1.5305578435371768e-07,3.1633048227620307e-07,3.131732545539329e-07,3.3217057885142605e-07,3.1610817981446665e-07,3.1271355662863544e-07,3.247056663961892e-07,3.177782867131917e-07,9.474735474776111e-07,9.429385379887423e-07,9.6118778405928e-07,9.461821500911426e-07,9.31715153919432e-07,9.405529161827636e-07,9.291837220942764e-07,1.2140001698256672e-06,1.2101683796961368e-06,1.2324955323430623e-06,1.2179490115437319e-06,1.2364541001681194e-06,1.2077478676717482e-06,1.2352288860776342e-06,1.2162389332869864e-06,9.998859306431734e-06,9.977501095877735e-06,9.955917668826516e-06,9.897278710665887e-06,9.838416501838203e-06,9.689913611119585e-06,9.618891611875443e-06,1.330396943703605e-05,1.325339338889308e-05,1.3176538044056258e-05,1.3101192158468556e-05,1.2934595601527986e-05,1.2860017267570292e-05,1.2750815816229103e-05,1.799167058852192e-05,1.7906335460032756e-05,1.782004519103231e-05,1.7708041802770484e-05,1.7481843220234286e-05,1.7366391178948513e-05,1.7245660886758837e-05,1.7110045693073227e-05,1.9338406437982394e-05,1.906347534848994e-05,1.876739854929316e-05,1.861554626351327e-05,1.8481265557870207e-05,1.8296630575680124e-05,3.084883073099882e-05,3.0411768691591215e-05,3.0185176227841002e-05,2.9723696391166612e-05,2.950202420548271e-05,3.549996539054472e-05,3.52335124723427e-05,3.461512383790101e-05,3.4316399426714206e-05,3.184557220654387e-05,3.138019653901405e-05,3.116141517889491e-05,3.844743984377605e-05,LC_V24_H3p5_T8,3.844743984377605e-05
26,"(26, 1)",76,2,single,,K,5.315578836110126e-07,2.4998080460166203e-07,2.5020933732890956e-07,2.5012642420776075e-07,2.5004158304987034e-07,2.5106378933780575e-07,3.9100333322310383e-07,3.8883717136224136e-07,4.069095397592175e-07,3.924051733754118e-07,3.8970000034303003e-07,4.014528225522293e-07,3.94988985973842e-07,3.547626399501895e-07,3.520579243014182e-07,3.712426188798692e-07,3.6102357850521476e-07,3.5210767564720176e-07,3.6457211877491036e-07,3.572241862746052e-07,4.4750103309002377e-07,4.453902916383491e-07,4.6254798563472156e-07,4.5375615881349716e-07,4.6875800844897976e-07,4.5152271603944957e-07,4.709934927253794e-07,4.5970668395101076e-07,1.1111457277990818e-06,1.1058093990991784e-06,1.131408769619937e-06,1.1153112242532404e-06,1.133899717958798e-06,1.130192862604306e-06,1.111559887419577e-06,2.0473130503974723e-06,2.062484902547747e-06,2.0480350536121343e-06,2.061053041289566e-06,2.0534477332889597e-06,2.0717279589809734e-06,2.0431625044677474e-06,2.9000687929180485e-06,2.9169659937350674e-06,2.9047523437905817e-06,2.9222481320734173e-06,2.918716022940407e-06,2.94207713928958e-06,2.909506711673247e-06,2.9268722493019095e-06,2.7908462914056173e-06,2.782206404039266e-06,2.7662503037099935e-06,2.7741634777736422e-06,2.738716507706729e-06,2.7477152243004203e-06,4.206205317801608e-06,4.173276414928657e-06,4.1795999329777885e-06,4.1376940183265595e-06,4.142049588390376e-06,5.137011863860669e-06,5.1330711777094985e-06,5.074573665098237e-06,5.071818589480384e-06,4.946533063920117e-06,4.903571081928245e-06,4.904955405831267e-06,6.609904694188501e-06,LC_V24_H3p5_T8,6.609904694188501e-06
26,"(26, 1)",76,2,single,,Y,7.795412721781069e-07,2.213660568727155e-07,2.213759211708669e-07,2.2070700434151646e-07,2.2043987087324355e-07,2.20684033217262e-07,4.4459449298810255e-07,4.427818382790222e-07,4.5589263736707737e-07,4.4383900003778694e-07,4.414863183081397e-07,4.4934681045872457e-07,4.439733024166369e-07,6.808924281533873e-07,6.775373808424272e-07,6.930329162790252e-07,6.822844647656014e-07,6.718072259256155e-07,6.803412497296797e-07,6.72133195818074e-07,1.1384753519063515e-06,1.1364195411638633e-06,1.150786530747685e-06,1.1417555186182439e-06,1.1537260412638802e-06,1.1361083443207184e-06,1.1524349378799615e-06,1.140987810515019e-06,3.6884052062063764e-06,3.6797360785970514e-06,3.688323257261095e-06,3.664595268942517e-06,3.659569336592833e-06,3.6242626201820144e-06,3.6001447324826594e-06,5.276354369227263e-06,5.263627868710109e-06,5.243953722321681e-06,5.2294093455297435e-06,5.185949424136117e-06,5.17648822486878e-06,5.1370308658076135e-06,6.942066878696804e-06,6.9283388150691426e-06,6.907793040729271e-06,6.891000097302977e-06,6.845329585112336e-06,6.837187491622576e-06,6.792569366396313e-06,6.777516916138216e-06,7.927687682668374e-06,7.837129277469729e-06,7.741850743613573e-06,7.689916539860289e-06,7.62952407850882e-06,7.584077557668547e-06,1.2891060703722164e-05,1.2706478218556087e-05,1.261883098090905e-05,1.2434022456416578e-05,1.2351938974889708e-05,1.6224751724673018e-05,1.607469249308315e-05,1.5810207696160742e-05,1.5673879910779334e-05,1.601488350837418e-05,1.5811239727585932e-05,1.5698002512521964e-05,2.1013444833347187e-05,LC_V24_H3p5_T8,2.1013444833347187e-05
