node,sub_joint_id,brace_member,brace_end,chord_t_scenario,direction,treatment,LC_V26_H3p5_T8,LC_V2_H0p5_T5,LC_V2_H0p5_T6,LC_V2_H1p0_T7,LC_V2_H1p0_T8,LC_V2_H1p5_T8,LC_V4_H0p5_T5,LC_V4_H0p5_T6,LC_V4_H1p0_T5,LC_V4_H1p0_T7,LC_V4_H1p0_T8,LC_V4_H1p5_T7,LC_V4_H1p5_T8,LC_V6_H0p5_T5,LC_V6_H0p5_T6,LC_V6_H1p0_T5,LC_V6_H1p0_T6,LC_V6_H1p0_T8,LC_V6_H1p5_T7,LC_V6_H1p5_T8,LC_V8_H0p5_T5,LC_V8_H0p5_T6,LC_V8_H1p0_T5,LC_V8_H1p0_T6,LC_V8_H1p5_T6,LC_V8_H1p5_T8,LC_V8_H2p0_T7,LC_V8_H2p0_T8,LC_V10_H0p5_T5,LC_V10_H0p5_T6,LC_V10_H1p0_T5,LC_V10_H1p0_T6,LC_V10_H1p5_T6,LC_V10_H2p0_T7,LC_V10_H2p0_T8,LC_V12_H0p5_T5,LC_V12_H1p0_T5,LC_V12_H1p0_T6,LC_V12_H1p5_T6,LC_V12_H2p0_T7,LC_V12_H2p5_T7,LC_V12_H2p5_T8,LC_V14_H0p5_T5,LC_V14_H1p0_T5,LC_V14_H1p0_T6,LC_V14_H1p5_T6,LC_V14_H2p0_T7,LC_V14_H2p5_T7,LC_V14_H2p5_T8,LC_V14_H3p0_T8,LC_V16_H1p0_T5,LC_V16_H1p5_T6,LC_V16_H2p0_T7,LC_V16_H2p5_T7,LC_V16_H2p5_T8,LC_V16_H3p0_T8,LC_V18_H1p5_T6,LC_V18_H2p0_T7,LC_V18_H2p5_T7,LC_V18_H3p0_T8,LC_V18_H3p5_T8,LC_V20_H2p0_T7,LC_V20_H2p5_T7,LC_V20_H3p0_T8,LC_V20_H3p5_T8,LC_V22_H2p5_T7,LC_V22_H3p0_T8,LC_V22_H3p5_T8,LC_V24_H3p5_T8,worst_bin,worst_bin_damage
22,"(22, 0)",72,2,single,,K,9.879945301148866e-07,4.593553270821322e-07,4.5850760134109247e-07,4.5992304133589803e-07,4.587745944463769e-07,4.618559479049971e-07,6.73115135032218e-07,6.695092160513095e-07,6.972151938472966e-07,6.75386604542005e-07,6.709134372112217e-07,6.891577266784432e-07,6.793628720600886e-07,6.058366652608625e-07,6.025740251537589e-07,6.24728452598483e-07,6.128046064394034e-07,6.016145809221765e-07,6.165198921592452e-07,6.07358997325544e-07,7.831206131229696e-07,7.815080555493894e-07,7.982294319704296e-07,7.892958931142656e-07,8.054559813971878e-07,7.871622102532769e-07,8.085167811659555e-07,7.964773828778075e-07,1.7671103646364158e-06,1.7611013527651204e-06,1.7876116037292364e-06,1.7705837908324975e-06,1.7888354037846372e-06,1.7841200667887047e-06,1.7639491499929154e-06,3.5497956364203335e-06,3.5648894889566864e-06,3.547382029672105e-06,3.5623101255017048e-06,3.5535121247163085e-06,3.5755850979702637e-06,3.5418723527797247e-06,5.11765049095428e-06,5.146719215126593e-06,5.127999571395252e-06,5.156359687381249e-06,5.15082680451857e-06,5.18217032983005e-06,5.138200148613699e-06,5.163700620918669e-06,4.86323999677884e-06,4.840161235861922e-06,4.811256682795349e-06,4.854287488218512e-06,4.806990683405578e-06,4.823754155415175e-06,7.299289027560995e-06,7.258693369538847e-06,7.266983699905074e-06,7.215939185196514e-06,7.228257456085333e-06,8.881196949831386e-06,8.877516100006063e-06,8.815162121080996e-06,8.81795630210613e-06,8.730171660763194e-06,8.658033968118319e-06,8.666076574872814e-06,1.1629802206887102e-05,LC_V24_H3p5_T8,1.1629802206887102e-05
22,"(22, 0)",72,2,single,,Y,1.4016625648108951e-06,3.983507214218914e-07,3.971245811432418e-07,3.9766499633512355e-07,3.960870587604409e-07,3.9821438614754064e-07,8.069104430748343e-07,8.031388126550183e-07,8.263181251620733e-07,8.058974042187935e-07,8.015751702517036e-07,8.156938815905482e-07,8.067748247320336e-07,1.1922470026598133e-06,1.1883474260774965e-06,1.202977290605794e-06,1.1902167119605671e-06,1.1772140267757062e-06,1.1843219412316094e-06,1.17410843840648e-06,2.0964483231358188e-06,2.093884111392956e-06,2.1073018594746355e-06,2.0972423531089947e-06,2.108494514168613e-06,2.0888224833391983e-06,2.1060272975387964e-06,2.093214227074734e-06,5.958706812896864e-06,5.949821089611024e-06,5.939454715041114e-06,5.915542354973764e-06,5.8938466750817245e-06,5.8432249912703474e-06,5.816688140705504e-06,8.89888367156154e-06,8.861024025068829e-06,8.838998716716858e-06,8.800329019783675e-06,8.733326900577086e-06,8.707422450171817e-06,8.665897968677632e-06,1.2001722086901937e-05,1.196626741287683e-05,1.1942612026488944e-05,1.1903108348072611e-05,1.1822723817317108e-05,1.1793064716871314e-05,1.1737055751180817e-05,1.1702714755346105e-05,1.3776208009703854e-05,1.360931907877981e-05,1.344352080681567e-05,1.3422648892950163e-05,1.3345319287200896e-05,1.3265844208706573e-05,2.2027983199490828e-05,2.1777808292646595e-05,2.163343643607402e-05,2.1398244986262546e-05,2.1281947148720353e-05,2.749635036798406e-05,2.7254050041401395e-05,2.6911869114353687e-05,2.671054612928664e-05,2.7698897952461294e-05,2.7367384842178416e-05,2.7171875596387758e-05,3.594384109708371e-05,LC_V24_H3p5_T8,3.594384109708371e-05
22,"(22, 1)",80,2,single,,K,1.2156318588393531e-06,8.446396852243966e-08,8.22516582752132e-08,9.406343527094606e-08,8.897877246209982e-08,1.0651234406983989e-07,9.48006532595395e-08,9.413139436056819e-08,1.1457861990676329e-07,9.947424933411109e-08,9.627053723802122e-08,1.2724440166302666e-07,1.132844770796821e-07,3.038197374287083e-07,3.023419865224054e-07,3.131082347761045e-07,3.0848887341449263e-07,3.0225172816704016e-07,3.1278036015959637e-07,3.0734109504494966e-07,4.5109214536600976e-07,4.4970272006958003e-07,4.6149067848599697e-07,4.5640652720059466e-07,4.699788063110258e-07,4.568229457557777e-07,4.782885964103209e-07,4.675431899999398e-07,2.9246665291489645e-06,2.9195274376651056e-06,2.9216542793071915e-06,2.9072330313580035e-06,2.9052106567859067e-06,2.880910360310394e-06,2.8570840614568733e-06,4.249360155603823e-06,4.243669063011854e-06,4.220931404567377e-06,4.215250596856809e-06,4.183304475760257e-06,4.187218312799473e-06,4.145520079382377e-06,6.319550777263557e-06,6.311069104428028e-06,6.279312025080423e-06,6.268273663949863e-06,6.2168343505275175e-06,6.212487972243504e-06,6.162233178077957e-06,6.15088124888751e-06,7.19916550013468e-06,7.132995211194398e-06,7.0636933666953654e-06,7.035060292630313e-06,6.981143014649764e-06,6.957199672695376e-06,1.1250599993906516e-05,1.1157996839837348e-05,1.1154028386024727e-05,1.1046836094415524e-05,1.1047928663711627e-05,1.3498455548490117e-05,1.3494550577415592e-05,1.3330376078890012e-05,1.3307790375934973e-05,1.2514609189603706e-05,1.2391676871182136e-05,1.2392546758765346e-05,1.628628764962427e-05,LC_V24_H3p5_T8,1.628628764962427e-05
22,"(22, 1)",80,2,single,,Y,1.932442438360178e-06,2.2231118717202633e-07,2.1665106527675388e-07,2.4150784333095087e-07,2.295627191098888e-07,2.667282953571556e-07,4.926355699569031e-07,4.90496776425989e-07,5.445569116205631e-07,4.99142796757514e-07,4.898930626746868e-07,5.665804112190034e-07,5.30486528213624e-07,1.7232180197912642e-06,1.7205268473117178e-06,1.7143859635824142e-06,1.7052348951438957e-06,1.6950256631763814e-06,1.6848521483501084e-06,1.6764819025301503e-06,2.4671367540856217e-06,2.4633806087392602e-06,2.472490762874071e-06,2.4601994573712404e-06,2.463832084856045e-06,2.439907914912858e-06,2.459577976554028e-06,2.4354534845524375e-06,1.9567582040211852e-05,1.95362777353997e-05,1.9420928228693413e-05,1.9346462388702706e-05,1.916986113739136e-05,1.8877952957581873e-05,1.8789764601635982e-05,2.5859558295178504e-05,2.567908580598144e-05,2.5573645934447962e-05,2.5348124019561986e-05,2.501386558692381e-05,2.4788349844940117e-05,2.466580049441713e-05,3.4491384087512106e-05,3.419605261437967e-05,3.410670013464877e-05,3.3779090669270794e-05,3.333395620662692e-05,3.30097190869515e-05,3.2882902613578404e-05,3.254363989292235e-05,3.769772787886186e-05,3.714658198353623e-05,3.6587741468979525e-05,3.617102922744848e-05,3.600561902151684e-05,3.5598533898640495e-05,6.071815259004626e-05,5.9895968596477027e-05,5.9356156888642965e-05,5.851414538020879e-05,5.798280340053356e-05,6.919422648720802e-05,6.858078422836932e-05,6.746756053709101e-05,6.680892509521139e-05,6.309425826221729e-05,6.221154735274347e-05,6.169516041907318e-05,7.484989371700344e-05,LC_V24_H3p5_T8,7.484989371700344e-05
22,"(22, 0)",85,1,single,,K,9.86411283002151e-07,4.132013859530054e-07,4.1220404044607777e-07,4.1280114745921205e-07,4.1175051914895873e-07,4.1370294595318893e-07,5.979909887178935e-07,5.942965191803778e-07,6.199136551917475e-07,5.983997645056715e-07,5.944831909144717e-07,6.09178946875236e-07,6.006310679459095e-07,5.279456637122015e-07,5.241372670681028e-07,5.47149878804029e-07,5.334575329946938e-07,5.222970101527651e-07,5.347491437582946e-07,5.263124934597065e-07,7.072875795570071e-07,7.055278090183363e-07,7.198234800491304e-07,7.101173833702279e-07,7.223538157253122e-07,7.057110162029538e-07,7.209318584197695e-07,7.104975583565763e-07,1.5954247304378166e-06,1.5891581877202654e-06,1.6162183110858586e-06,1.5970835526080451e-06,1.6133901727540753e-06,1.604231610888486e-06,1.585025304338059e-06,3.3795428534188035e-06,3.39021361725509e-06,3.372519512578751e-06,3.3812054287530395e-06,3.3659610684750117e-06,3.3779640398806896e-06,3.3473387276134e-06,4.8606244601801375e-06,4.879957670963936e-06,4.859217541990609e-06,4.8758145328691665e-06,4.862800136362245e-06,4.879116974240486e-06,4.8459164305205764e-06,4.855619686233818e-06,4.854096584662158e-06,4.822144587305983e-06,4.782103770642563e-06,4.775203545601827e-06,4.737436707367734e-06,4.72808695206141e-06,6.979704573202266e-06,6.930637445365439e-06,6.9294413100262184e-06,6.875932938017918e-06,6.875987473065187e-06,8.651539598589642e-06,8.641487734441446e-06,8.547707952737687e-06,8.531113679581988e-06,8.265498520793802e-06,8.183821967268932e-06,8.179842039430657e-06,1.1116654429249085e-05,LC_V24_H3p5_T8,1.1116654429249085e-05
22,"(22, 0)",85,1,single,,Y,1.8410519606842515e-06,5.699000830660718e-07,5.6818051890085e-07,5.682116183155645e-07,5.66441061797374e-07,5.682698598563375e-07,1.0136204800127488e-06,1.007669005780612e-06,1.0444952317564609e-06,1.011559983819668e-06,1.005477795351131e-06,1.0254226261508901e-06,1.0123947999497223e-06,1.218691538138761e-06,1.2113889943644667e-06,1.2459086103956435e-06,1.2223612190207006e-06,1.201505403616281e-06,1.2179792489025116e-06,1.2025946863883787e-06,2.045686492745786e-06,2.042761889142448e-06,2.060076421022844e-06,2.044680932575679e-06,2.057824270522554e-06,2.031635884667334e-06,2.049002169246509e-06,2.0328006536801433e-06,5.494515162586498e-06,5.4812919390663795e-06,5.505911324892865e-06,5.467760711454037e-06,5.469324142548627e-06,5.421407967167832e-06,5.384982049562186e-06,9.206396887360563e-06,9.182925818803133e-06,9.15235955353876e-06,9.126020649916835e-06,9.05816486880458e-06,9.0396876090508e-06,8.984483947328902e-06,1.2723017638779069e-05,1.2726554454746668e-05,1.2676055593023639e-05,1.2669448538417898e-05,1.2591409149803646e-05,1.258094270522476e-05,1.2506982186493436e-05,1.2483589405490418e-05,1.4286841461443964e-05,1.4138962217386512e-05,1.3978972622636618e-05,1.3884774135305267e-05,1.3796888650386258e-05,1.3714151189225823e-05,2.1941248852441514e-05,2.1706159752396494e-05,2.1600607360829138e-05,2.1371106513703374e-05,2.127976359163694e-05,2.7785047366805766e-05,2.760018516131873e-05,2.723129218595766e-05,2.7053758560646998e-05,2.7005551553698187e-05,2.6677047466438968e-05,2.6522639151525205e-05,3.559277077091664e-05,LC_V24_H3p5_T8,3.559277077091664e-05
22,"(22, 1)",93,1,single,,K,9.123270831383392e-07,1.0033301745338156e-07,9.852985786791356e-08,1.0271368478612499e-07,1.0009794381360836e-07,1.063185710716376e-07,1.3605417156670667e-07,1.3368277021398242e-07,1.5212082124582588e-07,1.3888907481516606e-07,1.3572228597663744e-07,1.5030580777808254e-07,1.4338322349986254e-07,3.4834701340186635e-07,3.447211455573009e-07,3.687988825172035e-07,3.564237281123274e-07,3.439853255354695e-07,3.6203781690849874e-07,3.517128308661786e-07,4.2125302681655883e-07,4.1859957752729744e-07,4.4227565883968445e-07,4.31018609157998e-07,4.549520280643492e-07,4.29560287839748e-07,4.625166080964102e-07,4.448609378880533e-07,3.1413731852067355e-06,3.131371593289944e-06,3.1610951856206807e-06,3.1288788409665274e-06,3.147199348447852e-06,3.115508538592133e-06,3.0696489938508996e-06,4.478667727837258e-06,4.5038085309924975e-06,4.461644233452527e-06,4.482743560851062e-06,4.447207704061635e-06,4.476300791305117e-06,4.397273687648285e-06,6.57412957412081e-06,6.603024654490659e-06,6.5492107884499105e-06,6.5678971075968914e-06,6.510309300342377e-06,6.5324407267208725e-06,6.441337250216866e-06,6.44780094030834e-06,7.113791047925689e-06,7.046855900256086e-06,6.9640237109490805e-06,6.953423960476133e-06,6.867218142278805e-06,6.8502362618289295e-06,1.1039114337986814e-05,1.091614459736008e-05,1.092115488603366e-05,1.0773131156849238e-05,1.0781954539309257e-05,1.3154597510413764e-05,1.3153833734930584e-05,1.295090123801516e-05,1.2934028630211837e-05,1.1948154428611517e-05,1.1799597847464681e-05,1.1827193954555576e-05,1.544788373201764e-05,LC_V24_H3p5_T8,1.544788373201764e-05
22,"(22, 1)",93,1,single,,Y,1.6490277584997381e-06,2.615715524359731e-07,2.581526867054536e-07,2.6176439862109337e-07,2.575884506737034e-07,2.6418070255849195e-07,5.382580725400009e-07,5.327821503304543e-07,5.660559659545929e-07,5.381365284464503e-07,5.321770928917278e-07,5.534473495834595e-07,5.412897313052453e-07,1.6054862424211397e-06,1.5975906049204527e-06,1.6301919901916285e-06,1.6040706120298428e-06,1.5789272455210528e-06,1.595182300076366e-06,1.575393535416877e-06,2.054154232791634e-06,2.047581799438264e-06,2.0868895598844657e-06,2.0616501503454924e-06,2.094645028186077e-06,2.044604909148427e-06,2.093428022229508e-06,2.0601240245824413e-06,1.688271301679451e-05,1.6846237990318903e-05,1.6813555431888027e-05,1.671301278882668e-05,1.6617396881718872e-05,1.636785676137211e-05,1.624564417920672e-05,2.2494328099091615e-05,2.2413362146890482e-05,2.228155102873738e-05,2.215888906734129e-05,2.1879103342672607e-05,2.1757960429882683e-05,2.1569259439494112e-05,3.0476231944093138e-05,3.033767130327242e-05,3.018928292299977e-05,3.0005199731265237e-05,2.962421632851459e-05,2.9434962271746084e-05,2.922586580914556e-05,2.9001383869632088e-05,3.2762376996053017e-05,3.229967174402639e-05,3.18000462714986e-05,3.154597416364117e-05,3.131485451780539e-05,3.10064394591572e-05,5.22271753433626e-05,5.149049503179026e-05,5.1115337914204364e-05,5.033549656378546e-05,4.99690348744345e-05,6.014823164563409e-05,5.9706311460239985e-05,5.8660224886101065e-05,5.816213984926734e-05,5.396490862302625e-05,5.317931864453264e-05,5.2817367552249066e-05,6.52592558387191e-05,LC_V24_H3p5_T8,6.52592558387191e-05
26,"(26, 1)",76,2,single,,K,9.504648263559234e-07,4.527840580319706e-07,4.5319619490614046e-07,4.530723165312712e-07,4.529248628029086e-07,4.547853389118715e-07,7.041482616477547e-07,7.001938190151461e-07,7.329831127581107e-07,7.06744050262785e-07,7.018437158801449e-07,7.231278972649035e-07,7.114488767154048e-07,6.298085672884389e-07,6.249888744536275e-07,6.59584642502208e-07,6.412161184306918e-07,6.252094326565142e-07,6.477748030705606e-07,6.345755788622906e-07,7.872992045840737e-07,7.834484428481266e-07,8.142995762046891e-07,7.984691874437181e-07,8.254803713749045e-07,7.945733217079371e-07,8.297037053977802e-07,8.095250149332387e-07,1.932836001850837e-06,1.9232866997894063e-06,1.969507876071245e-06,1.940757951868542e-06,1.974913104839176e-06,1.9690533499623107e-06,1.935881919555476e-06,3.6029080472185183e-06,3.6315861053767797e-06,3.605515539158688e-06,3.629856482446065e-06,3.6171174479314473e-06,3.650983530980924e-06,3.5996827300677167e-06,5.115301388254475e-06,5.146593610774001e-06,5.1244590061030276e-06,5.157331798582059e-06,5.151932976627594e-06,5.1945212005671485e-06,5.136462781526564e-06,5.1691104650229744e-06,4.890488406111507e-06,4.877045949694944e-06,4.850201575302207e-06,4.8660679345332155e-06,4.802599888410141e-06,4.8201217204934855e-06,7.3404806747088855e-06,7.285113239654039e-06,7.298707957557694e-06,7.2270204950731455e-06,7.236905154434143e-06,8.953117586843061e-06,8.948823072785707e-06,8.849268794646849e-06,8.847676569321658e-06,8.609462267264908e-06,8.53618683333001e-06,8.541149080655598e-06,1.1515040969348694e-05,LC_V24_H3p5_T8,1.1515040969348694e-05
26,"(26, 1)",76,2,single,,Y,1.3753641925627106e-06,4.0079619996862317e-07,4.008640962821668e-07,3.9966138833339304e-07,3.992451419218823e-07,3.9971999428473903e-07,7.940382479376616e-07,7.907718978928418e-07,8.148450036360277e-07,7.928911726486208e-07,7.886478712006566e-07,8.032114546963937e-07,7.934009235180063e-07,1.1863737190764122e-06,1.1804145265424112e-06,1.2088442226715113e-06,1.1895417650968548e-06,1.1708192756468657e-06,1.1867901574390847e-06,1.172113321440468e-06,1.9623884910050038e-06,1.9587278320450013e-06,1.984994621857239e-06,1.968580550541746e-06,1.9908736942521362e-06,1.9589778500100536e-06,1.989007352287543e-06,1.9683457642916752e-06,6.306926657128205e-06,6.291751410791022e-06,6.309388130812453e-06,6.2673917518519734e-06,6.262077598133683e-06,6.202656859340106e-06,6.1595165479623294e-06,9.08755195261254e-06,9.068521601422805e-06,9.033901680889853e-06,9.011749276428997e-06,8.938685081430819e-06,8.926089123794994e-06,8.855165121635404e-06,1.1983850436141802e-05,1.196492015350334e-05,1.1928956300188099e-05,1.1903670019556628e-05,1.1826598452119515e-05,1.1817212132781007e-05,1.1737348937105255e-05,1.1715248197658659e-05,1.3612693257758443e-05,1.3460593766920258e-05,1.329969548706602e-05,1.3213929227485995e-05,1.3107517088676768e-05,1.3033634098462237e-05,2.2102039635546377e-05,2.178916282187384e-05,2.164376266993922e-05,2.1329332788428245e-05,2.119410366316836e-05,2.778513471416314e-05,2.7536520254473303e-05,2.7087164008479005e-05,2.686225476582931e-05,2.7405155099182252e-05,2.706030695893759e-05,2.6872015085109075e-05,3.598110014493229e-05,LC_V24_H3p5_T8,3.598110014493229e-05
