node,sub_joint_id,brace_member,brace_end,chord_t_scenario,direction,treatment,LC_V26_H3p5_T8,LC_V2_H0p5_T5,LC_V2_H0p5_T6,LC_V2_H1p0_T7,LC_V2_H1p0_T8,LC_V2_H1p5_T8,LC_V4_H0p5_T5,LC_V4_H0p5_T6,LC_V4_H1p0_T5,LC_V4_H1p0_T7,LC_V4_H1p0_T8,LC_V4_H1p5_T7,LC_V4_H1p5_T8,LC_V6_H0p5_T5,LC_V6_H0p5_T6,LC_V6_H1p0_T5,LC_V6_H1p0_T6,LC_V6_H1p0_T8,LC_V6_H1p5_T7,LC_V6_H1p5_T8,LC_V8_H0p5_T5,LC_V8_H0p5_T6,LC_V8_H1p0_T5,LC_V8_H1p0_T6,LC_V8_H1p5_T6,LC_V8_H1p5_T8,LC_V8_H2p0_T7,LC_V8_H2p0_T8,LC_V10_H0p5_T5,LC_V10_H0p5_T6,LC_V10_H1p0_T5,LC_V10_H1p0_T6,LC_V10_H1p5_T6,LC_V10_H2p0_T7,LC_V10_H2p0_T8,LC_V12_H0p5_T5,LC_V12_H1p0_T5,LC_V12_H1p0_T6,LC_V12_H1p5_T6,LC_V12_H2p0_T7,LC_V12_H2p5_T7,LC_V12_H2p5_T8,LC_V14_H0p5_T5,LC_V14_H1p0_T5,LC_V14_H1p0_T6,LC_V14_H1p5_T6,LC_V14_H2p0_T7,LC_V14_H2p5_T7,LC_V14_H2p5_T8,LC_V14_H3p0_T8,LC_V16_H1p0_T5,LC_V16_H1p5_T6,LC_V16_H2p0_T7,LC_V16_H2p5_T7,LC_V16_H2p5_T8,LC_V16_H3p0_T8,LC_V18_H1p5_T6,LC_V18_H2p0_T7,LC_V18_H2p5_T7,LC_V18_H3p0_T8,LC_V18_H3p5_T8,LC_V20_H2p0_T7,LC_V20_H2p5_T7,LC_V20_H3p0_T8,LC_V20_H3p5_T8,LC_V22_H2p5_T7,LC_V22_H3p0_T8,LC_V22_H3p5_T8,LC_V24_H3p5_T8,worst_bin,worst_bin_damage
22,"(22, 0)",72,2,single,,K,7.743692487122108e-07,3.596983256115969e-07,3.590344248457413e-07,3.601422094145679e-07,3.5924169057814416e-07,3.616544400756953e-07,5.273679396844001e-07,5.245433167851279e-07,5.462431240785917e-07,5.291414712490492e-07,5.256389664510816e-07,5.399261990110931e-07,5.322552273433507e-07,4.751798702434238e-07,4.7262369405564383e-07,4.899690883355665e-07,4.806239274131019e-07,4.718619806703938e-07,4.835222529702101e-07,4.7635014239063734e-07,6.147077160486447e-07,6.134461705811643e-07,6.26543655382349e-07,6.195445392620945e-07,6.322038966002788e-07,6.178630353875485e-07,6.345980878916846e-07,6.251624313105517e-07,1.3880212658482339e-06,1.3833243357891916e-06,1.4040625911774e-06,1.3907177144702259e-06,1.404973469443222e-06,1.4012569320582732e-06,1.3854474313337931e-06,2.7855910809035253e-06,2.7973496003323133e-06,2.7836451317051768e-06,2.795290369750127e-06,2.7883670305727907e-06,2.8055967997313166e-06,2.7792030055930846e-06,4.015341702995003e-06,4.03808472340822e-06,4.023394559476284e-06,4.045588317517704e-06,4.041193076475166e-06,4.065672488009132e-06,4.031207098176658e-06,4.05115683170478e-06,3.81794072816893e-06,3.799747811212993e-06,3.776979623168182e-06,3.810638473668747e-06,3.7735850652919033e-06,3.7866137542211845e-06,5.731751888706058e-06,5.6997186218635115e-06,5.7061130701106814e-06,5.665938739263035e-06,5.675502441464047e-06,6.974484137072333e-06,6.9713742565063475e-06,6.9222948383849315e-06,6.924335224877801e-06,6.856664571177006e-06,6.799930599366478e-06,6.8060573333061415e-06,9.133240826668588e-06,LC_V24_H3p5_T8,9.133240826668588e-06
22,"(22, 0)",72,2,single,,Y,1.1110245507252683e-06,3.124192625309812e-07,3.1144511981320756e-07,3.11863279984592e-07,3.1060369582404e-07,3.122665332591726e-07,6.376141353918144e-07,6.346419356473624e-07,6.528111166049832e-07,6.367535632471588e-07,6.333560709445026e-07,6.443988748238007e-07,6.373786731329289e-07,9.50568585246325e-07,9.474916451824789e-07,9.588075783104198e-07,9.487436624931722e-07,9.384913881281689e-07,9.438582991942334e-07,9.358076177350196e-07,1.6790468717258073e-06,1.676999034778634e-06,1.6875343883867137e-06,1.679548272223345e-06,1.6883363098524236e-06,1.6727391578213623e-06,1.6862416121691675e-06,1.6760962413238092e-06,4.786027528487853e-06,4.778975137115795e-06,4.770121391206662e-06,4.751030787616519e-06,4.733237280263506e-06,4.692305322966182e-06,4.671113270059638e-06,7.124260204403625e-06,7.093372215176452e-06,7.075901965568469e-06,7.0443701252391485e-06,6.990180391324572e-06,6.968615936195042e-06,6.935498215599767e-06,9.597407476571353e-06,9.568208018311458e-06,9.549226224109366e-06,9.516902532652875e-06,9.452034528822478e-06,9.427553661831224e-06,9.383207538610315e-06,9.354978572507335e-06,1.1042266077383014e-05,1.090804255844519e-05,1.077453423242967e-05,1.0755879676808714e-05,1.0694497445120077e-05,1.0629689243814979e-05,1.766913949327024e-05,1.7467535834293905e-05,1.7350081244883093e-05,1.7160877070583456e-05,1.7065932957420476e-05,2.206220231536092e-05,2.186589373421423e-05,2.1590802032597564e-05,2.1427034049770446e-05,2.2225746683126596e-05,2.1958655361111972e-05,2.180031638011113e-05,2.8834160202613022e-05,LC_V24_H3p5_T8,2.8834160202613022e-05
22,"(22, 1)",80,2,single,,K,9.531477894010713e-07,6.669862676455604e-08,6.49602226698426e-08,7.424722302773357e-08,7.02486707479593e-08,8.40347932483651e-08,7.458815501429683e-08,7.406321295112923e-08,9.01194367827425e-08,7.825113275220472e-08,7.598992966079318e-08,1.0005793260156504e-07,8.909389794602638e-08,2.3916221947385107e-07,2.38003899760381e-07,2.4642091572920287e-07,2.4279958952825535e-07,2.3791191678162298e-07,2.461370806306364e-07,2.4187608829354434e-07,3.550821711543383e-07,3.539921221087878e-07,3.6321025867837123e-07,3.5922565535176144e-07,3.698326157036881e-07,3.595320372689372e-07,3.7633588353751693e-07,3.679055883709025e-07,2.3042723557426513e-06,2.300223130450703e-06,2.3017895915052164e-06,2.2904442570945133e-06,2.288707728630116e-06,2.2694554994095558e-06,2.2507638042812307e-06,3.3463200057218352e-06,3.341684170753884e-06,3.323823755088527e-06,3.3191708503366683e-06,3.293883687497935e-06,3.296727575071785e-06,3.2640331958040115e-06,4.973911460608616e-06,4.967022560408869e-06,4.942103927753278e-06,4.933157841057573e-06,4.892511730691756e-06,4.888796316180602e-06,4.849400775611482e-06,4.840172615346934e-06,5.665271650777595e-06,5.613007333881697e-06,5.558296073330945e-06,5.53548468865219e-06,5.493209166500441e-06,5.474089730322194e-06,8.854615456840536e-06,8.781518069108867e-06,8.777932404494394e-06,8.693398046699142e-06,8.693771289017019e-06,1.0621061653008605e-05,1.0617494445605385e-05,1.0488134676361458e-05,1.0469884334737733e-05,9.84630987056231e-06,9.749357090510984e-06,9.74957754602912e-06,1.280851060105582e-05,LC_V24_H3p5_T8,1.280851060105582e-05
22,"(22, 1)",80,2,single,,Y,1.5332652414977136e-06,1.779990537250423e-07,1.7348490942985356e-07,1.932325622653833e-07,1.8372077322416992e-07,2.1325618384078017e-07,3.9740419875194226e-07,3.9567470633512585e-07,4.389143441111247e-07,4.025822144372693e-07,3.9517850400725097e-07,4.5635649722995673e-07,4.2754785141215715e-07,1.3907375426607927e-06,1.3885847644606114e-06,1.3834716197819252e-06,1.376111313103366e-06,1.3679321026446362e-06,1.3595757899481912e-06,1.3528546652073018e-06,1.9896832481232954e-06,1.986650452728442e-06,1.9939854818019433e-06,1.984055507927735e-06,1.9869925552223415e-06,1.967653814489264e-06,1.9833936849573885e-06,1.9640004872247665e-06,1.5809751994322437e-05,1.5784451675007874e-05,1.5691143681694305e-05,1.5630910715087607e-05,1.5488057661134454e-05,1.5251842332430794e-05,1.5180551393593157e-05,2.0878707498486146e-05,2.073296989970393e-05,2.064770625779387e-05,2.0465445209614324e-05,2.019514648043402e-05,2.0012790882023372e-05,1.9913712219383676e-05,2.7824197748710615e-05,2.7585179259734377e-05,2.751339720818043e-05,2.7248132325065677e-05,2.6888452206506982e-05,2.662619759974402e-05,2.652397977659298e-05,2.6249586954100838e-05,3.040003517501703e-05,2.9954388992510554e-05,2.9502736489507496e-05,2.9166531483218846e-05,2.9032839750855213e-05,2.8703907705573557e-05,4.897619030455039e-05,4.8311605926862896e-05,4.787412761468365e-05,4.7193275475683226e-05,4.676304170460703e-05,5.579112576708136e-05,5.5294531799158424e-05,5.4394991208174134e-05,5.386217648044601e-05,5.0865216882621436e-05,5.015164657229261e-05,4.9734176733648477e-05,6.0293995443491634e-05,LC_V24_H3p5_T8,6.0293995443491634e-05
22,"(22, 0)",85,1,single,,K,7.739151801428496e-07,3.239530564145215e-07,3.231710277859703e-07,3.2363755773170283e-07,3.2281417845112417e-07,3.243432580747089e-07,4.6904324706254914e-07,4.6614754837705415e-07,4.862306105372325e-07,4.693616104276083e-07,4.662907492258515e-07,4.778104608907684e-07,4.711073017663789e-07,4.144188695550624e-07,4.1143221031737975e-07,4.294821946043191e-07,4.187372439759025e-07,4.0998259341645604e-07,4.197461744393475e-07,4.1312584608094365e-07,5.555571603745597e-07,5.541720507527277e-07,5.653774669628503e-07,5.577686681461857e-07,5.673509722641689e-07,5.54305631763797e-07,5.662329705723116e-07,5.580494787809577e-07,1.2538542032071967e-06,1.2489346553865044e-06,1.270145997582469e-06,1.2551344720869394e-06,1.2679016616216673e-06,1.2606898634809557e-06,1.245622208461111e-06,2.6540379255182543e-06,2.6623759766132694e-06,2.648502332913769e-06,2.655274878907257e-06,2.6432828213273363e-06,2.6526612622899003e-06,2.6286382532456445e-06,3.816649281191171e-06,3.8317883395893906e-06,3.815510479698034e-06,3.828496446081003e-06,3.818240862444722e-06,3.831017713709441e-06,3.8049441476947126e-06,3.8125215014364865e-06,3.813071088719844e-06,3.7879337722979518e-06,3.7564500469078294e-06,3.7509679673361032e-06,3.7213329072009347e-06,3.7139366991109164e-06,5.483964579826373e-06,5.445364244655393e-06,5.444330994665182e-06,5.402236059181509e-06,5.402215359311855e-06,6.798168958496248e-06,6.790144797726501e-06,6.7164281753720414e-06,6.703277463143074e-06,6.495168875266793e-06,6.4309383750708404e-06,6.427722062920593e-06,8.735139563884702e-06,LC_V24_H3p5_T8,8.735139563884702e-06
22,"(22, 0)",85,1,single,,Y,1.466270546320301e-06,4.5142011571658034e-07,4.5005733501609025e-07,4.5006819939042214e-07,4.4865800506077314e-07,4.500982174927162e-07,8.06005872993892e-07,8.012918312845699e-07,8.304799858528568e-07,8.043317461504673e-07,7.995157226915015e-07,8.152907589044519e-07,8.049646661868512e-07,9.741794458983178e-07,9.683795297266017e-07,9.956734014615362e-07,9.76961960425894e-07,9.603959751358017e-07,9.733658506906987e-07,9.611285428820374e-07,1.6404483382226037e-06,1.6381062883126843e-06,1.6518574484252845e-06,1.6395825979998792e-06,1.6499750977419812e-06,1.6291404800909937e-06,1.6429230935425854e-06,1.6300075372923915e-06,4.415935279965927e-06,4.405394530100323e-06,4.4245710012616876e-06,4.394032652697393e-06,4.394866373989042e-06,4.356204729886762e-06,4.327210335794574e-06,7.377343313466663e-06,7.357954947546232e-06,7.333761266845946e-06,7.311964825281745e-06,7.257264943605023e-06,7.241981281336308e-06,7.1979532152944996e-06,1.0190804775295006e-05,1.0193022599936837e-05,1.015270207774246e-05,1.0146651951567594e-05,1.0083727027731471e-05,1.007476820589059e-05,1.001576851127627e-05,9.996534669225281e-06,1.145867143039468e-05,1.1339326439859174e-05,1.1210576035801155e-05,1.1134264609098019e-05,1.1064087850312524e-05,1.0997090512183057e-05,1.7611935414952546e-05,1.742245649912977e-05,1.733656664238962e-05,1.715158058878801e-05,1.7077006669560154e-05,2.230765342445045e-05,2.2158252206314918e-05,2.1861464569827557e-05,2.1717303426043974e-05,2.168569914903005e-05,2.1421377705867082e-05,2.1295942693463298e-05,2.8574517249681615e-05,LC_V24_H3p5_T8,2.8574517249681615e-05
22,"(22, 1)",93,1,single,,K,7.157206550844163e-07,7.87909208427282e-08,7.737638303624691e-08,8.065485273804483e-08,7.860327131716639e-08,8.347864428710671e-08,1.069934514753967e-07,1.0513178779709755e-07,1.195974321685525e-07,1.092129939575483e-07,1.0672797217735416e-07,1.1816528351507889e-07,1.1273451639314436e-07,2.7409916981517927e-07,2.712540910281058e-07,2.9013766781730356e-07,2.804226833913609e-07,2.7066094565715887e-07,2.848110803891993e-07,2.767094757096575e-07,3.315440205381754e-07,3.2946061471201827e-07,3.480370523951309e-07,3.391994707839324e-07,3.57972218465048e-07,3.380425744757346e-07,3.6389529840471077e-07,3.500402108609643e-07,2.4734826174739014e-06,2.465620954622359e-06,2.488886125755106e-06,2.4635709185077194e-06,2.4778528896749583e-06,2.452839266606213e-06,2.416816974140052e-06,3.5253088831864875e-06,3.5449638945231547e-06,3.5118245951902884e-06,3.528261598323711e-06,3.500204359053845e-06,3.5229021343418905e-06,3.4608450786140716e-06,5.172913972204726e-06,5.195448161695875e-06,5.153181524146838e-06,5.167676009085359e-06,5.122268922390896e-06,5.13944312891592e-06,5.067926392896453e-06,5.07279670079762e-06,5.597376276988152e-06,5.544595570389932e-06,5.479322801376035e-06,5.470817859520285e-06,5.403119625486452e-06,5.389566077097016e-06,8.68691495382984e-06,8.590035175394867e-06,8.593664681075446e-06,8.4771150627279e-06,8.483766403347969e-06,1.0350045989770756e-05,1.034909335981869e-05,1.018937678437296e-05,1.0175782885755481e-05,9.40022843693358e-06,9.283242659784586e-06,9.304571011431998e-06,1.2150367049630225e-05,LC_V24_H3p5_T8,1.2150367049630225e-05
22,"(22, 1)",93,1,single,,Y,1.312746754112012e-06,2.09386985024129e-07,2.0666185044957485e-07,2.0947989703742413e-07,2.0616470802991545e-07,2.1134834686946122e-07,4.330997891021133e-07,4.2872940768825347e-07,4.551932914743309e-07,4.32919424085353e-07,4.2818344588524177e-07,4.450167249044313e-07,4.353540176085763e-07,1.2940076334879196e-06,1.2877086993071694e-06,1.3134407717884746e-06,1.2926121557458105e-06,1.272552419634301e-06,1.285237427469459e-06,1.2694575158043251e-06,1.6565896005752928e-06,1.6513194770524923e-06,1.6825238200818333e-06,1.6623697729936135e-06,1.6884259937786348e-06,1.6485538076016615e-06,1.6871674204674374e-06,1.6606903111301622e-06,1.3626959813180262e-05,1.359765107978401e-05,1.3570045767825179e-05,1.3489392509842641e-05,1.3410977571036419e-05,1.3209148453040491e-05,1.3111278659449896e-05,1.8146218699549107e-05,1.8079407465643113e-05,1.797368668574012e-05,1.7873188274129163e-05,1.7646888267832332e-05,1.7547535453453078e-05,1.739664083554382e-05,2.4566907947336223e-05,2.445327449675653e-05,2.4334380823043687e-05,2.4184156911871796e-05,2.3876282331804907e-05,2.372170776340483e-05,2.3554673089691905e-05,2.3372032973650255e-05,2.640820699169541e-05,2.603422871003771e-05,2.563085865047524e-05,2.542502245569839e-05,2.5239933661190702e-05,2.4989834029454716e-05,4.2109557686697576e-05,4.151447463460271e-05,4.120917380314739e-05,4.0579815534176986e-05,4.028149663109966e-05,4.848078755694663e-05,4.8121534822564906e-05,4.7277794572487634e-05,4.687364875253022e-05,4.349417418717187e-05,4.285996016975571e-05,4.2565385472809945e-05,5.2562193408261035e-05,LC_V24_H3p5_T8,5.2562193408261035e-05
26,"(26, 1)",76,2,single,,K,7.449856623604619e-07,3.545627146682861e-07,3.5488568413079415e-07,3.5478693235650617e-07,3.5467128977800014e-07,3.561263383811278e-07,5.516301701928343e-07,5.485353060142564e-07,5.742091781076167e-07,5.536608529900397e-07,5.498233973324466e-07,5.664905583282257e-07,5.573433867409885e-07,4.939106363715952e-07,4.901321104612415e-07,5.172307311203231e-07,5.028382480097182e-07,4.902940137827432e-07,5.079674832888388e-07,4.976233928299579e-07,6.178278764990926e-07,6.148129537066328e-07,6.389849118018927e-07,6.265836353677189e-07,6.47741647570449e-07,6.235254719540002e-07,6.510405315895959e-07,6.352260641899347e-07,1.5180521353521205e-06,1.5105670893937968e-06,1.5467759191901542e-06,1.5242357462205147e-06,1.5509570899359633e-06,1.5463206808201868e-06,1.5203094448709958e-06,2.8272526706942054e-06,2.84967991582837e-06,2.829253362275326e-06,2.848279378387523e-06,2.8382443299547827e-06,2.864721349040652e-06,2.824521330874431e-06,4.013423557951816e-06,4.037906625392511e-06,4.020562364829844e-06,4.046250839293781e-06,4.041966737042225e-06,4.075278705064495e-06,4.029781971078839e-06,4.055262035411653e-06,3.838881727241258e-06,3.828242709117573e-06,3.8071090806894813e-06,3.819463705284099e-06,3.7697100338837264e-06,3.783370791319706e-06,5.763823987105869e-06,5.720236295140071e-06,5.7307799745551766e-06,5.674403825283661e-06,5.68198888423629e-06,7.0307845064164344e-06,7.027277459112128e-06,6.948922207777631e-06,6.947441998195412e-06,6.761612666041785e-06,6.703976567072284e-06,6.707721714284596e-06,9.042941681497009e-06,LC_V24_H3p5_T8,9.042941681497009e-06
26,"(26, 1)",76,2,single,,Y,1.0905599156183588e-06,3.145428173944577e-07,3.1458394086568535e-07,3.1363791509872084e-07,3.132881495115697e-07,3.1365403387425343e-07,6.265574253637001e-07,6.239947950840473e-07,6.427795838107033e-07,6.255859468933198e-07,6.222590634452931e-07,6.335844016101105e-07,6.259010678930731e-07,9.454126920543513e-07,9.407087881952531e-07,9.62902910980879e-07,9.476955203946392e-07,9.329458067663453e-07,9.453112331931625e-07,9.337506110683051e-07,1.5706321819792391e-06,1.5677373398890054e-06,1.588247848478889e-06,1.5754061004890767e-06,1.5927242900533267e-06,1.567673607144431e-06,1.5910843029333534e-06,1.5748577503443096e-06,5.064176869195981e-06,5.052172529742896e-06,5.0653800103310865e-06,5.032101422691646e-06,5.0267898577615705e-06,4.978761226436416e-06,4.944741333071836e-06,7.27557827255346e-06,7.259408223816552e-06,7.231989412473317e-06,7.213272187683556e-06,7.15425606412853e-06,7.143055068528096e-06,7.087126938489161e-06,9.585757386688128e-06,9.568964835014067e-06,9.540368977281387e-06,9.518877913027473e-06,9.45657452304911e-06,9.44765489846222e-06,9.384495018439473e-06,9.365738813796357e-06,1.0911695649453912e-05,1.0788623541375311e-05,1.0658877536069737e-05,1.0588929480689804e-05,1.0504690652171975e-05,1.0444116600787621e-05,1.772786034054554e-05,1.7475642957811024e-05,1.735739970767294e-05,1.7104371897249535e-05,1.6993965880359277e-05,2.2296653814098396e-05,2.209437314147822e-05,2.1732547405570686e-05,2.1549482852429016e-05,2.199818572194541e-05,2.1720158792427157e-05,2.1567384485209413e-05,2.8875192915105437e-05,LC_V24_H3p5_T8,2.8875192915105437e-05
