node,sub_joint_id,brace_member,brace_end,chord_t_scenario,direction,treatment,LC_V26_H3p5_T8,LC_V2_H0p5_T5,LC_V2_H0p5_T6,LC_V2_H1p0_T7,LC_V2_H1p0_T8,LC_V2_H1p5_T8,LC_V4_H0p5_T5,LC_V4_H0p5_T6,LC_V4_H1p0_T5,LC_V4_H1p0_T7,LC_V4_H1p0_T8,LC_V4_H1p5_T7,LC_V4_H1p5_T8,LC_V6_H0p5_T5,LC_V6_H0p5_T6,LC_V6_H1p0_T5,LC_V6_H1p0_T6,LC_V6_H1p0_T8,LC_V6_H1p5_T7,LC_V6_H1p5_T8,LC_V8_H0p5_T5,LC_V8_H0p5_T6,LC_V8_H1p0_T5,LC_V8_H1p0_T6,LC_V8_H1p5_T6,LC_V8_H1p5_T8,LC_V8_H2p0_T7,LC_V8_H2p0_T8,LC_V10_H0p5_T5,LC_V10_H0p5_T6,LC_V10_H1p0_T5,LC_V10_H1p0_T6,LC_V10_H1p5_T6,LC_V10_H2p0_T7,LC_V10_H2p0_T8,LC_V12_H0p5_T5,LC_V12_H1p0_T5,LC_V12_H1p0_T6,LC_V12_H1p5_T6,LC_V12_H2p0_T7,LC_V12_H2p5_T7,LC_V12_H2p5_T8,LC_V14_H0p5_T5,LC_V14_H1p0_T5,LC_V14_H1p0_T6,LC_V14_H1p5_T6,LC_V14_H2p0_T7,LC_V14_H2p5_T7,LC_V14_H2p5_T8,LC_V14_H3p0_T8,LC_V16_H1p0_T5,LC_V16_H1p5_T6,LC_V16_H2p0_T7,LC_V16_H2p5_T7,LC_V16_H2p5_T8,LC_V16_H3p0_T8,LC_V18_H1p5_T6,LC_V18_H2p0_T7,LC_V18_H2p5_T7,LC_V18_H3p0_T8,LC_V18_H3p5_T8,LC_V20_H2p0_T7,LC_V20_H2p5_T7,LC_V20_H3p0_T8,LC_V20_H3p5_T8,LC_V22_H2p5_T7,LC_V22_H3p0_T8,LC_V22_H3p5_T8,LC_V24_H3p5_T8,worst_bin,worst_bin_contribution
22,"(22, 0)",72,2,single,,K,0.0011072284964246334,0.0008786848777108986,0.0015399096067696932,0.0008655641250007385,0.00017594790230163464,0.00018110220207428926,0.001987485556818852,0.0015549192550335141,0.0002953546609433265,0.002503774843346743,0.00027506198660703544,0.0005119309318878738,0.00034938668181360317,0.0030135626769454177,0.001320903885218099,0.0008074739943305252,0.003913836173372892,0.0002138541151365601,0.0012674074668436175,0.0003513390743812906,0.003198072951880322,0.0007699176097036976,0.0019501086666952122,0.004374710278955974,0.0027894041508672945,0.0003185581619349206,0.0005080328031856131,0.00031395079926747123,0.005269158003275194,0.0006513416356026669,0.0056470261388051465,0.007010460455691116,0.011014492714216723,0.0030435667576563744,0.0009206349691122394,0.005375625409626272,0.008983234324143663,0.008180666915100686,0.022171236971602035,0.00954681609253782,0.001923074266481483,0.0022136393261015623,0.003481034592097541,0.006295937088288818,0.0053557980578885665,0.023924462876042853,0.016509099986809557,0.005081959938357239,0.0032741364613765086,0.0023268617976461036,0.002062778109673908,0.00958502419524714,0.021108543232794277,0.007685553137493358,0.003129808587749485,0.0035560611826217464,0.004570589886958522,0.022103907484993482,0.011045677461865798,0.005486883885239295,0.002822111114092723,0.004957362856007133,0.019926664522805553,0.0068188860588184125,0.0045944390557824755,0.004496468649320431,0.004650019985080243,0.012600990566094985,0.014821068445781503,LC_V14_H1p5_T6,0.023924462876042853
22,"(22, 0)",72,2,single,,Y,0.0015938519349024632,0.0007607343584824035,0.0013313898628323335,0.0007470225840704027,0.00015160170280796733,0.00015582131995995404,0.0024114762162028985,0.0018881290281632316,0.000354164949836856,0.0030238259850146553,0.00033263699056797924,0.0006130300827958689,0.00041983972256844966,0.0060464979315639706,0.002655899905164428,0.0015854299673302024,0.007750424264136068,0.0004266371927532349,0.002482320981857771,0.0006924879526783197,0.008721993326161867,0.002101506674024995,0.005246427428621893,0.01184363918684617,0.007443195143967854,0.0008612776413780623,0.0013488518225305657,0.0008408256459158127,0.018026703311397208,0.002232423375964318,0.019050294090664874,0.023773902291556164,0.036863383166833595,0.010125729441016864,0.003082827194518485,0.01378882010209278,0.022849872895371066,0.02085885375188151,0.056052044277436944,0.024010930477774424,0.004792944845450804,0.005542770695666395,0.008346756733700672,0.014966432081022584,0.012751290394824115,0.056468420716836,0.03875009554121618,0.011828504427608005,0.007649887397261646,0.005394300819849963,0.005951560729706924,0.02745739740906053,0.06009129495212441,0.02165459949469154,0.008852295480150813,0.00996589962318288,0.014017016659199555,0.06740420810303072,0.033426067409774045,0.01654279746049714,0.008448514804070795,0.015587531497069512,0.06214379330773453,0.021151443097225036,0.014144330371741544,0.014460211546565196,0.014899304966125581,0.04006056372863284,0.04646585070779272,LC_V18_H2p0_T7,0.06740420810303072
22,"(22, 1)",80,2,single,,K,0.0013724241666141584,0.00017234479608082065,0.00029480636881515344,0.00018842801127331717,3.63538659262854e-05,4.43548778497517e-05,0.00030713181951063593,0.00023902303202828916,5.2532015697561175e-05,0.0004035224578144053,4.3460071078606434e-05,0.00010154458158245222,6.290133629814007e-05,0.0016206136960281153,0.0007108978046109371,0.0004327452710698842,0.002108207416841283,0.00011511010437211824,0.0006863715806915331,0.00019000567860447115,0.0019441292022455432,0.0004676541937359605,0.0011872888398815876,0.0026653287392128205,0.0017099396709945147,0.00019458917029284667,0.0003152253359040467,0.00019345242786953794,0.009239452514093485,0.001143811524769803,0.009779235806472216,0.012193855865229974,0.018947742552027625,0.0052021714960903565,0.001578692515806119,0.006883732337543725,0.011434682980807761,0.010409483798728988,0.02803821979646496,0.012004707165959144,0.002403460912195628,0.002766826141434127,0.004565711116907645,0.008195310388697225,0.006963105868041247,0.03086363418270997,0.021137592441585546,0.00645850528226505,0.004164708193499891,0.0029376022956863973,0.0031961994911440415,0.014782227482057621,0.03242094571416891,0.01164950859086239,0.004754621899529202,0.005363091356412966,0.0073582342453437245,0.03548590303748477,0.017697178957382438,0.008767487564978934,0.004499237282401336,0.007819929519758006,0.03142533908824467,0.01069777146374658,0.007191526017051636,0.006667409667461936,0.0068830084393589714,0.018628460930771883,0.021337445224295384,LC_V18_H2p0_T7,0.03548590303748477
22,"(22, 1)",80,2,single,,Y,0.0022042049100358197,0.00045400048990084713,0.0007770886492801153,0.00048415421986099886,9.386007829435274e-05,0.00011114933757002589,0.0015733366073570328,0.001232205261014377,0.00024893364572183615,0.002001013141500164,0.0002172888588393145,0.00045323790215663515,0.00029435093616043696,0.009085781936111448,0.003997558405571216,0.0023507950671716356,0.011549809566374348,0.0006387806608189033,0.003674749542053855,0.0010286600742527312,0.010492824090306154,0.002527385928205888,0.006295414553056111,0.014206035070137998,0.008897125059685939,0.0010287472344830378,0.0016114691118714432,0.001000621936685362,0.06031723879450937,0.007468209469770789,0.06348436602689797,0.07923270408580864,0.12221429194091382,0.03335015895887558,0.010150924521399197,0.041162165662171256,0.06804381988286753,0.06200692724317119,0.16592861812384246,0.07068994166355057,0.014029950418158377,0.01622037927780037,0.02466463858860864,0.04398442588138497,0.03745312422658593,0.1648387639187282,0.11239328189401267,0.03406614689434383,0.02204914355817893,0.015435593288490765,0.016601862934092066,0.07640112585483565,0.16674192854757242,0.05952626317057547,0.024358366441401023,0.02728239953850452,0.03932565775570251,0.18871663822764187,0.0933764596729018,0.04605988276359372,0.023441246922051413,0.039837596918444095,0.1588382572289435,0.05386145027644729,0.0359419181859194,0.033431255002848104,0.03437839450795009,0.09234173949045232,0.09804612275302829,LC_V18_H2p0_T7,0.18871663822764187
22,"(22, 0)",85,1,single,,K,0.0011299659194140067,0.0008115697145433265,0.0014214981796481548,0.0007976781050533229,0.00016214739798395037,0.00016655539276027562,0.0018093104202911551,0.0014145439716544948,0.00026910072359395454,0.00227356066041103,0.000249805833303545,0.00046373209988151626,0.00031655481459806357,0.0026721613839970505,0.001169158720557105,0.0007201001700463156,0.003467983704930153,0.00018894591215215054,0.001119511510214238,0.00030996273871325896,0.002930331426592795,0.0007050977696875673,0.0017839019039799435,0.003993221261746814,0.0025378874552813443,0.0002897805994713151,0.0004596185462726574,0.00028414716847131367,0.004812789318929566,0.0005945559471512491,0.005166526376045372,0.006398804572414765,0.010055484184381253,0.0027700877955175716,0.0008373377587112679,0.00520293515893217,0.008685910632750735,0.007907167001837679,0.021395911712469753,0.00919460972579473,0.0018474409533096212,0.0021275064967699758,0.0033620064278797046,0.006070470826640558,0.005160435917712761,0.023008335078319387,0.015853092590398455,0.0048680246783778846,0.003141510714911383,0.0022262538220625865,0.0020860722051166177,0.00967709564606531,0.02126312270573598,0.007664984338610632,0.0031264929666272594,0.0035343671562146125,0.004425376051660713,0.021373831826381685,0.010667581425004012,0.005296429801308821,0.0027199272629918254,0.004890531913440094,0.019647151746031946,0.0066986247736372665,0.004504212714019214,0.004306383181551387,0.0044466456654591755,0.012034982025572046,0.014338131008692318,LC_V14_H1p5_T6,0.023008335078319387
22,"(22, 0)",85,1,single,,Y,0.0021249777948351813,0.0011236262887497728,0.0019668404566889346,0.0011021656457518882,0.00022389485092670993,0.00022964678565674684,0.003090210869683073,0.0024166452778168887,0.00045687175636240367,0.0038725004684430813,0.0004257123091039367,0.0007864753344790559,0.0005376353839586516,0.006229852599292081,0.002729004022669888,0.0016554577413657424,0.008024899621498662,0.00043898069658157313,0.0025745171028589307,0.0007152222643259363,0.008541643897974552,0.0020576397081671052,0.005148418572693303,0.011590317610728417,0.007292851592296617,0.0008409731419748336,0.0013178290814295683,0.0008199183119216298,0.016649123954130225,0.002059866919451276,0.017685856785768506,0.022007065345735207,0.034257718151798476,0.009409307649047561,0.0028586806958160508,0.014301612401186882,0.023741773466137282,0.021654656187598004,0.05827954577000737,0.024971044620386722,0.004990033872511134,0.005763071857346228,0.008890847586816953,0.015994739116800362,0.013601411861279342,0.060402160982093375,0.04147436959182658,0.012682329544989907,0.008192369201751053,0.005783642027207302,0.006181473985216892,0.028567603834080524,0.06258264896823709,0.022442592271968126,0.009168598393099683,0.010323084791226232,0.013986128904611539,0.06730603100791678,0.0334397063345922,0.016554099141863614,0.008464543987472432,0.015775045044799978,0.0630362457524783,0.02143791759430802,0.014350750117640287,0.014125364498518244,0.014552959628246433,0.0391840127444127,0.04610695388709153,LC_V18_H2p0_T7,0.06730603100791678
22,"(22, 1)",93,1,single,,K,0.0010431926126388928,0.00020332936034253205,0.00035071132850649384,0.00020454073241884873,4.064546741881123e-05,4.404726560242784e-05,0.00043235051899860794,0.00033435110874760655,6.904768750848873e-05,0.0005533698387059029,5.9856799974736794e-05,0.00011953925870944824,7.909719578965432e-05,0.0018447069210242118,0.0008048386071356642,0.0005063015179194565,0.002420181618610748,0.00013016230078519218,0.0007902934491503347,0.00021627245362809659,0.0018115216404172975,0.00043437898264213646,0.0011355266976389611,0.0025125087458401424,0.001653130553854189,0.0001827583844504629,0.0003045523179751028,0.00018402763387968037,0.009813524728723405,0.001213259554223243,0.01046267728129282,0.012979687999340465,0.020302820592604794,0.005567025064597119,0.0016784388630562027,0.007197740019673356,0.012040639101345995,0.010917600819677024,0.029589335940715927,0.012667702158840288,0.0025510678478480107,0.002913969121549645,0.004728769833087354,0.008537567078672186,0.007231205955474511,0.03220558905041722,0.022051330061025706,0.006766980512658719,0.0043379853294055835,0.003069305355432638,0.0031529473641154666,0.01458216127380446,0.031925086544600675,0.011504910960379606,0.0046728609493825405,0.00527762461186056,0.007205048176052867,0.03465301795864407,0.017300773870971498,0.008538867671909724,0.004386755762479551,0.007619888605746426,0.03063648192182735,0.010396856811175909,0.006994051486003316,0.006365139813152928,0.006555277616380719,0.017784126608942893,0.02029495727989551,LC_V18_H2p0_T7,0.03465301795864407
22,"(22, 1)",93,1,single,,Y,0.001900599051131726,0.000533566603735067,0.0009247415668211604,0.000524884903015331,0.0001053025256539032,0.00011026498608698953,0.0017044452144616455,0.0013274307061197214,0.0002567569965617167,0.002138803091976774,0.00023401220931190808,0.000440124490402957,0.00029825614878506033,0.008426310063142635,0.003695376563481525,0.0022232481627739416,0.01081084060243982,0.0005923077264269493,0.0034607617831429217,0.0009618615390342733,0.008733029176509905,0.0021001112715079715,0.00530683751096632,0.0118945461279884,0.007549535924890239,0.0008612749132623334,0.0013685642110546343,0.0008450959761094423,0.051859459519071754,0.0064176086305503454,0.05475623480427136,0.06820142823795945,0.10553276078656394,0.028803043894958587,0.008744046229258654,0.03569613817260815,0.059193804496642174,0.05385275126037518,0.14455317396763945,0.06161530937050156,0.012268727545827642,0.01413479690930016,0.021734259752191596,0.0389094719381752,0.033058110235475086,0.14598876048864154,0.09958662470871506,0.03028012929851237,0.019538233196267917,0.013712211193494426,0.01440251807891916,0.06631213470523216,0.14466662058427612,0.05181747891952877,0.0211488831035377,0.023720015219233115,0.03376863240602661,0.161958983616867,0.08026955761920482,0.03955462821849906,0.02016475767808513,0.03457931903871178,0.13807282945299207,0.04676177144219505,0.031241826289706256,0.02856009849534557,0.029353469337445166,0.07895243863598038,0.085419910569904,LC_V18_H2p0_T7,0.161958983616867
26,"(26, 1)",76,2,single,,K,0.0010660601475168299,0.0008665633874647038,0.0015228901639128898,0.0008531145371825774,0.00017379491360007196,0.00017841949350245898,0.0020751359668632146,0.0016233163180082216,0.0003098944789614089,0.0026153218808053487,0.0002872410656899526,0.0005361678966496402,0.0003652236669623595,0.0031239510760177405,0.0013660803754916892,0.0008501165441746025,0.004084088005103878,0.00022162215086000424,0.0013280549641650305,0.0003661064067341832,0.0031990054744022796,0.0007681219651264603,0.001978927010375937,0.00440362406073858,0.0028438948373414427,0.00031997578107353973,0.0005184948611390704,0.0003174076121945722,0.005752231774247612,0.0007099711998892316,0.00620914476589091,0.007669898469633438,0.012134001908721248,0.0033511190989199842,0.0010081013336695616,0.005456969271131669,0.009149783552262803,0.008314424575203445,0.022585547636816795,0.009714462769696893,0.001962653890895461,0.002249305103720688,0.003478475941589876,0.006292980986581315,0.005350093248038088,0.02391706551885881,0.016505260935272208,0.005092013184036362,0.003271989078161509,0.002328167524839329,0.0020700293444232596,0.009636761567170608,0.021230053116333795,0.0076870561464627615,0.003120139600722786,0.0035459137885584377,0.004592652318190396,0.02216553965242717,0.0110834247024582,0.005490452968059784,0.0028228802668442466,0.004994980613473975,0.020078137953442963,0.0068418852929051505,0.0046078748250739324,0.004431217433971281,0.0045813247130078805,0.01241177483201606,0.014669730426450183,LC_V14_H1p5_T6,0.02391706551885881
26,"(26, 1)",76,2,single,,Y,0.0015657305851780508,0.0007670680848513743,0.0013468147545841575,0.0007524590092563349,0.00015315036880749787,0.0001567548590543332,0.002362074200022913,0.0018504759799258719,0.00034754029280090377,0.0029612524474847976,0.00032575012519135346,0.0006007003426955686,0.0004109346599004869,0.006007439518900315,0.0026341453064943404,0.0015901745837203114,0.007733413777887814,0.00042366510274387535,0.002483229565066578,0.0006901881217913219,0.008146754156342091,0.0019617711265318438,0.004929067311163715,0.011092183028502473,0.0070075314957502915,0.0008059671216625909,0.001270251111331003,0.0007887086248844181,0.01906233702052723,0.002358474233747138,0.02021172516130387,0.0251619612389845,0.03911074206635682,0.010733237043752758,0.003260777232639956,0.014083252621213668,0.02338567497255833,0.021319757240409548,0.05739459902116677,0.024573014683794237,0.0049120061486205065,0.005664354014887923,0.008341137664925677,0.014973507956640928,0.01274523004658032,0.05650065458974681,0.03878124473947974,0.011855741996503865,0.007653322975823288,0.005401578253050684,0.005881947706238657,0.027157688649312547,0.05944774598529528,0.021321744760913895,0.008696953776013436,0.009793456637687707,0.014061334318569279,0.06742795963353758,0.033435857092398026,0.016486861643793385,0.00841185758984981,0.015756774791687862,0.06280289319888065,0.02129262763560799,0.014225271578497248,0.014323571783655975,0.014749577919326861,0.03966419697236212,0.046572708837786636,LC_V18_H2p0_T7,0.06742795963353758
