node,sub_joint_id,brace_member,brace_end,chord_t_scenario,direction,treatment,LC_V26_H3p5_T8,LC_V2_H0p5_T5,LC_V2_H0p5_T6,LC_V2_H1p0_T7,LC_V2_H1p0_T8,LC_V2_H1p5_T8,LC_V4_H0p5_T5,LC_V4_H0p5_T6,LC_V4_H1p0_T5,LC_V4_H1p0_T7,LC_V4_H1p0_T8,LC_V4_H1p5_T7,LC_V4_H1p5_T8,LC_V6_H0p5_T5,LC_V6_H0p5_T6,LC_V6_H1p0_T5,LC_V6_H1p0_T6,LC_V6_H1p0_T8,LC_V6_H1p5_T7,LC_V6_H1p5_T8,LC_V8_H0p5_T5,LC_V8_H0p5_T6,LC_V8_H1p0_T5,LC_V8_H1p0_T6,LC_V8_H1p5_T6,LC_V8_H1p5_T8,LC_V8_H2p0_T7,LC_V8_H2p0_T8,LC_V10_H0p5_T5,LC_V10_H0p5_T6,LC_V10_H1p0_T5,LC_V10_H1p0_T6,LC_V10_H1p5_T6,LC_V10_H2p0_T7,LC_V10_H2p0_T8,LC_V12_H0p5_T5,LC_V12_H1p0_T5,LC_V12_H1p0_T6,LC_V12_H1p5_T6,LC_V12_H2p0_T7,LC_V12_H2p5_T7,LC_V12_H2p5_T8,LC_V14_H0p5_T5,LC_V14_H1p0_T5,LC_V14_H1p0_T6,LC_V14_H1p5_T6,LC_V14_H2p0_T7,LC_V14_H2p5_T7,LC_V14_H2p5_T8,LC_V14_H3p0_T8,LC_V16_H1p0_T5,LC_V16_H1p5_T6,LC_V16_H2p0_T7,LC_V16_H2p5_T7,LC_V16_H2p5_T8,LC_V16_H3p0_T8,LC_V18_H1p5_T6,LC_V18_H2p0_T7,LC_V18_H2p5_T7,LC_V18_H3p0_T8,LC_V18_H3p5_T8,LC_V20_H2p0_T7,LC_V20_H2p5_T7,LC_V20_H3p0_T8,LC_V20_H3p5_T8,LC_V22_H2p5_T7,LC_V22_H3p0_T8,LC_V22_H3p5_T8,LC_V24_H3p5_T8,worst_bin,worst_bin_damage
22,"(22, 0)",72,2,single,,K,1.793235208446585e-06,8.50110460676766e-07,8.48570012357428e-07,8.512156672594287e-07,8.491361197540032e-07,8.548524997786216e-07,1.2317835957933835e-06,1.2251491852212759e-06,1.2762073260231122e-06,1.2362097896058638e-06,1.2279238881867095e-06,1.2617351747682953e-06,1.2437790468729637e-06,1.0834190728636365e-06,1.0774434052111205e-06,1.1187276868934851e-06,1.0969700731658404e-06,1.0761998048214253e-06,1.1042719875213838e-06,1.0874502344019272e-06,1.3777308813919154e-06,1.3747000048335805e-06,1.4054799184416082e-06,1.3890016516265368e-06,1.4187311145617206e-06,1.3855190752266842e-06,1.424484759828853e-06,1.402593793560541e-06,3.064712762551613e-06,3.0535857115377556e-06,3.1035445782275145e-06,3.0723171459572883e-06,3.107875208301347e-06,3.100880616581018e-06,3.0638970828523915e-06,6.284132714950977e-06,6.315247339036002e-06,6.283587310395978e-06,6.313154383719997e-06,6.298511817911149e-06,6.341848450898973e-06,6.279323465967896e-06,9.087599909505457e-06,9.140600692129912e-06,9.107764585473389e-06,9.161180567746405e-06,9.155064939251177e-06,9.214544429488212e-06,9.135307822394856e-06,9.184425117162632e-06,8.53052171509657e-06,8.493717718414206e-06,8.445986557683206e-06,8.526466164400715e-06,8.440289893666583e-06,8.475876063735046e-06,1.2739057837460254e-05,1.2674170956340312e-05,1.269370012160855e-05,1.260887715032679e-05,1.2636779225837532e-05,1.5473038516365e-05,1.5475669245991114e-05,1.537093027844638e-05,1.5382825461433154e-05,1.5169064001005786e-05,1.5048958196130568e-05,1.5072435170697751e-05,2.0247713332142616e-05,LC_V24_H3p5_T8,2.0247713332142616e-05
22,"(22, 0)",72,2,single,,Y,2.550457119309498e-06,7.435764978007372e-07,7.413352298679916e-07,7.423938706154447e-07,7.395761384840779e-07,7.435686319733869e-07,1.4793543143650162e-06,1.4724989832918044e-06,1.515661905923458e-06,1.477805228370278e-06,1.4698653165595636e-06,1.4962120215650216e-06,1.4798116956195565e-06,2.138810650138036e-06,2.1316241973164715e-06,2.159838890536171e-06,2.1364262075021142e-06,2.1123540842370525e-06,2.126833816423904e-06,2.1079068581516094e-06,3.7190092459319364e-06,3.714350392894409e-06,3.7395070625612613e-06,3.721105698753893e-06,3.7425563675985226e-06,3.7066317832452063e-06,3.7387104764574353e-06,3.7151475536931485e-06,1.0495328523631637e-05,1.0479298490397119e-05,1.0464665760269071e-05,1.0421383671083714e-05,1.0385628899975408e-05,1.0297745325964278e-05,1.0250187851689662e-05,1.5802900905136413e-05,1.5739442982128667e-05,1.569932187897252e-05,1.5633194373248377e-05,1.5517349549013033e-05,1.547628093482601e-05,1.5400699042867708e-05,2.137236977762356e-05,2.1313967742524395e-05,2.1272393635082658e-05,2.1206263735272038e-05,2.1066429930585485e-05,2.101896186850145e-05,2.0916554276928582e-05,2.085978531818587e-05,2.438930414240314e-05,2.4099408548648692e-05,2.380957823889595e-05,2.378254822416254e-05,2.364157961996133e-05,2.3508418738524614e-05,3.8929497606143864e-05,3.8493600719802304e-05,3.824856082658482e-05,3.78349779632631e-05,3.763974921135817e-05,4.8557282630565215e-05,4.814015159101498e-05,4.754105337232695e-05,4.7195619315174425e-05,4.8907495924341324e-05,4.832810807163786e-05,4.7991970111202655e-05,6.350467770322266e-05,LC_V24_H3p5_T8,6.350467770322266e-05
22,"(22, 1)",80,2,single,,K,2.1889160385856e-06,1.4687835619993447e-07,1.4298340404112682e-07,1.6388646307603124e-07,1.549314089994917e-07,1.8734341134238638e-07,1.5856707166752084e-07,1.5736761198263882e-07,1.9304195145069733e-07,1.6706332035144351e-07,1.6154174489436227e-07,2.1543300293874245e-07,1.9120532981167657e-07,5.025061326922779e-07,4.998289459074468e-07,5.203453815270406e-07,5.120284057802862e-07,5.006775336526756e-07,5.211131569168551e-07,5.110965297108732e-07,7.464074832960629e-07,7.439679350574023e-07,7.663409270249845e-07,7.571389271052592e-07,7.832351938144015e-07,7.589046488183027e-07,7.987264857760738e-07,7.796149741407804e-07,4.743491659757397e-06,4.7351728168586446e-06,4.743801080444321e-06,4.719404857507122e-06,4.722942409460544e-06,4.688663474390778e-06,4.646351080415656e-06,6.968510349831332e-06,6.966162613986856e-06,6.9268455530044095e-06,6.9260964010474944e-06,6.879690804772684e-06,6.897568842880768e-06,6.8220890157256505e-06,1.0486719823031682e-05,1.0482076950092007e-05,1.0426859785706728e-05,1.0420544467572283e-05,1.0343332930369064e-05,1.034950234928092e-05,1.0258724374063508e-05,1.0252820172839622e-05,1.1990601254084844e-05,1.1889607106204145e-05,1.1782303489672258e-05,1.1747566341957187e-05,1.1650536997993732e-05,1.1624535703972626e-05,1.868551403498956e-05,1.854239606849792e-05,1.855668482591182e-05,1.8387578878506296e-05,1.8411302573489196e-05,2.2546588783159012e-05,2.2564048804717808e-05,2.229713060538724e-05,2.228161669429817e-05,2.093052581708976e-05,2.0735376540897445e-05,2.075814295803974e-05,2.748750724302032e-05,LC_V24_H3p5_T8,2.748750724302032e-05
22,"(22, 1)",80,2,single,,Y,3.507333628844756e-06,3.9463902196116125e-07,3.844867793184663e-07,4.294550279108381e-07,4.079666470581986e-07,4.7514098679838523e-07,8.583593163765048e-07,8.546754427619438e-07,9.509118808697674e-07,8.701202888852042e-07,8.537424052079876e-07,9.90988582828456e-07,9.265026312773417e-07,2.9989664936827013e-06,2.994167838054062e-06,2.984503257581828e-06,2.9683384982642744e-06,2.9502023063180916e-06,2.9334346058869564e-06,2.9185895348454725e-06,4.3012503792982804e-06,4.294727895430668e-06,4.3107709343141934e-06,4.289390159179055e-06,4.2958734591939004e-06,4.254173458345347e-06,4.289428450407948e-06,4.246815865664162e-06,3.395806080180947e-05,3.390388278046193e-05,3.370435653819172e-05,3.357540385703334e-05,3.327027202103112e-05,3.2765764052547334e-05,3.2612685355110614e-05,4.495699016968538e-05,4.46440435235888e-05,4.446095549127453e-05,4.40704955425007e-05,4.349178434631018e-05,4.3101076933526965e-05,4.288905777281761e-05,6.0092108085253346e-05,5.958307777275965e-05,5.942583651587762e-05,5.886027178772047e-05,5.80880191675372e-05,5.752775075668238e-05,5.730525696028313e-05,5.671860668711201e-05,6.573771770529995e-05,6.478286108516239e-05,6.38131897457259e-05,6.308888774847108e-05,6.280188958930077e-05,6.209583008865169e-05,0.0001058154545328059,0.00010438969917284833,0.00010345976615079404,0.00010200063404131064,0.00010108495857441724,0.00012070584973223766,0.00011964614373255224,0.00011771583242782599,0.00011657764170077964,0.00011010934150532504,0.00010857978512180908,0.000107685055129553,0.00013088287671313747,LC_V24_H3p5_T8,0.00013088287671313747
22,"(22, 0)",85,1,single,,K,1.7472829916863576e-06,7.430026288675436e-07,7.41201202506824e-07,7.423591026415947e-07,7.404575624991085e-07,7.440406428097853e-07,1.0652244001772764e-06,1.0585879085068837e-06,1.104695236500383e-06,1.0660940667060756e-06,1.059052495517519e-06,1.085576642424188e-06,1.0702476251778858e-06,9.257246456634172e-07,9.189334897268517e-07,9.599850306441915e-07,9.358022994291293e-07,9.159714121136711e-07,9.383258047890027e-07,9.233832669215461e-07,1.2235631029803149e-06,1.2205880859893195e-06,1.2464917438352745e-06,1.2292035962050404e-06,1.2514775872101553e-06,1.2214082024398631e-06,1.2491415758303396e-06,1.230413836654884e-06,2.7285854704130023e-06,2.7175385476073705e-06,2.7666338850257095e-06,2.7324844629914714e-06,2.7625565723474517e-06,2.7475666466077035e-06,2.713609568172569e-06,5.870032008001412e-06,5.890333455348007e-06,5.8588872106934006e-06,5.875982883016222e-06,5.850451374940395e-06,5.873671274378526e-06,5.819292890122465e-06,8.466623382514298e-06,8.50229578359283e-06,8.46598747447746e-06,8.496534631147282e-06,8.475287990598197e-06,8.506056660372923e-06,8.44767044025331e-06,8.466663726399322e-06,8.38291174964227e-06,8.329610479235549e-06,8.261827559713559e-06,8.25272952943314e-06,8.186340670809004e-06,8.172358759377934e-06,1.2000654760421527e-05,1.1919188759002133e-05,1.1920967877622688e-05,1.183229157449004e-05,1.1835383946698664e-05,1.484614670366181e-05,1.4834638483982464e-05,1.4675048481171632e-05,1.4651353946336515e-05,1.4167433831183544e-05,1.4029906538503306e-05,1.4027390145176385e-05,1.907850266557378e-05,LC_V24_H3p5_T8,1.907850266557378e-05
22,"(22, 0)",85,1,single,,Y,3.3111615859436024e-06,1.0385379198995762e-06,1.0354212463403542e-06,1.03556052548652e-06,1.032377996728914e-06,1.0357399511505598e-06,1.8299578099598143e-06,1.8191748259041028e-06,1.886172608801047e-06,1.826473312033735e-06,1.81538440173413e-06,1.851817421162252e-06,1.8281303702177959e-06,2.172405348749107e-06,2.1591832080854323e-06,2.2222769312994792e-06,2.179655695162033e-06,2.1419243091596888e-06,2.172372759038281e-06,2.14463787535621e-06,3.618161754434705e-06,3.612934833886065e-06,3.644550808696294e-06,3.6166808789167348e-06,3.640943393987004e-06,3.5936182366855485e-06,3.6254880307598557e-06,3.595928208673289e-06,9.664832231172801e-06,9.641046863194364e-06,9.687812626754725e-06,9.61976585581742e-06,9.62478158131053e-06,9.541326111572937e-06,9.476068318042221e-06,1.631244468359006e-05,1.6274069666023615e-05,1.621807058291795e-05,1.6175380001545814e-05,1.6056804060115825e-05,1.6026319675004243e-05,1.592781545408552e-05,2.2569324415835223e-05,2.2577588185346658e-05,2.2488257403262193e-05,2.2479816108798687e-05,2.2342962353757204e-05,2.2327665296343598e-05,2.219487522467604e-05,2.2156212708321916e-05,2.5258350976160005e-05,2.5000850217721447e-05,2.4720383251137674e-05,2.4557758196678146e-05,2.4400854773005442e-05,2.4257615943812615e-05,3.871317946982237e-05,3.830351192755898e-05,3.812353573096951e-05,3.772210411789078e-05,3.756793533496526e-05,4.8997806101700715e-05,4.8679486118809986e-05,4.803141310739395e-05,4.7727563910793805e-05,4.760211518219129e-05,4.702573623975762e-05,4.6761372365940316e-05,6.277536478480147e-05,LC_V24_H3p5_T8,6.277536478480147e-05
22,"(22, 1)",93,1,single,,K,1.6194717661486136e-06,1.7438677701848498e-07,1.711860691407973e-07,1.7878515043293073e-07,1.74122845700731e-07,1.8537512609729726e-07,2.2954136987352784e-07,2.2540762735064498e-07,2.580641109217638e-07,2.3478903165063153e-07,2.2918388721416062e-07,2.552368134923615e-07,2.4294985679397464e-07,5.805541160627455e-07,5.741714495457439e-07,6.171070367493878e-07,5.954727553120354e-07,5.735489064717143e-07,6.061324671187715e-07,5.878910771976839e-07,6.984937958761034e-07,6.938752180559648e-07,7.357735733668058e-07,7.160778753377669e-07,7.586738241723267e-07,7.140890218095503e-07,7.726495006804622e-07,7.414871775632054e-07,5.159720102534544e-06,5.142662032649128e-06,5.197778519471316e-06,5.142482199834839e-06,5.179050393923262e-06,5.12987532181088e-06,5.050567409294207e-06,7.407946944174288e-06,7.455807647561498e-06,7.383828334627607e-06,7.426482107519698e-06,7.371682903939705e-06,7.429080785729513e-06,7.291399577347905e-06,1.0955948474637615e-05,1.1013510919333031e-05,1.0920107585568591e-05,1.0960796137858936e-05,1.0868957353065052e-05,1.091693366341244e-05,1.0757483876709431e-05,1.0778281995362282e-05,1.1863220667967602e-05,1.1756754808699693e-05,1.1622969345828747e-05,1.1613392667764773e-05,1.1463391065362646e-05,1.1444032539246866e-05,1.8365562655408425e-05,1.8166490386253447e-05,1.8188818688243344e-05,1.7946290665733436e-05,1.7974286526604747e-05,2.1958291437604436e-05,2.197366474338768e-05,2.16370968150647e-05,2.162366566181693e-05,1.9970544262515885e-05,1.9727077391224274e-05,1.9791172315652982e-05,2.597030004766899e-05,LC_V24_H3p5_T8,2.597030004766899e-05
22,"(22, 1)",93,1,single,,Y,2.9689777686049163e-06,4.6463319787954906e-07,4.5848429449131646e-07,4.653014632973817e-07,4.577392042539096e-07,4.6995069146530475e-07,9.440395000697813e-07,9.342400170249482e-07,9.942757135427387e-07,9.442615175113036e-07,9.335000004400451e-07,9.72324731174384e-07,9.503639594424247e-07,2.804078682987863e-06,2.7899466601606017e-06,2.8498033945400996e-06,2.8029961891808053e-06,2.7579733645529148e-06,2.7886095923374638e-06,2.7531238621768667e-06,3.5825391075474443e-06,3.570982255600292e-06,3.642162497697649e-06,3.5970774389088832e-06,3.6576689914240806e-06,3.5676966922000434e-06,3.6569511208575205e-06,3.596889721234863e-06,2.9381019209251115e-05,2.9316843807534318e-05,2.926648453856269e-05,2.90888429632819e-05,2.8929136660202825e-05,2.849714750899728e-05,2.8280226930571696e-05,3.920198548446222e-05,3.9068810894463663e-05,3.8835862836538725e-05,3.863039654091148e-05,3.8146094088854225e-05,3.794391546157191e-05,3.760775101473515e-05,5.321084628923828e-05,5.297948404198313e-05,5.2716722373139924e-05,5.2405511039950914e-05,5.17445944299753e-05,5.142439482462563e-05,5.1051798229383785e-05,5.066860656697392e-05,5.721152834606327e-05,5.6408343569022874e-05,5.5539499253839216e-05,5.5102375286659735e-05,5.4691636435687505e-05,5.416157035483261e-05,9.113858331305872e-05,8.98591900082223e-05,8.922003136305777e-05,8.786219707230352e-05,8.723822853263687e-05,0.00010504373908301478,0.00010428813233682244,0.00010246460046992843,0.00010160984996841544,9.426035187580707e-05,9.289411744159448e-05,9.227763813383998e-05,0.00011417584518879716,LC_V24_H3p5_T8,0.00011417584518879716
26,"(26, 1)",76,2,single,,K,1.7236960546113354e-06,8.374716199275815e-07,8.382172088590165e-07,8.380641164285385e-07,8.378011062901403e-07,8.41355781393004e-07,1.2910722375446477e-06,1.2837112713148693e-06,1.3444724145977523e-06,1.2959626297491397e-06,1.2868844613324422e-06,1.3263497458084138e-06,1.3047932101128313e-06,1.1298647520785829e-06,1.1209804759282293e-06,1.184798420113948e-06,1.1511362801852529e-06,1.1219198667853387e-06,1.163570186416839e-06,1.1395747712311211e-06,1.3926285750016744e-06,1.3856411420296907e-06,1.4420988287092888e-06,1.4133754437319964e-06,1.4627551886015226e-06,1.4063277724510187e-06,1.4708411237083558e-06,1.4340998725524848e-06,3.3585925738598617e-06,3.342165050532015e-06,3.426551138189034e-06,3.374835169510277e-06,3.4385118615915707e-06,3.4297904332769917e-06,3.370563324348148e-06,6.379703044737331e-06,6.43381522466131e-06,6.386793958247274e-06,6.4336933689373e-06,6.4121401468019764e-06,6.477225132446301e-06,6.3835286144173854e-06,9.086544945522905e-06,9.145718862448588e-06,9.105202140025242e-06,9.167718132806187e-06,9.160791042256521e-06,9.241191931750553e-06,9.136008437147514e-06,9.200138914299627e-06,8.600077302026394e-06,8.579939749651105e-06,8.535029167295241e-06,8.567685233060763e-06,8.453885639683074e-06,8.488672354820784e-06,1.2821684367232385e-05,1.2730353458989013e-05,1.2760060141162564e-05,1.2640603274286021e-05,1.2665686126880358e-05,1.560949493094872e-05,1.5608512038685486e-05,1.5443755000404858e-05,1.5448495352592354e-05,1.4973025023296425e-05,1.4849674477190537e-05,1.4865892737073374e-05,2.0056342953780984e-05,LC_V24_H3p5_T8,2.0056342953780984e-05
26,"(26, 1)",76,2,single,,Y,2.5004645447007653e-06,7.470074915323713e-07,7.471858130189971e-07,7.450065303934529e-07,7.443085652772353e-07,7.452964701818975e-07,1.460699328658954e-06,1.4545858628662532e-06,1.5000441038934146e-06,1.4590195476846055e-06,1.451032301789799e-06,1.47872236679455e-06,1.4603102915176188e-06,2.1308143157327177e-06,2.1199103069517585e-06,2.173506767130193e-06,2.1378702249384827e-06,2.103386807629979e-06,2.1339122693373105e-06,2.106867801033326e-06,3.4869974042826233e-06,3.480407657721338e-06,3.529728615260178e-06,3.499231797919907e-06,3.541510532890882e-06,3.4823066754498324e-06,3.5391501249353788e-06,3.5006477597206096e-06,1.1116729000135011e-05,1.108945165229546e-05,1.1125532020158977e-05,1.1049000692706052e-05,1.104522374292493e-05,1.0942366650861932e-05,1.08630216813775e-05,1.6135890073492866e-05,1.610781017865276e-05,1.604470879513372e-05,1.601037784424021e-05,1.5883489645367038e-05,1.5868167542524726e-05,1.5738868222230236e-05,2.132984033962526e-05,2.1302709461870918e-05,2.1237318365006473e-05,2.119926748053186e-05,2.1067410292111372e-05,2.105810201345526e-05,2.0911729963711117e-05,2.0877098004875015e-05,2.409915951625219e-05,2.3837150732450385e-05,2.355712066868059e-05,2.341169201436485e-05,2.321798766667209e-05,2.3094984526482183e-05,3.9064019823219696e-05,3.851742376834576e-05,3.827161562725511e-05,3.7719551917262505e-05,3.748996804111323e-05,4.905442861243044e-05,4.863031367291661e-05,4.7842445452426444e-05,4.7459244835701776e-05,4.8350030767106076e-05,4.7745361947453025e-05,4.7422829609912025e-05,6.351385939824036e-05,LC_V24_H3p5_T8,6.351385939824036e-05
