node,sub_joint_id,brace_member,brace_end,chord_t_scenario,direction,treatment,LC_V26_H3p5_T8,LC_V2_H0p5_T5,LC_V2_H0p5_T6,LC_V2_H1p0_T7,LC_V2_H1p0_T8,LC_V2_H1p5_T8,LC_V4_H0p5_T5,LC_V4_H0p5_T6,LC_V4_H1p0_T5,LC_V4_H1p0_T7,LC_V4_H1p0_T8,LC_V4_H1p5_T7,LC_V4_H1p5_T8,LC_V6_H0p5_T5,LC_V6_H0p5_T6,LC_V6_H1p0_T5,LC_V6_H1p0_T6,LC_V6_H1p0_T8,LC_V6_H1p5_T7,LC_V6_H1p5_T8,LC_V8_H0p5_T5,LC_V8_H0p5_T6,LC_V8_H1p0_T5,LC_V8_H1p0_T6,LC_V8_H1p5_T6,LC_V8_H1p5_T8,LC_V8_H2p0_T7,LC_V8_H2p0_T8,LC_V10_H0p5_T5,LC_V10_H0p5_T6,LC_V10_H1p0_T5,LC_V10_H1p0_T6,LC_V10_H1p5_T6,LC_V10_H2p0_T7,LC_V10_H2p0_T8,LC_V12_H0p5_T5,LC_V12_H1p0_T5,LC_V12_H1p0_T6,LC_V12_H1p5_T6,LC_V12_H2p0_T7,LC_V12_H2p5_T7,LC_V12_H2p5_T8,LC_V14_H0p5_T5,LC_V14_H1p0_T5,LC_V14_H1p0_T6,LC_V14_H1p5_T6,LC_V14_H2p0_T7,LC_V14_H2p5_T7,LC_V14_H2p5_T8,LC_V14_H3p0_T8,LC_V16_H1p0_T5,LC_V16_H1p5_T6,LC_V16_H2p0_T7,LC_V16_H2p5_T7,LC_V16_H2p5_T8,LC_V16_H3p0_T8,LC_V18_H1p5_T6,LC_V18_H2p0_T7,LC_V18_H2p5_T7,LC_V18_H3p0_T8,LC_V18_H3p5_T8,LC_V20_H2p0_T7,LC_V20_H2p5_T7,LC_V20_H3p0_T8,LC_V20_H3p5_T8,LC_V22_H2p5_T7,LC_V22_H3p0_T8,LC_V22_H3p5_T8,LC_V24_H3p5_T8,worst_bin,worst_bin_damage
22,"(22, 0)",72,2,single,,K,1.1952881210074154e-06,5.592600594907847e-07,5.582321302072631e-07,5.599620225449114e-07,5.585759973061874e-07,5.62326594841379e-07,8.16511875107984e-07,8.121318827412692e-07,8.458175167962319e-07,8.193288532924991e-07,8.138788091931828e-07,8.360905578911874e-07,8.241910674635946e-07,7.294216108293558e-07,7.254637538518643e-07,7.524774514871686e-07,7.380334961428941e-07,7.243974176250587e-07,7.426626691871644e-07,7.315029910337137e-07,9.378829321160795e-07,9.358840600606874e-07,9.562299825279196e-07,9.453765088663617e-07,9.64990756308263e-07,9.428796345893065e-07,9.687621347005138e-07,9.541762990953996e-07,2.10658844662531e-06,2.0992086002732207e-06,2.1317201439618438e-06,2.11110105228387e-06,2.133685009542758e-06,2.128301642398909e-06,2.1038461742506664e-06,4.259778900242996e-06,4.2787862866072735e-06,4.257602482296336e-06,4.276194964671517e-06,4.2657248414199304e-06,4.29329295007624e-06,4.252108878795017e-06,6.147225899858898e-06,6.18265657881787e-06,6.160274206836683e-06,6.1949392612215734e-06,6.189089954388421e-06,6.227652607460067e-06,6.174550366947382e-06,6.205879087788233e-06,5.8185727343660005e-06,5.791769556155518e-06,5.7579440405521605e-06,5.81061742984254e-06,5.753230972986261e-06,5.77466477626082e-06,8.718935412045025e-06,8.67213148890509e-06,8.683215403136727e-06,8.62311315615218e-06,8.638936967430183e-06,1.06029787281288e-05,1.0600564608247222e-05,1.0527194825024041e-05,1.053205668343493e-05,1.0414035217418234e-05,1.0328860367457013e-05,1.0340545790751855e-05,1.388138186249773e-05,LC_V24_H3p5_T8,1.388138186249773e-05
22,"(22, 0)",72,2,single,,Y,1.696144750576474e-06,4.861321813745415e-07,4.846498784327704e-07,4.853188295248963e-07,4.834185314302744e-07,4.8602091707608e-07,9.78867878806998e-07,9.743082672035706e-07,1.0025752542217921e-06,9.77704359249476e-07,9.724552080332405e-07,9.896979252270173e-07,9.788531782748718e-07,1.436005400224092e-06,1.4312548931341121e-06,1.4493297863731334e-06,1.4338258577793423e-06,1.4180105948995703e-06,1.4269495106227548e-06,1.414529171237856e-06,2.515850305749306e-06,2.5127589731008952e-06,2.529150871654705e-06,2.5169746706031574e-06,2.5308032928800135e-06,2.5069711130867646e-06,2.5279499046810536e-06,2.5124158985141153e-06,7.134208021042285e-06,7.1234721676358685e-06,7.111802088318448e-06,7.082922709196618e-06,7.057498500366092e-06,6.997142626709923e-06,6.965219558283479e-06,1.0682703131394585e-05,1.0638089107737445e-05,1.0611425488933817e-05,1.056558152890422e-05,1.0485760025917947e-05,1.0455729568573173e-05,1.040567490741853e-05,1.442072606929861e-05,1.4379191444358952e-05,1.4350846606221471e-05,1.4304189139336663e-05,1.4208393925203496e-05,1.4173736394253154e-05,1.4106129688008356e-05,1.4065559408940511e-05,1.6521379693491085e-05,1.6321943327281897e-05,1.612395009152843e-05,1.6101201214331455e-05,1.600778219723267e-05,1.591395582055439e-05,2.6402399267638752e-05,2.6103498383586046e-05,2.593255615203952e-05,2.5651379849330286e-05,2.551408904692612e-05,3.294842636708918e-05,3.266044250021142e-05,3.225120512071569e-05,3.2012736090625774e-05,3.318971914911754e-05,3.279383111634007e-05,3.2561743666010014e-05,4.3077764367623776e-05,LC_V24_H3p5_T8,4.3077764367623776e-05
22,"(22, 1)",80,2,single,,K,1.4668960365860605e-06,1.007727793759345e-07,9.812284679736149e-08,1.1229752874088726e-07,1.0620476293368304e-07,1.275197285856455e-07,1.1171948376471704e-07,1.1091352705288764e-07,1.3533590319950734e-07,1.1737826162485495e-07,1.135590678292627e-07,1.5053544301377946e-07,1.338863991449578e-07,3.567888583890532e-07,3.5500444455781097e-07,3.682484680736956e-07,3.626725855962317e-07,3.551174360867501e-07,3.681391615961909e-07,3.615320875692776e-07,5.298397581850965e-07,5.281728830469963e-07,5.426520262894023e-07,5.36500519719141e-07,5.532476325122967e-07,5.372106830329899e-07,5.633906426624489e-07,5.504790612665406e-07,3.41370459837515e-06,3.407708945929058e-06,3.4113244650283095e-06,3.394298198160683e-06,3.393428946854706e-06,3.366170376059689e-06,3.3375521573040184e-06,4.976914958907318e-06,4.971850244832042e-06,4.944748364532222e-06,4.939980556851594e-06,4.903912733061163e-06,4.910996162725711e-06,4.860630792706097e-06,7.429046339306537e-06,7.421239515479781e-06,7.383231418346352e-06,7.3728488884360876e-06,7.314231360438141e-06,7.312048022724503e-06,7.251413525097196e-06,7.240963193635005e-06,8.472910797743584e-06,8.3971259713473e-06,8.31740069230486e-06,8.28652233906366e-06,8.221479236283188e-06,8.19629543341144e-06,1.3229507155481683e-05,1.3122854413582802e-05,1.3123030953873263e-05,1.2998748841087292e-05,1.3004978125465346e-05,1.590089869305504e-05,1.5901561383563136e-05,1.570964522104868e-05,1.5688153293301287e-05,1.4748181952063715e-05,1.4605779123757223e-05,1.4611526388205324e-05,1.9248106487497025e-05,LC_V24_H3p5_T8,1.9248106487497025e-05
22,"(22, 1)",80,2,single,,Y,2.3365390018949736e-06,2.6684598341943645e-07,2.600307778917663e-07,2.9005410391613087e-07,2.756524192113703e-07,3.2053049330688423e-07,5.8774836821552e-07,5.852021135498677e-07,6.501549706836425e-07,5.95601621731753e-07,5.845012204739708e-07,6.768112646055499e-07,6.333823360749885e-07,2.055138985965719e-06,2.0519029821048324e-06,2.0447824780309667e-06,2.033833087325752e-06,2.0215837907125623e-06,2.009640673402118e-06,1.9996078972899843e-06,2.944058275768921e-06,2.939581671086037e-06,2.950481825724596e-06,2.935834340931374e-06,2.940169408643056e-06,2.9116520908248776e-06,2.9353235303444448e-06,2.9064163861598793e-06,2.3315383487027533e-05,2.3278113135034303e-05,2.3140808356648043e-05,2.3052153286833133e-05,2.2841950881484802e-05,2.249461390455346e-05,2.2389558085182975e-05,3.083019299568309e-05,3.061514796324296e-05,3.0489510593310168e-05,3.0220944561646627e-05,2.9822909265004906e-05,2.9554425744678083e-05,2.9408499874322745e-05,4.114974897332035e-05,4.0798543342912124e-05,4.069155137624551e-05,4.030190666323708e-05,3.9771508304362484e-05,3.938565452193674e-05,3.923410312536206e-05,3.88301683834689e-05,4.498812023512888e-05,4.4331764930054424e-05,4.366598407051244e-05,4.3169055361115255e-05,4.29720456969138e-05,4.248705069393534e-05,7.244588985358371e-05,7.146665049651426e-05,7.08250189580239e-05,6.982211566242592e-05,6.919046179988565e-05,8.25859297400156e-05,8.185562627662013e-05,8.052944192889635e-05,7.974555424794359e-05,7.531472521426183e-05,7.426373185444601e-05,7.36484209922919e-05,8.940447017281564e-05,LC_V24_H3p5_T8,8.940447017281564e-05
22,"(22, 0)",85,1,single,,K,1.1840974411109935e-06,4.984178462295429e-07,4.972149141508516e-07,4.979541002607987e-07,4.966824756840331e-07,4.990552474749935e-07,7.191303813572429e-07,7.146652518259316e-07,7.455812083974699e-07,7.19648189779192e-07,7.149240888069725e-07,7.3267241761774e-07,7.223716574254085e-07,6.316701719057704e-07,6.27083211108868e-07,6.547568688969052e-07,6.38351987585836e-07,6.249296617094453e-07,6.399472689487394e-07,6.298253832277934e-07,8.425749745610051e-07,8.405016389347378e-07,8.577784642384584e-07,8.460848761341219e-07,8.609300725291318e-07,8.408286741100569e-07,8.592594022296055e-07,8.466884799919939e-07,1.8936421284114364e-06,1.8861441692245214e-06,1.918803998068816e-06,1.895854938813774e-06,1.9156655759957045e-06,1.9049526130693997e-06,1.8819054123366942e-06,4.031135382232235e-06,4.044343831913769e-06,4.0230444335783575e-06,4.033861066531537e-06,4.015863355427379e-06,4.03069564470598e-06,3.9938788502445004e-06,5.803116284155639e-06,5.826689427309686e-06,5.801790898488648e-06,5.822035274028836e-06,5.80685560598386e-06,5.826838635998501e-06,5.787091866597889e-06,5.79910966086581e-06,5.779519737064664e-06,5.741865216440364e-06,5.6945056011794776e-06,5.686877202771839e-06,5.641669548866123e-06,5.631018129127416e-06,8.298663323234265e-06,8.240883405832482e-06,8.240334590094221e-06,8.177466184783752e-06,8.178051653175969e-06,1.0279984010743828e-05,1.026924402643629e-05,1.0158153866916158e-05,1.0139598850679307e-05,9.81774171963989e-06,9.721224613986941e-06,9.717439398031395e-06,1.3209666337892436e-05,LC_V24_H3p5_T8,1.3209666337892436e-05
22,"(22, 0)",85,1,single,,Y,2.2194327372425876e-06,6.900148458703266e-07,6.879345015735047e-07,6.879889989819493e-07,6.858556466881804e-07,6.880775401859039e-07,1.2234803868131853e-06,1.21628371371691e-06,1.2608485388976732e-06,1.2210440565751042e-06,1.2136788799006921e-06,1.2378459399964431e-06,1.2220827328525056e-06,1.4648623147299497e-06,1.4560348252542119e-06,1.4978856126360104e-06,1.469439412216947e-06,1.444248314405059e-06,1.4642900492837316e-06,1.4457259363239618e-06,2.4526335317080927e-06,2.449118274362566e-06,2.470086609217133e-06,2.4514901657608117e-06,2.4674423127860873e-06,2.435847044658806e-06,2.4569128794944237e-06,2.437304172355977e-06,6.575728831131384e-06,6.5597659619557885e-06,6.590016295835711e-06,6.544149589014044e-06,6.546534272844496e-06,6.489371306316142e-06,6.445484284762214e-06,1.104425271959266e-05,1.1016811563569966e-05,1.0979740293440203e-05,1.0949047069805218e-05,1.0867982794891013e-05,1.0846346730216501e-05,1.0779950859061388e-05,1.526838335420766e-05,1.527325677870791e-05,1.5212790616230884e-05,1.5205635331515363e-05,1.5112282450614138e-05,1.5100421801180602e-05,1.5011388669927298e-05,1.4983933005900888e-05,1.7126538468234748e-05,1.6950177251250307e-05,1.6758925555554085e-05,1.6646822296757696e-05,1.654113447407309e-05,1.6442694278371738e-05,2.6285266726365275e-05,2.6004716298751298e-05,2.587962590415389e-05,2.5605571433680688e-05,2.5497676881471764e-05,3.3280069141787585e-05,3.306026909595604e-05,3.261875425775704e-05,3.240842482314591e-05,3.234187529480498e-05,3.194902181877937e-05,3.17658562601475e-05,4.2634083069280565e-05,LC_V24_H3p5_T8,4.2634083069280565e-05
22,"(22, 1)",93,1,single,,K,1.095891301616403e-06,1.197076029530429e-07,1.1754168274350202e-07,1.226058220888375e-07,1.1945921084593226e-07,1.269783991047326e-07,1.607951369272013e-07,1.579611273303595e-07,1.8009759222767447e-07,1.6424729007317173e-07,1.604477740824435e-07,1.7800207971062796e-07,1.6968640187901583e-07,4.1009949927739957e-07,4.057501202580192e-07,4.3472589338066196e-07,4.1992953039440535e-07,4.0502415493048866e-07,4.268317393290104e-07,4.144480477019191e-07,4.951353772206075e-07,4.919673434470851e-07,5.203821081574214e-07,5.069231075830326e-07,5.35701550135553e-07,5.053046922113355e-07,5.449026854426402e-07,5.237376715145461e-07,3.6813818536061374e-06,3.6695050991523822e-06,3.7057473138079114e-06,3.667463355226291e-06,3.6903809391824037e-06,3.653864786382663e-06,3.59923373006232e-06,5.260087301173639e-06,5.290972672792486e-06,5.240942314524819e-06,5.267464804063776e-06,5.226608395055117e-06,5.2628301928207394e-06,5.168508828230353e-06,7.739391441380344e-06,7.77550752784723e-06,7.711327007010228e-06,7.735439365397512e-06,7.668579878036814e-06,7.697057512323252e-06,7.588129536108069e-06,7.597964401669873e-06,8.37648441397065e-06,8.298802984340779e-06,8.202256675528222e-06,8.191524196071624e-06,8.088618184170818e-06,8.070583438606181e-06,1.2988833122550237e-05,1.2845359940631867e-05,1.285435730641843e-05,1.2680980514953453e-05,1.2694231988820853e-05,1.5494041966857487e-05,1.5496762915496354e-05,1.525826906965456e-05,1.5241724842346647e-05,1.4078943182198855e-05,1.3905003247548472e-05,1.3941448423261254e-05,1.8236053541679902e-05,LC_V24_H3p5_T8,1.8236053541679902e-05
22,"(22, 1)",93,1,single,,Y,1.9886460694870957e-06,3.1404915207886933e-07,3.0992807152990404e-07,3.143526401137724e-07,3.093068759051575e-07,3.173328772835871e-07,6.435659385543258e-07,6.36977303691944e-07,6.771331975414306e-07,6.435203266627111e-07,6.363253304609691e-07,6.620940899898814e-07,6.474153728688598e-07,1.916985967612791e-06,1.9074811463513695e-06,1.9470589462147147e-06,1.915603613536629e-06,1.8853340182892907e-06,1.9052430387685632e-06,1.881409833500399e-06,2.4515560759888915e-06,2.4436872257562362e-06,2.4911861842689917e-06,2.460825118030323e-06,2.500879275187986e-06,2.4405637195160063e-06,2.499742123446665e-06,2.459549576866011e-06,2.0134824932374845e-05,2.0091170078788016e-05,2.0053640598143808e-05,1.9933133098440825e-05,1.9820594761395956e-05,1.9523503790912436e-05,1.9376798878175352e-05,2.683964086578528e-05,2.6744806489589626e-05,2.6586796333385304e-05,2.6442292912518376e-05,2.6109185236058317e-05,2.5966588659917427e-05,2.573985135375268e-05,3.638532057732222e-05,3.622221172281606e-05,3.6044230048199724e-05,3.5826767600057815e-05,3.5372742287799626e-05,3.51491487684827e-05,3.489782130461297e-05,3.463171183428417e-05,3.9116632288307e-05,3.856537778679026e-05,3.796962468681427e-05,3.7667665957202846e-05,3.73901726845291e-05,3.702386191820384e-05,6.234264245429273e-05,6.14647267092269e-05,6.1020163934189725e-05,6.0090071181453685e-05,5.965601881824094e-05,7.181625665975075e-05,7.129226897196165e-05,7.00438937717178e-05,6.945245928751309e-05,6.443662759619214e-05,6.349999325786898e-05,6.307127982273546e-05,7.796452870512805e-05,LC_V24_H3p5_T8,7.796452870512805e-05
26,"(26, 1)",76,2,single,,K,1.1495711125392385e-06,5.511590829174068e-07,5.516550954300998e-07,5.515211535728803e-07,5.513443453694887e-07,5.536312320518227e-07,8.54699624370631e-07,8.498678206057322e-07,8.898080151155885e-07,8.578757466018466e-07,8.519127775573412e-07,8.778253789702249e-07,8.636200930736257e-07,7.590508478967096e-07,7.532012050703848e-07,7.9525152963576e-07,7.729606787384815e-07,7.535852458605588e-07,7.810265882912058e-07,7.65047855304429e-07,9.445336387674795e-07,9.398737249257907e-07,9.772800242445593e-07,9.581231145057805e-07,9.908763709988966e-07,9.533905343511673e-07,9.961115453782802e-07,9.716658341699683e-07,2.305608130379444e-06,2.2941287383979247e-06,2.3501945877973235e-06,2.315466682773866e-06,2.3573199243483962e-06,2.350664360680604e-06,2.3107110032805377e-06,4.3237761852860755e-06,4.358942171849543e-06,4.32727413183078e-06,4.357290123653743e-06,4.34244124139003e-06,4.3841343957259975e-06,4.321915494782972e-06,6.14527863102386e-06,6.183438672380581e-06,6.156744307597976e-06,6.197197412730149e-06,6.191269495275795e-06,6.243434807919874e-06,6.173076834301926e-06,6.213917099920371e-06,5.855848958260475e-06,5.8405971672075815e-06,5.8090798468193425e-06,5.829146078941199e-06,5.7524832223858395e-06,5.774453851754794e-06,8.770803676056706e-06,8.70580992448422e-06,8.723404251205052e-06,8.63880754492515e-06,8.652417407892467e-06,1.069030370203917e-05,1.0687211971456165e-05,1.0570569987032528e-05,1.057030628051595e-05,1.0272758005399125e-05,1.018625584314947e-05,1.0193746546499738e-05,1.3746273040322687e-05,LC_V24_H3p5_T8,1.3746273040322687e-05
26,"(26, 1)",76,2,single,,Y,1.6638659393320772e-06,4.888706699366787e-07,4.889627918209546e-07,4.875013356569619e-07,4.870208493330752e-07,4.876140909655696e-07,9.643379909947534e-07,9.603523676678593e-07,9.898394717944324e-07,9.630276409600257e-07,9.578366719543947e-07,9.757300078376592e-07,9.63738567479398e-07,1.429507717787241e-06,1.4222608297186575e-06,1.4570836728849614e-06,1.4336194207071123e-06,1.4108508212285502e-06,1.4305197886417517e-06,1.4126782476869541e-06,2.3562581178274337e-06,2.351830761993631e-06,2.3839833073333258e-06,2.363913612298927e-06,2.39131150754165e-06,2.3524627128223095e-06,2.389270252241733e-06,2.364080656110166e-06,7.5529267662989485e-06,7.534613765206051e-06,7.556870058484924e-06,7.506009336942267e-06,7.500894233508063e-06,7.430122082018617e-06,7.377730557875735e-06,1.0908855533610453e-05,1.0887167932663477e-05,1.0845254690730966e-05,1.0819921212632604e-05,1.0732668805344592e-05,1.0719103912108056e-05,1.0633171516488639e-05,1.4396516769780668e-05,1.4375465541669786e-05,1.4332070488951176e-05,1.4303197559476926e-05,1.4211515332697978e-05,1.420196022228984e-05,1.4105250049318863e-05,1.407978793569721e-05,1.6325044072894697e-05,1.6144183227388072e-05,1.5952363760602053e-05,1.585097213758612e-05,1.5721816956391355e-05,1.5635095033734404e-05,2.6491831315794893e-05,2.6118238013295026e-05,2.594643527102757e-05,2.5570381404144945e-05,2.5410491760531116e-05,3.3291419005627344e-05,3.299694535559371e-05,3.2459624021171205e-05,3.219359685427339e-05,3.282898032917581e-05,3.241658401997577e-05,3.219312945611353e-05,4.310903953776437e-05,LC_V24_H3p5_T8,4.310903953776437e-05
