member_id,member_class,LC_V26_H3p5_T8,LC_V2_H0p5_T5,LC_V2_H0p5_T6,LC_V2_H1p0_T7,LC_V2_H1p0_T8,LC_V2_H1p5_T8,LC_V4_H0p5_T5,LC_V4_H0p5_T6,LC_V4_H1p0_T5,LC_V4_H1p0_T7,LC_V4_H1p0_T8,LC_V4_H1p5_T7,LC_V4_H1p5_T8,LC_V6_H0p5_T5,LC_V6_H0p5_T6,LC_V6_H1p0_T5,LC_V6_H1p0_T6,LC_V6_H1p0_T8,LC_V6_H1p5_T7,LC_V6_H1p5_T8,LC_V8_H0p5_T5,LC_V8_H0p5_T6,LC_V8_H1p0_T5,LC_V8_H1p0_T6,LC_V8_H1p5_T6,LC_V8_H1p5_T8,LC_V8_H2p0_T7,LC_V8_H2p0_T8,LC_V10_H0p5_T5,LC_V10_H0p5_T6,LC_V10_H1p0_T5,LC_V10_H1p0_T6,LC_V10_H1p5_T6,LC_V10_H2p0_T7,LC_V10_H2p0_T8,LC_V12_H0p5_T5,LC_V12_H1p0_T5,LC_V12_H1p0_T6,LC_V12_H1p5_T6,LC_V12_H2p0_T7,LC_V12_H2p5_T7,LC_V12_H2p5_T8,LC_V14_H0p5_T5,LC_V14_H1p0_T5,LC_V14_H1p0_T6,LC_V14_H1p5_T6,LC_V14_H2p0_T7,LC_V14_H2p5_T7,LC_V14_H2p5_T8,LC_V14_H3p0_T8,LC_V16_H1p0_T5,LC_V16_H1p5_T6,LC_V16_H2p0_T7,LC_V16_H2p5_T7,LC_V16_H2p5_T8,LC_V16_H3p0_T8,LC_V18_H1p5_T6,LC_V18_H2p0_T7,LC_V18_H2p5_T7,LC_V18_H3p0_T8,LC_V18_H3p5_T8,LC_V20_H2p0_T7,LC_V20_H2p5_T7,LC_V20_H3p0_T8,LC_V20_H3p5_T8,LC_V22_H2p5_T7,LC_V22_H3p0_T8,LC_V22_H3p5_T8,LC_V24_H3p5_T8,worst_bin,worst_bin_damage
71,brace,1.849856824365099e-08,8.428804779948578e-10,8.412442276261508e-10,9.123578729955656e-10,8.485944465263211e-10,1.3936744575499006e-09,2.0155243403320584e-09,2.0061543206755112e-09,2.0977058959061927e-09,2.0144864161959282e-09,1.998962214924907e-09,2.783646566988838e-09,2.3347668989099828e-09,3.1886020333167937e-09,3.17025228251873e-09,3.420092355019497e-09,3.2720612597757313e-09,3.1410162555020146e-09,4.6087981506404656e-09,4.038043881022013e-09,5.177694780052374e-09,5.144417118747945e-09,6.001979746595789e-09,5.803662450591826e-09,8.306107635531406e-09,6.875301829147046e-09,1.0783543346867307e-08,9.4209005926346e-09,1.5862921293801728e-08,1.5771761599744306e-08,1.810574309248118e-08,1.7718341702582413e-08,2.1236798785317642e-08,2.4420974472841468e-08,2.240318697332943e-08,2.3155573024659788e-08,2.4062306706776036e-08,2.3669103787065292e-08,2.7264419201191355e-08,3.0749322428794326e-08,3.736148479670872e-08,3.3891899934161675e-08,3.271881380618428e-08,3.265181121202445e-08,3.249524711302515e-08,3.495713740609303e-08,3.8152090692135204e-08,4.504542172961055e-08,4.128351884724286e-08,4.85431580352722e-08,4.028519134053471e-08,4.146395112040278e-08,4.4929610933446455e-08,5.1934777330894036e-08,4.8079426708353014e-08,5.555923460715415e-08,6.505649589086167e-08,6.867731254759839e-08,7.676424064558003e-08,8.051735112417143e-08,9.138243147187817e-08,8.489021009274333e-08,9.33397575140873e-08,9.684027465723622e-08,1.0808298004164331e-07,9.337835196206782e-08,9.708517538410412e-08,1.0842654192794267e-07,1.314063276361864e-07,LC_V24_H3p5_T8,1.314063276361864e-07
72,brace,1.268236827188207e-08,2.467885965083097e-09,2.460953504804204e-09,2.486248453709552e-09,2.467001387481064e-09,2.5364221938268252e-09,4.0161495836835215e-09,3.993964627224482e-09,4.157523568990069e-09,4.016642628196074e-09,3.992570496324295e-09,4.127255964333692e-09,4.053482407795364e-09,4.473687573478887e-09,4.448871252459682e-09,4.685211386800697e-09,4.587175721053378e-09,4.455710867616926e-09,4.74791883874351e-09,4.606451559711213e-09,6.962115672406718e-09,6.94459556278894e-09,7.296514981491612e-09,7.169094324449217e-09,7.944740173437653e-09,7.3240038548495344e-09,8.86297494716673e-09,8.114497024138443e-09,1.823036947091865e-08,1.8173612061850127e-08,1.8883005854259782e-08,1.8603241174162026e-08,1.9974626456335528e-08,2.114847406749767e-08,2.0015886186944233e-08,2.99025407637512e-08,3.023655305143689e-08,3.0083977492076024e-08,3.057983892564253e-08,3.102975186535952e-08,3.283852329108731e-08,3.162155938423556e-08,4.1780690159481854e-08,4.222064872324489e-08,4.207056545798685e-08,4.2660092227732917e-08,4.302557152857575e-08,4.4471848020385675e-08,4.3344853543525417e-08,4.496823582982588e-08,4.5084689978692857e-08,4.5041465492070985e-08,4.529511596810299e-08,4.7749831065129306e-08,4.610620517081348e-08,4.851281747937582e-08,7.109315149940276e-08,7.11246300140056e-08,7.3651107263954e-08,7.41656227793763e-08,7.858139559297485e-08,8.866147882147479e-08,9.06570115845096e-08,9.107151407061701e-08,9.53570819485431e-08,9.228695291431498e-08,9.267126805681773e-08,9.701307696523828e-08,1.2399559090483245e-07,LC_V24_H3p5_T8,1.2399559090483245e-07
73,brace,1.7614381053890768e-08,1.0438567520966183e-09,1.0420191839040803e-09,1.0592458562490976e-09,1.0451316139380506e-09,1.4656285806192637e-09,2.090399061419117e-09,2.080977485676556e-09,2.1459411161369236e-09,2.0818613164244487e-09,2.0715113300472535e-09,2.6884908023576206e-09,2.304004117380054e-09,3.1196843752083067e-09,3.106587625519692e-09,3.402177675428406e-09,3.205635837246865e-09,3.0770291529329742e-09,4.4941680041968516e-09,3.8944843655795975e-09,4.962748983230221e-09,4.94266777588956e-09,5.552053203058506e-09,5.3154048142046515e-09,7.650795390429864e-09,6.235677798062691e-09,9.90168846720216e-09,8.547752368813991e-09,1.5051556289445388e-08,1.497083425402877e-08,1.626168454075188e-08,1.5862198368244497e-08,1.910430015622008e-08,2.1959627420857167e-08,1.997445631983537e-08,2.3568605298058093e-08,2.3698864451612595e-08,2.354669793984942e-08,2.571501745793923e-08,2.8782033628378946e-08,3.486539884425651e-08,3.142335775980185e-08,3.296621485890894e-08,3.3071957111532557e-08,3.286415648268284e-08,3.313893358465652e-08,3.533484796778239e-08,4.1635051406137497e-08,3.7873715927112895e-08,4.4508444439232204e-08,4.082325993976432e-08,4.0497544741828156e-08,4.3463312072703e-08,5.032967324560862e-08,4.635340307173925e-08,5.347913729498221e-08,6.461853175152297e-08,6.578268609697394e-08,7.308111000968101e-08,7.60839526750427e-08,8.61104010713588e-08,8.509849358956822e-08,8.960955477104783e-08,9.266463277030288e-08,1.0267251185631931e-07,9.481289254386044e-08,9.782281219998823e-08,1.0839076072156252e-07,1.319084138384722e-07,LC_V24_H3p5_T8,1.319084138384722e-07
74,brace,1.2457372172975528e-08,2.569859906237413e-09,2.5659756005408356e-09,2.580514661920383e-09,2.5663646505960627e-09,2.6260613287807038e-09,4.406233614424403e-09,4.3803106651184635e-09,4.5603488444739996e-09,4.406120627310284e-09,4.377592050307953e-09,4.5123546931386624e-09,4.4207230274564495e-09,4.579818845928091e-09,4.546317067670931e-09,4.879628012158474e-09,4.7157044590715135e-09,4.543420295079785e-09,4.8926175849949545e-09,4.717677723977541e-09,7.078013017061189e-09,7.0476915662732025e-09,7.421437694122546e-09,7.281785005810049e-09,7.859799993799775e-09,7.333124051462824e-09,8.711753031212073e-09,7.84486397381077e-09,1.7949387601291022e-08,1.7882099530992176e-08,1.8453068873803925e-08,1.8191933147408926e-08,1.9210344657454187e-08,2.0001698694198507e-08,1.906285219202573e-08,3.1223086560997335e-08,3.1806881352509516e-08,3.144941977795228e-08,3.2115296823747305e-08,3.229596508563257e-08,3.3526095398161984e-08,3.2436397998566127e-08,4.30450037862756e-08,4.339520454318744e-08,4.3119736669921594e-08,4.372218452261984e-08,4.391335936298629e-08,4.497115888425743e-08,4.3961252268651084e-08,4.508211740825863e-08,4.832517362602916e-08,4.843259937127436e-08,4.845947488266581e-08,4.9844238412879384e-08,4.8755871829624275e-08,5.0160702264418466e-08,7.520520972296772e-08,7.530009460434098e-08,7.674474721495506e-08,7.677540790762233e-08,7.996207524580547e-08,9.503708734787772e-08,9.614141385940655e-08,9.589026001983293e-08,9.86953866502396e-08,9.960778568585109e-08,9.965418658683746e-08,1.0323376074759483e-07,1.3372529837569954e-07,LC_V24_H3p5_T8,1.3372529837569954e-07
75,brace,1.7725938662391404e-08,9.566630520183143e-10,9.43140504505192e-10,9.909828704294933e-10,9.639146176028212e-10,1.4398257989770618e-09,1.5723215931501412e-09,1.562352829217739e-09,1.8155794566355995e-09,1.6038903770178776e-09,1.5634435096841478e-09,2.6418740109444008e-09,2.190475117690966e-09,2.707722584074415e-09,2.6875244133464496e-09,3.5495505348158907e-09,3.353222126493571e-09,2.895637448199674e-09,4.700623383005658e-09,4.123184245135827e-09,4.219597389635525e-09,4.163177712886819e-09,5.620699602164057e-09,5.430717456926668e-09,7.799467589812728e-09,6.402704929871711e-09,1.0093849754955489e-08,8.773519171249747e-09,1.7592905595232075e-08,1.748747331639378e-08,1.9887465190607573e-08,1.947020284387036e-08,2.3005114884266097e-08,2.617682798189509e-08,2.4132886843077163e-08,2.2158335566567335e-08,2.4006631937448936e-08,2.3556315005467578e-08,2.7187853924230353e-08,3.053389761975914e-08,3.6829006598325294e-08,3.33428213513428e-08,3.0565752719715085e-08,3.055032889056744e-08,3.038684833939749e-08,3.273970537982304e-08,3.6048740968482084e-08,4.279714135253277e-08,3.8960815213244486e-08,4.593066969123479e-08,3.587906093744867e-08,3.8544778525881816e-08,4.185530873529266e-08,4.822834066386432e-08,4.419116800538541e-08,5.0987598749814195e-08,6.246668588992723e-08,6.591783830751406e-08,7.338456876868127e-08,7.628423909966653e-08,8.59644614263722e-08,8.180746863921911e-08,8.966091495458479e-08,9.233919170236731e-08,1.0253259910886957e-07,8.57330194919452e-08,8.865810386401142e-08,9.866137218086922e-08,1.222550647410027e-07,LC_V24_H3p5_T8,1.222550647410027e-07
76,brace,1.2645974396279848e-08,2.45099795631637e-09,2.4521456733488436e-09,2.45853344546156e-09,2.4483622942091297e-09,2.504372653121387e-09,4.15341329047275e-09,4.133364482180721e-09,4.285559646840044e-09,4.1529615447730955e-09,4.129388018934745e-09,4.21758421286914e-09,4.16197261283135e-09,4.530695097475662e-09,4.501735112913838e-09,4.744572974147671e-09,4.60955101060936e-09,4.480555364267821e-09,4.755410521153355e-09,4.596140099168361e-09,6.472212367267301e-09,6.443698610224069e-09,6.860450402951216e-09,6.706758869378865e-09,7.463051576375092e-09,6.8080019169338085e-09,8.466424339056081e-09,7.501665304601784e-09,1.9215799320545342e-08,1.9126359784335827e-08,2.0065079022129662e-08,1.9657810754526254e-08,2.1117898443826717e-08,2.2108148134793937e-08,2.0988552277205726e-08,2.9914192088700034e-08,3.0413431390739254e-08,3.013270989710725e-08,3.0787968262597195e-08,3.107084148681215e-08,3.265839550462165e-08,3.1338886106490706e-08,4.0934895677228066e-08,4.161517206341916e-08,4.129308021368369e-08,4.2103966858234554e-08,4.2362069151628094e-08,4.3811405062008994e-08,4.250006308664661e-08,4.401935955301965e-08,4.44827896370562e-08,4.407052205967814e-08,4.3934323921220303e-08,4.512797412246738e-08,4.361069391316811e-08,4.544799350831047e-08,6.982069946453048e-08,6.959611129683308e-08,7.091681142031076e-08,7.072152000553509e-08,7.406239043993599e-08,8.829980188013756e-08,8.821492223701686e-08,8.756488403340088e-08,9.10989751330966e-08,8.940057166060025e-08,8.891663986424536e-08,9.219213122986154e-08,1.2381775977420808e-07,LC_V24_H3p5_T8,1.2381775977420808e-07
77,brace,9.638135292613385e-09,1.5760581051281596e-09,1.5377331944236912e-09,1.6767537119784107e-09,1.6089876896994165e-09,1.8206843522098075e-09,3.0415840902793873e-09,2.993575237355502e-09,3.5311060618837463e-09,3.1822708506064883e-09,3.089641787209434e-09,3.5841631234891223e-09,3.3685999279238015e-09,6.3019866957373405e-09,6.243335926738095e-09,6.8627106000584986e-09,6.6049118126160175e-09,6.303507683920924e-09,6.896420497824995e-09,6.6088957421524e-09,6.934582175448751e-09,6.8828133728266565e-09,7.564365879780194e-09,7.324767678186743e-09,8.166011508142748e-09,7.548817618004976e-09,8.755142286455583e-09,8.282012708508186e-09,6.357671164073843e-08,6.33314403876537e-08,6.444196510778311e-08,6.36637489992148e-08,6.47359249067922e-08,6.474607177987473e-08,6.349282385962799e-08,7.986891086153648e-08,8.072300516169934e-08,7.981546433613836e-08,8.091044305717764e-08,8.099026266144898e-08,8.292265891605185e-08,8.08765290196413e-08,1.0057094643948043e-07,1.0109854710602897e-07,1.0028152791620486e-07,1.0107649883061479e-07,1.0090125709016345e-07,1.0256489219102794e-07,1.0057225411996975e-07,1.0215311397403315e-07,1.1021236256458061e-07,1.100028182603755e-07,1.095450623186378e-07,1.1150706399307305e-07,1.0911322012775665e-07,1.1085182888234987e-07,1.7981336902536688e-07,1.785219501070231e-07,1.8004956527912455e-07,1.7848830679222941e-07,1.8079727680760134e-07,2.0409336647026933e-07,2.0550746819544485e-07,2.0306143951340438e-07,2.051935578767534e-07,1.8314295624038174e-07,1.814700281453676e-07,1.8405261514869144e-07,2.1758298706395305e-07,LC_V24_H3p5_T8,2.1758298706395305e-07
78,brace,7.588212724757615e-09,1.297645354175432e-09,1.2931602547321907e-09,1.3512550168978817e-09,1.3271997060281846e-09,1.4227074396649157e-09,3.4205838478148438e-09,3.3975202462491695e-09,3.6705320394600357e-09,3.502290945061694e-09,3.4511004128369704e-09,3.737054077774625e-09,3.6145326821540047e-09,6.754558862647239e-09,6.721532408690182e-09,7.057739491515037e-09,6.934129644077279e-09,6.7457952528552825e-09,7.1029113880936415e-09,6.9264779109355655e-09,7.729149745850071e-09,7.700743097812132e-09,8.071080243107117e-09,7.952690313635893e-09,8.412006647519908e-09,8.02967674816228e-09,8.695454494447172e-09,8.402626733322864e-09,5.656821277065054e-08,5.6422226056906406e-08,5.677240032559798e-08,5.634774445960185e-08,5.665170676281226e-08,5.625525083077789e-08,5.5477104644140936e-08,7.569672559674187e-08,7.579149156353886e-08,7.527084834540049e-08,7.547954199317077e-08,7.506831267296168e-08,7.566690180943143e-08,7.445555153853185e-08,1.0111043876069253e-07,1.0117129347967888e-07,1.0065648385658362e-07,1.0083665113719003e-07,1.0017890116853105e-07,1.0072645093087926e-07,9.928955062257129e-08,9.968063971967132e-08,1.1143637832889235e-07,1.1061734046110559e-07,1.0956655258116052e-07,1.100209646584919e-07,1.0861079523417644e-07,1.0867825397880734e-07,1.780804530256977e-07,1.7613921563480275e-07,1.7588209605170622e-07,1.7375396821033151e-07,1.7378487623048666e-07,2.051811352491422e-07,2.0499162165811878e-07,2.0229039982902986e-07,2.0229397075683802e-07,1.8485219611233273e-07,1.828564591733396e-07,1.831985110260458e-07,2.2802765316582485e-07,LC_V24_H3p5_T8,2.2802765316582485e-07
79,brace,8.211432541030622e-09,1.420670924156525e-09,1.3956477873682268e-09,1.512334030886248e-09,1.4584519690110315e-09,1.641132724336105e-09,3.6958178124882885e-09,3.6434839589159167e-09,4.221294486362648e-09,3.838438067095176e-09,3.739517088603555e-09,4.2676054921701e-09,4.03463838232127e-09,6.982457443450981e-09,6.921820409621451e-09,7.572450712621659e-09,7.296802769426726e-09,6.9832979066878225e-09,7.588282189523288e-09,7.289318914025909e-09,8.097971023330306e-09,8.03778938741413e-09,8.685028423936053e-09,8.410018032972312e-09,9.208397023223165e-09,8.461083260179264e-09,9.619075723222612e-09,9.061807648365285e-09,6.233823199561946e-08,6.210647890058876e-08,6.32878162645343e-08,6.254597671587249e-08,6.370062160607315e-08,6.381714027164949e-08,6.256304959387655e-08,8.124313124730115e-08,8.21455102737775e-08,8.1235760900019e-08,8.241869415941923e-08,8.25250006041931e-08,8.453177263310016e-08,8.240055871723544e-08,1.0581122270531837e-07,1.0639384338358977e-07,1.055834067129082e-07,1.0642374844547096e-07,1.0619693736553337e-07,1.0788374582256611e-07,1.057415439501261e-07,1.0729515063726535e-07,1.167306612691149e-07,1.1644640787917965e-07,1.1592263762439104e-07,1.1691482239675185e-07,1.1462743417729878e-07,1.1603768098309886e-07,1.8764253089874073e-07,1.8652963236474602e-07,1.879698348488031e-07,1.8658546559873746e-07,1.886938340647519e-07,2.1366782499126154e-07,2.150077665696864e-07,2.128481674618045e-07,2.1470815102998077e-07,1.9672494219169222e-07,1.9504898313996598e-07,1.9726561679562882e-07,2.3208890818077583e-07,LC_V24_H3p5_T8,2.3208890818077583e-07
80,brace,8.91631702978545e-09,1.5070271301048581e-09,1.4903662098273477e-09,1.5671377117553583e-09,1.5302310917057454e-09,1.6445155856154992e-09,2.548617218984499e-09,2.5314956724942702e-09,2.7470784140443434e-09,2.625667320794616e-09,2.5814845092600333e-09,2.8253998474459055e-09,2.7244885970711238e-09,5.657774246101235e-09,5.639505955177892e-09,5.853423788938363e-09,5.778345335955281e-09,5.6504319952644e-09,5.919612147283395e-09,5.78783290972458e-09,6.8633966747725264e-09,6.849845800455335e-09,6.9043153547684975e-09,6.862904851405029e-09,6.9283347353399476e-09,6.818871251619292e-09,7.155713289579528e-09,6.9200342197572075e-09,5.4907604991600643e-08,5.4793822439356404e-08,5.488195399087548e-08,5.456484319830076e-08,5.466424892181917e-08,5.424544211743592e-08,5.360527166563427e-08,7.317165172425803e-08,7.318213066372703e-08,7.272946090937357e-08,7.283987181353215e-08,7.244097521417364e-08,7.289624212734586e-08,7.180828947091856e-08,9.79824867672937e-08,9.778944756809858e-08,9.733971292544072e-08,9.722940139679759e-08,9.64970852106302e-08,9.671728428015955e-08,9.560946898571396e-08,9.57345454248991e-08,1.0492291306782489e-07,1.0404421408176955e-07,1.0301691301993091e-07,1.0268150826974288e-07,1.0140182735877187e-07,1.0141983283383528e-07,1.6594974487327445e-07,1.640937337524516e-07,1.6380810926061412e-07,1.6169795826237306e-07,1.616451324565474e-07,1.914157338634517e-07,1.9115231478735923e-07,1.8835603289419567e-07,1.881096160373229e-07,1.7039667122227088e-07,1.6822427294983828e-07,1.6834946188362061e-07,2.051083704432147e-07,LC_V24_H3p5_T8,2.051083704432147e-07
81,brace,8.166497189766718e-09,1.6693072644810499e-09,1.6449147631231262e-09,1.7584168996843624e-09,1.7054224137784457e-09,1.8856692621593502e-09,3.85253908402812e-09,3.793558333731682e-09,4.3759053813883546e-09,3.988924358529568e-09,3.888390237377841e-09,4.409473533271594e-09,4.17602644520435e-09,6.659775720927633e-09,6.5844760435209895e-09,7.267515113976667e-09,6.979958773013961e-09,6.645321913107917e-09,7.27400578970275e-09,6.967280161646103e-09,7.776663749938915e-09,7.70620665421104e-09,8.351675389929528e-09,8.075433244358059e-09,8.827652869121262e-09,8.063664662729397e-09,9.175190673795849e-09,8.603998969260859e-09,5.084809866569754e-08,5.067332321615468e-08,5.158349262892475e-08,5.099203436373205e-08,5.201261690975689e-08,5.2229575362141563e-08,5.110987529384418e-08,6.880618543607949e-08,6.970302350394444e-08,6.889471999129104e-08,7.00514073022568e-08,7.027962721380012e-08,7.227466660072212e-08,7.031392003315863e-08,8.943449708154067e-08,8.997299852564865e-08,8.922999703035704e-08,9.005645365915267e-08,8.967777675333848e-08,9.114929931713122e-08,8.896731480072188e-08,9.027494071461013e-08,1.0130790601555891e-07,1.0096053221553976e-07,1.005517622222891e-07,1.0166697104209432e-07,9.958540444558552e-08,1.0107470917243232e-07,1.60525300409241e-07,1.594075474337938e-07,1.609537185111639e-07,1.5961495537014682e-07,1.6194980172343007e-07,1.8863195266520468e-07,1.895244728768304e-07,1.8684174198530715e-07,1.8860176208558002e-07,1.770214612961476e-07,1.7564708931913302e-07,1.7785314534547421e-07,2.2021629742024897e-07,LC_V24_H3p5_T8,2.2021629742024897e-07
82,brace,8.910161016326057e-09,1.6042923398287318e-09,1.5860292911665785e-09,1.6661523692851349e-09,1.62769855850648e-09,1.7500629230367385e-09,2.9404528715824907e-09,2.909390197554416e-09,3.2185828361955603e-09,3.0175357240644924e-09,2.9605372591363027e-09,3.262212816904772e-09,3.130315866049631e-09,5.570336852526509e-09,5.5275098926672424e-09,5.926537990319366e-09,5.772735274973893e-09,5.561712998564945e-09,5.9564681857821525e-09,5.763833572663175e-09,6.672913191497008e-09,6.663691517533783e-09,6.925469791993929e-09,6.797851902458282e-09,7.228095700509702e-09,6.835192432883153e-09,7.463270334054351e-09,7.16158203056704e-09,4.6231190898857394e-08,4.6106179877371805e-08,4.6411070692730544e-08,4.604382091152114e-08,4.6340569748416696e-08,4.600535217320174e-08,4.52731663935569e-08,6.421591555061789e-08,6.436953627640077e-08,6.389898206084622e-08,6.414925399089867e-08,6.378944041256501e-08,6.438168325990948e-08,6.323658990314977e-08,8.489701837385008e-08,8.51751050489004e-08,8.457051392832449e-08,8.498134711225078e-08,8.444894956083079e-08,8.51871979725947e-08,8.37095876436245e-08,8.430032123493923e-08,9.499821117565377e-08,9.443502376307921e-08,9.352719299797591e-08,9.36386817787303e-08,9.2033259164109e-08,9.234496699875748e-08,1.484314087097292e-07,1.4684400625186994e-07,1.4717169285911369e-07,1.4508443670183146e-07,1.4553077466307074e-07,1.7750043108594732e-07,1.7782878193178073e-07,1.7501777099434256e-07,1.7539990280369671e-07,1.5829223927842825e-07,1.5643429763782261e-07,1.5685054559075863e-07,1.9372799988723395e-07,LC_V24_H3p5_T8,1.9372799988723395e-07
83,brace,9.65955626212051e-09,1.7147168081971684e-09,1.6774114189167022e-09,1.818208378010547e-09,1.7502441687458624e-09,1.9682859188042708e-09,3.4673043120983903e-09,3.4017029943154375e-09,4.02867158019379e-09,3.602170814859234e-09,3.4966149107240466e-09,4.043815869703651e-09,3.7992950275646495e-09,6.19908194011505e-09,6.116271424134659e-09,6.8958463879769075e-09,6.570506031171684e-09,6.199466043157429e-09,6.89553223253888e-09,6.564493184843262e-09,7.2413374326396165e-09,7.172234232739462e-09,7.826458156590627e-09,7.544615280894319e-09,8.255313270313276e-09,7.53285380405021e-09,8.586922504920387e-09,8.064178028582866e-09,5.2064242358803434e-08,5.187791752029197e-08,5.269383991380951e-08,5.206936591312547e-08,5.291960614083554e-08,5.291658724710996e-08,5.1810092182645656e-08,6.70732490676765e-08,6.79015556269226e-08,6.70913839754784e-08,6.808456097756874e-08,6.815825477695449e-08,6.989404607108671e-08,6.801230155839521e-08,8.49179008023133e-08,8.574337187952985e-08,8.484676862446102e-08,8.588551747904798e-08,8.559611169332595e-08,8.73599264313368e-08,8.50097440192051e-08,8.647218804406839e-08,9.509470074957011e-08,9.486779333048976e-08,9.423676360200537e-08,9.61998319855195e-08,9.3782168336565e-08,9.539610710618821e-08,1.5208387967468878e-07,1.5081307943018854e-07,1.523415095218928e-07,1.5065666696119393e-07,1.5277513962824565e-07,1.770468428236142e-07,1.7834091358551904e-07,1.757583493229076e-07,1.7777113431426335e-07,1.607866054026454e-07,1.5950938449114326e-07,1.6160754563926036e-07,1.9254419281986359e-07,LC_V24_H3p5_T8,1.9254419281986359e-07
84,brace,7.45387608901994e-09,1.5428494526013142e-09,1.5395162351027563e-09,1.5938426600186877e-09,1.5721871684007579e-09,1.6583407206632789e-09,3.499539530608054e-09,3.482196802558085e-09,3.702040599881766e-09,3.5743079580967404e-09,3.529299368932287e-09,3.771387685923892e-09,3.669662113000495e-09,6.332432670515743e-09,6.308199504121823e-09,6.560558194546054e-09,6.475279598569099e-09,6.3191522951026995e-09,6.62163038865077e-09,6.47020902767122e-09,7.3318842851516095e-09,7.3015999424525804e-09,7.617812214831982e-09,7.517244414059943e-09,7.90303277599728e-09,7.544656262957967e-09,8.122636777942666e-09,7.84858083358833e-09,4.724993754461284e-08,4.716323849362855e-08,4.725689197341339e-08,4.701060563346996e-08,4.716483186733183e-08,4.6864223326729166e-08,4.6253826680425844e-08,6.594347787689948e-08,6.604214557030022e-08,6.563134100338345e-08,6.586871073447906e-08,6.554144774499527e-08,6.61008743199926e-08,6.496988792407915e-08,8.680675827714971e-08,8.663721083583912e-08,8.627133842497166e-08,8.628740071058664e-08,8.567165141852522e-08,8.603992745345576e-08,8.486508982571906e-08,8.511088468350179e-08,9.811795416502093e-08,9.719807298937334e-08,9.61670649811596e-08,9.63418478753877e-08,9.53393184135737e-08,9.519779324131263e-08,1.5404534022547685e-07,1.525016219047682e-07,1.5237687689487105e-07,1.5044311464710957e-07,1.505385531701409e-07,1.837843365839719e-07,1.8322692643549053e-07,1.8074781001634967e-07,1.8050975512216926e-07,1.689142390508191e-07,1.6701110726675262e-07,1.6715537163002706e-07,2.13570668656598e-07,LC_V24_H3p5_T8,2.13570668656598e-07
85,brace,1.159332979174567e-08,4.022575958740938e-09,4.008310435342985e-09,4.018275705958648e-09,4.003205202233141e-09,4.027457531848883e-09,5.812813941525922e-09,5.7762236405793865e-09,6.025183406810769e-09,5.813039115048047e-09,5.774673837196137e-09,5.9140451191837465e-09,5.830512228058795e-09,5.477049099418262e-09,5.435507156010845e-09,5.677871902885097e-09,5.534935846176631e-09,5.410654003530602e-09,5.542990867881809e-09,5.451682170924372e-09,8.061884348933169e-09,8.044187562834154e-09,8.16496550427882e-09,8.077067185196035e-09,8.170508817007473e-09,8.024466978209073e-09,8.141916456093118e-09,8.051361364641e-09,1.9897665408964788e-08,1.9843038730955264e-08,1.999924455429606e-08,1.983854365120101e-08,1.989773133018398e-08,1.975259060762466e-08,1.958768049060199e-08,3.8583821904943745e-08,3.863541669147254e-08,3.845458289662995e-08,3.848339160768916e-08,3.827406980951906e-08,3.8319657774411864e-08,3.803130260820237e-08,5.6577309293032795e-08,5.677620510566562e-08,5.650233557024612e-08,5.664782953755891e-08,5.640117546912848e-08,5.649574875253113e-08,5.611515419353011e-08,5.612789691614382e-08,5.939525520409693e-08,5.895017143567971e-08,5.8428481208110956e-08,5.8328310344925035e-08,5.792957166412444e-08,5.772197389462066e-08,8.762914460073732e-08,8.692714965680378e-08,8.683209868088217e-08,8.60670363616762e-08,8.595572978083072e-08,1.1054529704500538e-07,1.1037440245215621e-07,1.0914808523667617e-07,1.0879147580497241e-07,1.0608050642681255e-07,1.0496295001285607e-07,1.047590244529787e-07,1.4334690817028875e-07,LC_V24_H3p5_T8,1.4334690817028875e-07
