member_id,member_class,LC_V26_H3p5_T8,LC_V2_H0p5_T5,LC_V2_H0p5_T6,LC_V2_H1p0_T7,LC_V2_H1p0_T8,LC_V2_H1p5_T8,LC_V4_H0p5_T5,LC_V4_H0p5_T6,LC_V4_H1p0_T5,LC_V4_H1p0_T7,LC_V4_H1p0_T8,LC_V4_H1p5_T7,LC_V4_H1p5_T8,LC_V6_H0p5_T5,LC_V6_H0p5_T6,LC_V6_H1p0_T5,LC_V6_H1p0_T6,LC_V6_H1p0_T8,LC_V6_H1p5_T7,LC_V6_H1p5_T8,LC_V8_H0p5_T5,LC_V8_H0p5_T6,LC_V8_H1p0_T5,LC_V8_H1p0_T6,LC_V8_H1p5_T6,LC_V8_H1p5_T8,LC_V8_H2p0_T7,LC_V8_H2p0_T8,LC_V10_H0p5_T5,LC_V10_H0p5_T6,LC_V10_H1p0_T5,LC_V10_H1p0_T6,LC_V10_H1p5_T6,LC_V10_H2p0_T7,LC_V10_H2p0_T8,LC_V12_H0p5_T5,LC_V12_H1p0_T5,LC_V12_H1p0_T6,LC_V12_H1p5_T6,LC_V12_H2p0_T7,LC_V12_H2p5_T7,LC_V12_H2p5_T8,LC_V14_H0p5_T5,LC_V14_H1p0_T5,LC_V14_H1p0_T6,LC_V14_H1p5_T6,LC_V14_H2p0_T7,LC_V14_H2p5_T7,LC_V14_H2p5_T8,LC_V14_H3p0_T8,LC_V16_H1p0_T5,LC_V16_H1p5_T6,LC_V16_H2p0_T7,LC_V16_H2p5_T7,LC_V16_H2p5_T8,LC_V16_H3p0_T8,LC_V18_H1p5_T6,LC_V18_H2p0_T7,LC_V18_H2p5_T7,LC_V18_H3p0_T8,LC_V18_H3p5_T8,LC_V20_H2p0_T7,LC_V20_H2p5_T7,LC_V20_H3p0_T8,LC_V20_H3p5_T8,LC_V22_H2p5_T7,LC_V22_H3p0_T8,LC_V22_H3p5_T8,LC_V24_H3p5_T8,worst_bin,worst_bin_damage
71,brace,1.2420690502679959e-08,5.659695813943378e-10,5.648701138004737e-10,6.126223676286018e-10,5.698034611266457e-10,9.357833349262425e-10,1.3535207896177721e-09,1.3472278257199354e-09,1.4087032274466897e-09,1.352820376297921e-09,1.3423946836882105e-09,1.8692599448776892e-09,1.5678733809877184e-09,2.141598307699618e-09,2.129274799764869e-09,2.297032403639604e-09,2.1976429147592153e-09,2.1096381435826563e-09,3.09516767281787e-09,2.7119467652442353e-09,3.477875352237083e-09,3.4555297427052934e-09,4.0314024406296136e-09,3.898236687021862e-09,5.578522740681607e-09,4.617806251774633e-09,7.2419858426460716e-09,6.327048729379399e-09,1.0655704981273122e-08,1.059449067909911e-08,1.2161668692910301e-08,1.190154466820462e-08,1.426402628835111e-08,1.6402040487286963e-08,1.504718867691466e-08,1.5553438196158197e-08,1.616262919072348e-08,1.5898592538506124e-08,1.8312714895542873e-08,2.0652603053294266e-08,2.5092293470552674e-08,2.276263689007786e-08,2.1976456928943572e-08,2.1931450259780063e-08,2.1826260773089598e-08,2.347993140528049e-08,2.5625138554053258e-08,3.025366026034109e-08,2.7727660695962867e-08,3.260213338993418e-08,2.7059246394477246e-08,2.7851014836344017e-08,3.017788657754842e-08,3.4881499049897265e-08,3.22927568912443e-08,3.7315016412831635e-08,4.369888046394723e-08,4.61298734802646e-08,5.155980877405326e-08,5.4079684011951883e-08,6.137483911403711e-08,5.702085513700009e-08,6.269419412538307e-08,6.504436554813368e-08,7.259316513809207e-08,6.272015984263775e-08,6.52088919664084e-08,7.282396671839048e-08,8.826011623275213e-08,LC_V24_H3p5_T8,8.826011623275213e-08
72,brace,8.515627898139418e-09,1.6569656576052793e-09,1.652310094463997e-09,1.6692929391369501e-09,1.656369855432537e-09,1.7029797293291202e-09,2.696735239772072e-09,2.6818396629898924e-09,2.7916583489983605e-09,2.697061623282486e-09,2.6809016964826922e-09,2.771333421864398e-09,2.721802068161598e-09,3.0044153912319484e-09,2.9877442222376514e-09,3.1464504863305043e-09,3.0806312271348286e-09,2.9923609411692444e-09,3.1885605788892967e-09,3.0935652578619615e-09,4.676052352884397e-09,4.664286370607454e-09,4.900616350570906e-09,4.815059997118815e-09,5.335917203000508e-09,4.9190696171768735e-09,5.952496470970046e-09,5.449920588186634e-09,1.224513088217078e-08,1.2207017253593633e-08,1.2683425708573004e-08,1.2495562894608527e-08,1.341644433881269e-08,1.4204641695815386e-08,1.344410360255124e-08,2.0083518107230677e-08,2.0307699754119768e-08,2.02052626742589e-08,2.0538152336903186e-08,2.0840445250562745e-08,2.205495051955815e-08,2.123780934874672e-08,2.8060758049384917e-08,2.835610158779817e-08,2.8255313391243868e-08,2.8651106934153274e-08,2.8896515367972654e-08,2.986786327495607e-08,2.9110954584839196e-08,3.020108861776041e-08,3.0281268501867674e-08,3.025207837203149e-08,3.0422613547069794e-08,3.207117305360996e-08,3.0967279743493196e-08,3.25833506846852e-08,4.775073740940515e-08,4.777223180477753e-08,4.9468956195691236e-08,4.98143349721504e-08,5.277950782001338e-08,5.955126885012441e-08,6.089191183399787e-08,6.117018820516193e-08,6.404770977453649e-08,6.198665720945305e-08,6.224446069010297e-08,6.515987526325464e-08,8.32835187117333e-08,LC_V24_H3p5_T8,8.32835187117333e-08
73,brace,1.1826957693098846e-08,7.009454491172523e-10,6.997117064482307e-10,7.112759242512676e-10,7.017986076835358e-10,9.841108290946994e-10,1.4037861126912472e-09,1.3974595714157453e-09,1.441079993459861e-09,1.39804834853762e-09,1.3910992432641453e-09,1.8053383193503357e-09,1.5471943367610515e-09,2.095302126349712e-09,2.0865073326616955e-09,2.2849855336216024e-09,2.153016952363061e-09,2.066656930574084e-09,3.0181762068954546e-09,2.6155232394023186e-09,3.333478021723116e-09,3.3199922862710432e-09,3.7291644638063105e-09,3.5702666925461317e-09,5.138363329028905e-09,4.188184721192501e-09,6.649688138809489e-09,5.7406023228769385e-09,1.0110737397504359e-08,1.005652299267372e-08,1.0923145921677977e-08,1.0654897056400544e-08,1.2831804414365774e-08,1.4748965787969147e-08,1.3415992514792033e-08,1.5830947497017146e-08,1.5918342849583913e-08,1.5816168116488168e-08,1.7272159296962732e-08,1.933144941205769e-08,2.3416020564564306e-08,2.1104870520995054e-08,2.214281664319695e-08,2.221385616094749e-08,2.2074299416318086e-08,2.225887695583751e-08,2.3733119487089668e-08,2.7963256214931463e-08,2.543765220883277e-08,2.9892419571877774e-08,2.7420801838674384e-08,2.720206615556301e-08,2.919317331215255e-08,3.380350632833201e-08,3.113360652325542e-08,3.591805206527001e-08,4.3404698278574625e-08,4.418598427189838e-08,4.9086346202973074e-08,5.1102329644220635e-08,5.783440392960426e-08,5.716138690772407e-08,6.018944841092249e-08,6.224046087264481e-08,6.895984950473364e-08,6.368461144651388e-08,6.570536908351232e-08,7.280088321204061e-08,8.859883458077561e-08,LC_V24_H3p5_T8,8.859883458077561e-08
74,brace,8.364539691777672e-09,1.725439510197432e-09,1.722830604448899e-09,1.7325910605515674e-09,1.7230901488557947e-09,1.7631697867332898e-09,2.958662597712412e-09,2.9412568722344574e-09,3.0621357762677778e-09,2.958583142638076e-09,2.9394287805721807e-09,3.029910901258682e-09,2.9683844408555756e-09,3.0756522671007756e-09,3.0531574814070232e-09,3.2769753785832932e-09,3.1669090147217175e-09,3.0512124213011616e-09,3.285689363357486e-09,3.1682230602930432e-09,4.7538195526356666e-09,4.733462949959612e-09,4.9844138587028935e-09,4.890631994307335e-09,5.278742833586485e-09,4.9250988833484245e-09,5.850746632965992e-09,5.268695098353189e-09,1.2056241351947649e-08,1.2011056678442878e-08,1.2394417588507827e-08,1.2219036324291214e-08,1.290297287465069e-08,1.3434312385848078e-08,1.2803886898308479e-08,2.0970371412377568e-08,2.1362307270156558e-08,2.112228966850519e-08,2.1569324102225495e-08,2.169055979819379e-08,2.2516633276038797e-08,2.1784855622594164e-08,2.8909857876735904e-08,2.9144913829555414e-08,2.8959967123894065e-08,2.9364532910080963e-08,2.949280626942932e-08,3.0203046483636414e-08,2.9524882378320953e-08,3.027751191707368e-08,3.2457477315823924e-08,3.2529483833428643e-08,3.254739898397998e-08,3.3477400794635996e-08,3.2746272621850974e-08,3.368977979048156e-08,5.051239199108933e-08,5.057590367543753e-08,5.154587378064928e-08,5.156640147767073e-08,5.370621411111048e-08,6.383317604897222e-08,6.45745498313101e-08,6.440557442894898e-08,6.628922877272293e-08,6.690345611320868e-08,6.693449995318924e-08,6.933813962158877e-08,8.981861556535784e-08,LC_V24_H3p5_T8,8.981861556535784e-08
75,brace,1.1901874053746686e-08,6.423837533776283e-10,6.333026195334896e-10,6.654249874830314e-10,6.472500215046712e-10,9.667798984127835e-10,1.0558943034933774e-09,1.0492006756278835e-09,1.2192422138295012e-09,1.077106881956661e-09,1.049930843088154e-09,1.7740173041897019e-09,1.4709526781626494e-09,1.8186846260167847e-09,1.805120553783261e-09,2.3839698719518563e-09,2.2521452749914536e-09,1.944890277874461e-09,3.1568296348379047e-09,2.7691138006885598e-09,2.8344697284536813e-09,2.796590246048501e-09,3.775279752014252e-09,3.6477193905732695e-09,5.2382339714803656e-09,4.300361235675485e-09,6.778769159728185e-09,5.892235565932123e-09,1.1817661553579668e-08,1.1746861602659094e-08,1.3358369271216642e-08,1.3078174272768884e-08,1.5451683907766986e-08,1.7581297216302363e-08,1.620888372398622e-08,1.4883935012614935e-08,1.6125355542451604e-08,1.5822944952868242e-08,1.8261351148393823e-08,2.050800102364883e-08,2.4734779573488195e-08,2.2393986899970145e-08,2.053067713654716e-08,2.0520317134435603e-08,2.041046378790668e-08,2.199069211003777e-08,2.4212504879367984e-08,2.874375474396826e-08,2.6167759322093095e-08,3.084761679087925e-08,2.4100445873891297e-08,2.5890514660542567e-08,2.811326598217883e-08,3.2392334504319265e-08,2.9681473263530553e-08,3.424488299832923e-08,4.1959690493325144e-08,4.4276749859564644e-08,4.929026097830337e-08,5.123695386062641e-08,5.773655198906075e-08,5.495076512549361e-08,6.022374963510783e-08,6.202176091259784e-08,6.886586588266996e-08,5.758597937053498e-08,5.954973676400875e-08,6.626612887993927e-08,8.211510791768899e-08,LC_V24_H3p5_T8,8.211510791768899e-08
76,brace,8.491128070734809e-09,1.6456360790491958e-09,1.6464069246464216e-09,1.6506934117121548e-09,1.643864337765247e-09,1.6814697958895329e-09,2.7888600823840335e-09,2.7753991853915275e-09,2.8775758557979995e-09,2.7885522598102874e-09,2.772725018328562e-09,2.8319318326573184e-09,2.7945988923794405e-09,3.0426382525332733e-09,3.023193630854123e-09,3.186269163598571e-09,3.0956058181520287e-09,3.0089714198931753e-09,3.1935615862181486e-09,3.0866006690550015e-09,4.346919314893563e-09,4.32777230507166e-09,4.6076485800367986e-09,4.504443191767194e-09,5.012302870235409e-09,4.572429914085641e-09,5.685987810304704e-09,5.038229717914562e-09,1.2906960484108608e-08,1.2846832756484235e-08,1.3477380299647776e-08,1.3203807132879462e-08,1.418430650589136e-08,1.4849182522122902e-08,1.4097400433960936e-08,2.0091381142252232e-08,2.0426636173399544e-08,2.0238101044961016e-08,2.0678038042227283e-08,2.086791336190199e-08,2.1934036523210397e-08,2.1047937522647827e-08,2.7492693888250862e-08,2.7949421988173124e-08,2.7733145965782878e-08,2.8277580351271957e-08,2.8450757001510097e-08,2.942400202459251e-08,2.854341414384557e-08,2.9563520268918272e-08,2.987684198710362e-08,2.959993193170535e-08,2.9508271206487967e-08,3.031017853233701e-08,2.92910228082896e-08,3.052489969245232e-08,4.6896144951103324e-08,4.674510243585685e-08,4.76321356630953e-08,4.7500790036601745e-08,4.9744155683868076e-08,5.9308416401200555e-08,5.925116373055882e-08,5.881434584007349e-08,6.118796439628187e-08,6.004813159229236e-08,5.972293531685446e-08,6.192257344846311e-08,8.316403776003698e-08,LC_V24_H3p5_T8,8.316403776003698e-08
77,brace,6.472873252039263e-09,1.0584720637337713e-09,1.0327323212732342e-09,1.126101447323396e-09,1.0805881571169432e-09,1.2227681378202082e-09,2.042926401875617e-09,2.010680316170792e-09,2.3717102754197164e-09,2.1374145022625757e-09,2.075201360960822e-09,2.407342849133865e-09,2.2625609321051547e-09,4.233283869831038e-09,4.193889989108129e-09,4.609895612665444e-09,4.436737915415116e-09,4.2342957391739834e-09,4.632523929244907e-09,4.439404223789958e-09,4.658405198039779e-09,4.6236332727393236e-09,5.081495738590458e-09,4.920560978098616e-09,5.485591092287329e-09,5.071031976589028e-09,5.881270681801748e-09,5.563481321732593e-09,4.270930898711998e-08,4.2544550382857056e-08,4.32904286389127e-08,4.276768169978078e-08,4.348776539446665e-08,4.3494445131359516e-08,4.2652633294483124e-08,5.3654075568811e-08,5.422768214028939e-08,5.361807057903767e-08,5.435344339118901e-08,5.4406894077463715e-08,5.5704718890288006e-08,5.4330343200312186e-08,6.756130466364477e-08,6.791558303149784e-08,6.736676953136138e-08,6.790059790362886e-08,6.778270473476968e-08,6.889998032982998e-08,6.756152173555296e-08,6.86231831953793e-08,7.40379059576102e-08,7.389697501385502e-08,7.358929393447788e-08,7.490688161124087e-08,7.329894807700658e-08,7.446650853818405e-08,1.2079396147942246e-07,1.1992622627118817e-07,1.2095203414384443e-07,1.1990301028442368e-07,1.214535950416702e-07,1.3710402783651576e-07,1.3805355260580664e-07,1.364103542271816e-07,1.378421247644996e-07,1.2303014482600358e-07,1.2190611953717478e-07,1.2364049071395832e-07,1.4616486038792447e-07,LC_V24_H3p5_T8,1.4616486038792447e-07
78,brace,5.095783586357392e-09,8.714609688397883e-10,8.684472739784148e-10,9.074643592266297e-10,8.913069827064936e-10,9.554502198195013e-10,2.2973492673349378e-09,2.2818572755058286e-09,2.465216072265818e-09,2.3522227215728216e-09,2.317842157650386e-09,2.5098931687691707e-09,2.427603241145536e-09,4.537067731180855e-09,4.514885646503942e-09,4.740675631114211e-09,4.657657399331371e-09,4.531169783712486e-09,4.771000950895402e-09,4.652505883593844e-09,5.1918341419483525e-09,5.172756731921767e-09,5.421481444012593e-09,5.341964917788792e-09,5.650447928086864e-09,5.393662146936298e-09,5.840817505514297e-09,5.6441437328999536e-09,3.800124113710371e-08,3.790317002883046e-08,3.813831408475305e-08,3.785306391636119e-08,3.805713651395256e-08,3.779072221513098e-08,3.726804835675104e-08,5.0850303860879146e-08,5.091385536392777e-08,5.056412727132357e-08,5.0704089441515355e-08,5.0427724298404775e-08,5.0829645404126535e-08,5.001599333187436e-08,6.792066344228674e-08,6.796139213270758e-08,6.761561476292062e-08,6.77364212767327e-08,6.729446882188807e-08,6.766203754491512e-08,6.669692938560218e-08,6.695943161880476e-08,7.485664634275966e-08,7.430635006226893e-08,7.360039379323072e-08,7.390537787882384e-08,7.29581960487365e-08,7.30033365934939e-08,1.196256044748499e-07,1.1832143055936412e-07,1.1814847000653856e-07,1.1671878043499385e-07,1.1673924808476417e-07,1.3782887104499893e-07,1.3770129657462896e-07,1.3588656406424142e-07,1.3588860739762303e-07,1.241726709793612e-07,1.228318419423283e-07,1.2306132502318886e-07,1.5317051385633088e-07,LC_V24_H3p5_T8,1.5317051385633088e-07
79,brace,5.514774439675454e-09,9.54125060779298e-10,9.37317856140489e-10,1.0156884329714485e-09,9.794987874260234e-10,1.1021923141371395e-09,2.4822675179354267e-09,2.4471183569458158e-09,2.8351936782247077e-09,2.578058074878245e-09,2.5116180642465208e-09,2.8662986678362403e-09,2.7098312840160114e-09,4.690234249837621e-09,4.649508917905931e-09,5.0864818851192695e-09,4.90135092648688e-09,4.690787968249264e-09,5.097111458319372e-09,4.896314991548808e-09,5.4397126892674015e-09,5.399291782699693e-09,5.834001239681681e-09,5.649291448473856e-09,6.185488414761109e-09,5.683581129729791e-09,6.46132102783901e-09,6.087025035414651e-09,4.1877397528581675e-08,4.1721720538386686e-08,4.251514418846644e-08,4.2016840548944874e-08,4.2792308175543624e-08,4.2870423610765956e-08,4.20280441456546e-08,5.457705497837311e-08,5.518307966473972e-08,5.457198319324417e-08,5.536642690624792e-08,5.543766328580288e-08,5.678542090393524e-08,5.535388235997037e-08,7.108099832508106e-08,7.147221157678378e-08,7.092783438306782e-08,7.149212603725247e-08,7.133958499899069e-08,7.247239731874419e-08,7.103349869086088e-08,7.207682096825386e-08,7.841597964769843e-08,7.822485046243193e-08,7.787282091555293e-08,7.853909682212339e-08,7.70026290957146e-08,7.794966821700131e-08,1.2605252173043463e-07,1.2530467913542296e-07,1.262717669687941e-07,1.2534155392631944e-07,1.2675739757028154e-07,1.4353475262678336e-07,1.4443443473642264e-07,1.4298345334795595e-07,1.4423243558839692e-07,1.3215268969205087e-07,1.3102658516189389e-07,1.3251517603307025e-07,1.5590775499752836e-07,LC_V24_H3p5_T8,1.5590775499752836e-07
80,brace,5.9875898302234205e-09,1.012067226943261e-09,1.0008781514747617e-09,1.0524354317371333e-09,1.0276492084918771e-09,1.1043994363428612e-09,1.7117928099751201e-09,1.7002934496457357e-09,1.8450852413909712e-09,1.7635412652499897e-09,1.7338662920341204e-09,1.897684113011469e-09,1.8299087607419e-09,3.80051870718975e-09,3.78825015459197e-09,3.931910217839549e-09,3.881483589578659e-09,3.795574481738031e-09,3.976352274669709e-09,3.887843703589305e-09,4.6105459653167255e-09,4.601443521887044e-09,4.638016295695624e-09,4.610204623280384e-09,4.654165102939142e-09,4.580619398348479e-09,4.806872064165343e-09,4.648572987162863e-09,3.688597475038543e-08,3.6809540055624894e-08,3.686867228542818e-08,3.665565076925402e-08,3.67223117183919e-08,3.64408914963345e-08,3.6010879616449696e-08,4.9154515545900466e-08,4.9161482772293567e-08,4.885739049084157e-08,4.893144339567908e-08,4.866336644897613e-08,4.896906379570658e-08,4.823828972116742e-08,6.582023670710436e-08,6.569042055862073e-08,6.538834593193582e-08,6.531408125489584e-08,6.482205195858927e-08,6.496979339774423e-08,6.422572105355044e-08,6.430941063199766e-08,7.048289753125326e-08,6.989251177489559e-08,6.920230321259448e-08,6.897685625279458e-08,6.811728494778851e-08,6.812921230761153e-08,1.1147905263981704e-07,1.1023212756848005e-07,1.1004005248463058e-07,1.086224401229195e-07,1.0858674977074821e-07,1.2858466900383415e-07,1.2840745154146884e-07,1.2652893611920902e-07,1.2636311466222237e-07,1.1446506926452049e-07,1.1300565417523283e-07,1.1308950585254075e-07,1.3778005050261419e-07,LC_V24_H3p5_T8,1.3778005050261419e-07
81,brace,5.484648570929733e-09,1.1211172366756838e-09,1.1047330943280498e-09,1.1809661969285063e-09,1.1453718931936303e-09,1.266433064893567e-09,2.5875385704506753e-09,2.547922013880599e-09,2.939060427894239e-09,2.6791375601582485e-09,2.611613896280551e-09,2.9615984241580175e-09,2.8048018248062324e-09,4.47346760740295e-09,4.422890241419441e-09,4.881664844033867e-09,4.688518107016848e-09,4.463749120336826e-09,4.8860122644524455e-09,4.679991754796487e-09,5.223896955394625e-09,5.176570186989169e-09,5.610111791961552e-09,5.424568760550851e-09,5.929761980010959e-09,5.416633365734543e-09,6.163182509671615e-09,5.779532530454102e-09,3.415858602839071e-08,3.404118376758723e-08,3.465248162806132e-08,3.425518441154085e-08,3.494060497772187e-08,3.508619034563177e-08,3.433408762063897e-08,4.622217243039773e-08,4.682448980860365e-08,4.6281530950116387e-08,4.705834870755359e-08,4.721148533170625e-08,4.855137437439655e-08,4.723435341487314e-08,6.007770484173522e-08,6.043933346733095e-08,5.994023194312142e-08,6.049523083386556e-08,6.024072229259158e-08,6.122897696106835e-08,5.976342176842548e-08,6.064301119727148e-08,6.805365183973891e-08,6.782186991028418e-08,6.75470916819072e-08,6.829599726540316e-08,6.689778708685655e-08,6.789793120224768e-08,1.0783583584302657e-07,1.0708475496788205e-07,1.081230305900154e-07,1.0722353043736909e-07,1.0879150223645382e-07,1.2671344911596478e-07,1.2731269185495296e-07,1.255104361224088e-07,1.2669497313253902e-07,1.1891342885809086e-07,1.1799262247533303e-07,1.1947413040281573e-07,1.4792663092022287e-07,LC_V24_H3p5_T8,1.4792663092022287e-07
82,brace,5.983417121148298e-09,1.0773965283378847e-09,1.065131240120897e-09,1.1189392502478322e-09,1.0931143328494418e-09,1.1752901341404924e-09,1.974970936071308e-09,1.954106827780239e-09,2.1617743626965547e-09,2.026738749506966e-09,1.9884547204642316e-09,2.1910736964964127e-09,2.1024896080775036e-09,3.741740628390803e-09,3.7129764659761414e-09,3.980963290540457e-09,3.877662947031745e-09,3.735933849402334e-09,4.001052055665475e-09,3.871670969490788e-09,4.482590860982591e-09,4.47639572626772e-09,4.6522153373489434e-09,4.566500692314198e-09,4.855462584586911e-09,4.591568461303905e-09,5.0134032203545254e-09,4.810774247138428e-09,3.1057005296796754e-08,3.097303387745543e-08,3.117775420617319e-08,3.0931069827770054e-08,3.113029358987688e-08,3.0905025986111525e-08,3.0413222754006456e-08,4.313766338082208e-08,4.3240754735501086e-08,4.292467550277719e-08,4.309268185351926e-08,4.285087522081468e-08,4.3248533084074676e-08,4.247940997597918e-08,5.702897318438814e-08,5.7215463744512756e-08,5.68094079874343e-08,5.708514742691662e-08,5.6727435968817325e-08,5.7223124396307905e-08,5.623067333965559e-08,5.662727511369425e-08,6.381459692604153e-08,6.343612812281717e-08,6.282620741208896e-08,6.290094078536844e-08,6.182260351849776e-08,6.203180913530948e-08,9.97090344091903e-08,9.864253702765031e-08,9.886237036999594e-08,9.74601418957166e-08,9.775967522615615e-08,1.1923482125935628e-07,1.194550177313917e-07,1.175666383578065e-07,1.1782298103524889e-07,1.0633244977129976e-07,1.0508423219980602e-07,1.0536360786173832e-07,1.3013314547016013e-07,LC_V24_H3p5_T8,1.3013314547016013e-07
83,brace,6.4871777542092715e-09,1.151603357695806e-09,1.1265487740068012e-09,1.2211104142753087e-09,1.1754635504248816e-09,1.3219040368238284e-09,2.3288636572358808e-09,2.2848028472696868e-09,2.705898008867788e-09,2.4194416828959594e-09,2.3485475744752786e-09,2.716066185909515e-09,2.551836662754278e-09,4.164114184066094e-09,4.1084951518038255e-09,4.632082459406218e-09,4.413573548643034e-09,4.164364507914781e-09,4.631870477614846e-09,4.409528529578793e-09,4.864414026252339e-09,4.817997631791886e-09,5.257424626848584e-09,5.068119957927179e-09,5.54545803483924e-09,5.0602111364544855e-09,5.768164531535003e-09,5.417143219360728e-09,3.4975476280108747e-08,3.485031731821572e-08,3.539830570893824e-08,3.49788402062216e-08,3.5549844884350685e-08,3.5547691201117404e-08,3.4804455956467924e-08,4.505822350660007e-08,4.5614524140151444e-08,4.507031293521194e-08,4.573732776860345e-08,4.578668513641938e-08,4.69524574617154e-08,4.568848903300461e-08,5.704426820115101e-08,5.7598523065422206e-08,5.699637190727921e-08,5.769385829289046e-08,5.7499279448198204e-08,5.8683832580953505e-08,5.7105268613997746e-08,5.8087417188333163e-08,6.388087776695814e-08,6.372826917855448e-08,6.330548749151975e-08,6.462382999166397e-08,6.299988356223202e-08,6.408374305661003e-08,1.0216596398510962e-07,1.0131205371173597e-07,1.023384305855413e-07,1.0120643860467357e-07,1.0262910364145456e-07,1.1893290919906739e-07,1.1980166967716848e-07,1.1806862696935957e-07,1.194201768644052e-07,1.0801166412714074e-07,1.0715363360655473e-07,1.0856261925534283e-07,1.293447418712974e-07,LC_V24_H3p5_T8,1.293447418712974e-07
84,brace,5.00559523304872e-09,1.036148107652113e-09,1.0339082432335698e-09,1.0703930128177581e-09,1.0558483556252758e-09,1.1137083119370583e-09,2.3503827190696816e-09,2.3387341425894712e-09,2.486393293038616e-09,2.4005971547505314e-09,2.370366214662201e-09,2.5329614910980816e-09,2.4646374022664867e-09,4.253507352171874e-09,4.237230019024345e-09,4.406719584872164e-09,4.349439145590166e-09,4.244574565367231e-09,4.447722386189805e-09,4.346019216716441e-09,4.92501228738591e-09,4.904669854871463e-09,5.117048664885156e-09,5.04949637378634e-09,5.308604337678308e-09,5.067897313458499e-09,5.4560873123590965e-09,5.272015644669484e-09,3.174119283130679e-08,3.1682952393494765e-08,3.1745806090589574e-08,3.1580354932062564e-08,3.168387678518455e-08,3.148183941910744e-08,3.1071835771374415e-08,4.4297684242251584e-08,4.436391270238254e-08,4.408795260016726e-08,4.4247290442511246e-08,4.4027356079889284e-08,4.440299184513011e-08,4.364332523188541e-08,5.831120866036165e-08,5.819719248326986e-08,5.7951449033838624e-08,5.7962103539078e-08,5.7548344449748876e-08,5.7795532381451494e-08,5.7006454386781145e-08,5.717139054141006e-08,6.590924190618875e-08,6.529123058215336e-08,6.459857780357544e-08,6.471577637937011e-08,6.404239561006921e-08,6.394717528310013e-08,1.0347896259625897e-07,1.0244179314585786e-07,1.0235769503310583e-07,1.0105868080347147e-07,1.0112245776555063e-07,1.2345445523702457e-07,1.2307981982246388e-07,1.2141429248553454e-07,1.2125366524979926e-07,1.1346510478413827e-07,1.1218657421011494e-07,1.1228307508948887e-07,1.4345779894583838e-07,LC_V24_H3p5_T8,1.4345779894583838e-07
85,brace,7.785523834126795e-09,2.7011748192005114e-09,2.691596005760006e-09,2.6982859213307076e-09,2.688165830899058e-09,2.704449836300722e-09,3.9035617955199764e-09,3.878989872112326e-09,4.0461675230211056e-09,3.903710257256701e-09,3.8779465989813465e-09,3.971532940592139e-09,3.915440664188892e-09,3.6784158857260586e-09,3.6505209240649313e-09,3.813272551613667e-09,3.717284916854287e-09,3.6338222919178342e-09,3.7226873746791524e-09,3.6613682433951266e-09,5.414834322516029e-09,5.4029489353168765e-09,5.484052340378678e-09,5.425024115506728e-09,5.487768909828179e-09,5.389694402998628e-09,5.468565202944959e-09,5.407751950777868e-09,1.3365204840042417e-08,1.3328517971882528e-08,1.3433405011169963e-08,1.3325475210490294e-08,1.3365197951978901e-08,1.3267582749954318e-08,1.3156945201113801e-08,2.5914466844502224e-08,2.594909486722642e-08,2.582764560172131e-08,2.5846966006226902e-08,2.5706353476898507e-08,2.57369250184793e-08,2.5543277876466814e-08,3.79989367577973e-08,3.813247746200128e-08,3.7948536878976593e-08,3.804621055469704e-08,3.788052772464782e-08,3.794400981237069e-08,3.768840382796482e-08,3.769690110647748e-08,3.9892957467407334e-08,3.959397430520025e-08,3.9243554550172265e-08,3.91762137596898e-08,3.8908419182765223e-08,3.876894191350792e-08,5.885747236094808e-08,5.838592070716136e-08,5.83219997582327e-08,5.780812184588505e-08,5.77332897284306e-08,7.424978165298014e-08,7.413486933664343e-08,7.331113508947214e-08,7.307154363786456e-08,7.125130667604837e-08,7.050062577198863e-08,7.036355637910102e-08,9.628126590295174e-08,LC_V24_H3p5_T8,9.628126590295174e-08
