member_id,member_class,LC_V26_H3p5_T8,LC_V2_H0p5_T5,LC_V2_H0p5_T6,LC_V2_H1p0_T7,LC_V2_H1p0_T8,LC_V2_H1p5_T8,LC_V4_H0p5_T5,LC_V4_H0p5_T6,LC_V4_H1p0_T5,LC_V4_H1p0_T7,LC_V4_H1p0_T8,LC_V4_H1p5_T7,LC_V4_H1p5_T8,LC_V6_H0p5_T5,LC_V6_H0p5_T6,LC_V6_H1p0_T5,LC_V6_H1p0_T6,LC_V6_H1p0_T8,LC_V6_H1p5_T7,LC_V6_H1p5_T8,LC_V8_H0p5_T5,LC_V8_H0p5_T6,LC_V8_H1p0_T5,LC_V8_H1p0_T6,LC_V8_H1p5_T6,LC_V8_H1p5_T8,LC_V8_H2p0_T7,LC_V8_H2p0_T8,LC_V10_H0p5_T5,LC_V10_H0p5_T6,LC_V10_H1p0_T5,LC_V10_H1p0_T6,LC_V10_H1p5_T6,LC_V10_H2p0_T7,LC_V10_H2p0_T8,LC_V12_H0p5_T5,LC_V12_H1p0_T5,LC_V12_H1p0_T6,LC_V12_H1p5_T6,LC_V12_H2p0_T7,LC_V12_H2p5_T7,LC_V12_H2p5_T8,LC_V14_H0p5_T5,LC_V14_H1p0_T5,LC_V14_H1p0_T6,LC_V14_H1p5_T6,LC_V14_H2p0_T7,LC_V14_H2p5_T7,LC_V14_H2p5_T8,LC_V14_H3p0_T8,LC_V16_H1p0_T5,LC_V16_H1p5_T6,LC_V16_H2p0_T7,LC_V16_H2p5_T7,LC_V16_H2p5_T8,LC_V16_H3p0_T8,LC_V18_H1p5_T6,LC_V18_H2p0_T7,LC_V18_H2p5_T7,LC_V18_H3p0_T8,LC_V18_H3p5_T8,LC_V20_H2p0_T7,LC_V20_H2p5_T7,LC_V20_H3p0_T8,LC_V20_H3p5_T8,LC_V22_H2p5_T7,LC_V22_H3p0_T8,LC_V22_H3p5_T8,LC_V24_H3p5_T8,worst_bin,worst_bin_contribution
18,leg,0.00014455225982268964,7.03246538379532e-05,0.00012270485802653877,6.934536106046295e-05,1.4040155485577395e-05,1.4544663255773328e-05,0.0001169212049113083,9.133260798607177e-05,1.756247479124148e-05,0.00014755834283182434,1.6185800692592468e-05,3.0353943376255347e-05,2.0640174303680293e-05,0.00014218929656133848,6.196448513372161e-05,3.918508897882454e-05,0.00018680727332843382,1.0068409869736518e-05,6.0847748305985057e-05,1.671317447779795e-05,9.872927591699105e-05,2.3695894871665128e-05,6.127347149779367e-05,0.00013589184426266365,8.841457291158608e-05,9.861161751850674e-06,1.6148579352647703e-05,9.812626152020453e-06,0.00018539798400657177,2.288138326571704e-05,0.00020073697150377724,0.00024725170392647715,0.0003932356183668511,0.00010873683676265993,3.2590496209796815e-05,0.000268891826088616,0.00045180660779098065,0.00040958278455847024,0.0011144970000857828,0.00047961037633004666,9.683637451883256e-05,0.00011108420064128502,0.00020094920769953497,0.00036521752383382065,0.0003094283185480618,0.001387724095730211,0.0009568981998676065,0.00029514295586787994,0.0001896993688318505,0.00013489777516089636,0.00010802380262778714,0.0005021751809634247,0.0011046752216376631,0.0004007870002607714,0.00016253945767214008,0.0001846238877717172,0.0002171846823299364,0.0010481873958614345,0.0005268581858105636,0.00026088675795100274,0.0001346927156676133,0.00024236183540221913,0.0009827135537902676,0.0003344463798519447,0.00022620127208035736,0.00019584967469580557,0.0002017316231907847,0.0005503466154993623,0.0007140746208296697,LC_V14_H1p5_T6,0.001387724095730211
19,leg,0.00011019419002872738,5.549711600295148e-05,9.679639846570752e-05,5.466170684730645e-05,1.1065879269955868e-05,1.1447936159471645e-05,8.456694833339814e-05,6.606509123796698e-05,1.2702690003752023e-05,0.0001068053652658457,1.1714907537343424e-05,2.197786420330239e-05,1.4946951220941297e-05,9.100720344723617e-05,3.9609013807908043e-05,2.534731339293009e-05,0.00011997091902459365,6.4433200091510826e-06,3.908094072654172e-05,1.07114542599663e-05,6.849943173002568e-05,1.6431320426499986e-05,4.279383791504155e-05,9.465139288336777e-05,6.183701261230768e-05,6.877391307441617e-06,1.1307695119424852e-05,6.874770801093561e-06,9.834540512644062e-05,1.2109880348080835e-05,0.00010811659533949827,0.00013221005561513374,0.0002120953679354424,5.8615077329342643e-05,1.7506752496254254e-05,0.000184755200238168,0.00031180879169011343,0.0002825023180110316,0.0007714159683165252,0.0003324777085743639,6.723956363238481e-05,7.708404787304991e-05,0.00014369664259817366,0.0002613132444127908,0.00022135668994023702,0.000992438031208381,0.0006840779009731245,0.00021079416409294563,0.00013561686785902336,9.629202009511054e-05,7.239151638784544e-05,0.00033742015067641054,0.0007437628159069489,0.00027051601031555944,0.00010986367406563316,0.000124761758542747,0.00013988077957583146,0.0006774330683231295,0.0003415748897836209,0.00016943601036716445,8.764825949255509e-05,0.00016051476464344673,0.0006532774024391475,0.0002231273814598754,0.00015128156214317862,0.0001348577343458319,0.00013946169585723215,0.00038103433318855757,0.0004962497044738787,LC_V14_H1p5_T6,0.000992438031208381
22,leg,0.00011071455498203298,6.495129101807655e-05,0.0001144303316078072,6.379768959403843e-05,1.3040551280016754e-05,1.3299876148479421e-05,0.0001560205674657555,0.00012217975286788293,2.3102765379725585e-05,0.00019641679781610722,2.1608830998596196e-05,4.0037779096263994e-05,2.738503577000002e-05,0.00020564270331589076,9.010167670585704e-05,5.543179809912649e-05,0.0002676990657133035,1.4623659650835988e-05,8.684139751414342e-05,2.4075510127322446e-05,0.0001637341693667601,3.9333189210336626e-05,0.00010084508624578742,0.00022465069610987586,0.00014428320261871162,1.632626080472783e-05,2.623025099532002e-05,1.612281930151065e-05,0.00024417276566478685,3.017907876021605e-05,0.00026224331468953566,0.0003247839420080957,0.0005115675995484513,0.00014127425481425112,4.264182094774409e-05,0.00031245547587205097,0.0005244312062168988,0.00047607077921087317,0.001293550947985735,0.0005566077216625144,0.00011224325330206941,0.00012895802315769186,0.00021893421138703616,0.0003962637357045149,0.00033635955171385537,0.0015017877610754267,0.0010333051890767488,0.0003175408091251532,0.00020445358183819842,0.00014488516416263664,0.00013755792659026798,0.0006387439446120177,0.00140533290933634,0.000508739957031208,0.0002076170710898191,0.00023487332722045285,0.00027782116785367544,0.0013458745500916605,0.0006738102707398369,0.00033509824336920406,0.00017251590735015544,0.00031899281038754986,0.0012852813831210918,0.00044020879749083036,0.00029676242269220296,0.00027771485455152853,0.00028776170802242025,0.0007816607962828656,0.0010393757164524186,LC_V14_H1p5_T6,0.0015017877610754267
23,leg,8.54633208032395e-05,5.154610778865488e-05,9.072235159286893e-05,5.0595403191830304e-05,1.0336778963088149e-05,1.0538394536554605e-05,0.00011657077926615256,9.12751052742646e-05,1.7287244886904404e-05,0.00014668494937246428,1.613928126324519e-05,2.9878883249478467e-05,2.043600680290631e-05,0.00014309870143665928,6.257882053067265e-05,3.889123139787207e-05,0.0001867744823592579,1.0167278743290618e-05,6.0599157453248357e-05,1.6768608741961054e-05,0.00011868097271501313,2.8500878287360244e-05,7.320643348265322e-05,0.0001627823768911009,0.00010456773898823388,1.181299228244479e-05,1.8965361744569306e-05,1.1656982748808167e-05,0.00014653449912137068,1.8092579767206434e-05,0.00015925909066010456,0.00019629055321185033,0.00031206856782153587,8.637090858755593e-05,2.597531887320145e-05,0.00020849429604512796,0.0003516563611521707,0.00031891442327669945,0.0008702749290534587,0.00037518226000632756,7.589080498532889e-05,8.700100375936518e-05,0.00015230325670251282,0.00027589927505367403,0.0002342249798615706,0.0010470803190694704,0.0007217556566968813,0.0002220710167038154,0.0001431237037758586,0.00010153070596252471,9.112470419752483e-05,0.00042458574895104203,0.0009372392177389215,0.0003394328232640493,0.00013854021715411293,0.000157054158242342,0.00017223868009421213,0.0008352992658071408,0.0004193632868226591,0.000208728702358915,0.00010769640267169133,0.00019538650365260397,0.0007889450886032328,0.00027074146214539006,0.0001829455770693226,0.00017093947283746747,0.0001775095083266851,0.00048306310805900385,0.0006590591405538704,LC_V14_H1p5_T6,0.0010470803190694704
26,leg,0.00014521391282039083,7.038830706007742e-05,0.0001227980111768848,6.940119453263484e-05,1.4048706442733903e-05,1.4557235045481069e-05,0.00011712518244151181,9.142792773813689e-05,1.7686746419695312e-05,0.0001478680127332497,1.6208140975683558e-05,3.048684643447066e-05,2.0697958970326666e-05,0.00014264240052736616,6.211852744325948e-05,3.951614171807639e-05,0.0001878567267470439,1.01044820566531e-05,6.126855218929818e-05,1.6807891534354222e-05,9.778896228593161e-05,2.3455533985310188e-05,6.121847943418573e-05,0.00013498262526803707,8.859566424824805e-05,9.782649927303174e-06,1.616872419424804e-05,9.776679180325412e-06,0.00018364157909699387,2.2641956896511453e-05,0.00019966419192239289,0.00024531332576185866,0.00039080487997110105,0.00010784891170060027,3.224642519878009e-05,0.00026420425349290276,0.0004442434279824533,0.0004028097914907572,0.001097050413037246,0.0004725437443147918,9.552098579550917e-05,0.0001095707835367462,0.00019800051841731872,0.0003599975792980799,0.0003048259851127719,0.001367369356074087,0.0009417015367643154,0.00029047973188454397,0.00018641237247834678,0.00013250288740703148,0.0001070124964160263,0.000497951538752781,0.0010957608827126756,0.0003978832614459455,0.00016116758682743006,0.00018310473034597092,0.00021617646630626823,0.001042717524974646,0.0005243428760189163,0.00025911566521321034,0.00013372252809327784,0.00024231178953544084,0.0009832667259875472,0.00033449965497416994,0.00022630518609276261,0.0001960478293605955,0.00020202931096265547,0.0005509458814515594,0.0007131997390954087,LC_V14_H1p5_T6,0.001367369356074087
27,leg,0.00011055369781418554,5.5951844838037304e-05,9.759309576970305e-05,5.511260155360592e-05,1.115731659120241e-05,1.1542797732103347e-05,8.633838495621324e-05,6.73968249863431e-05,1.3043553801633885e-05,0.00010905384925436163,1.195442214439569e-05,2.2497047746204913e-05,1.5271690910544227e-05,9.278670112390533e-05,4.0379150192676425e-05,2.591090472948239e-05,0.00012246623208030322,6.5707566553600075e-06,3.9928274941910074e-05,1.0933031254746175e-05,7.005029123676091e-05,1.6804764784197516e-05,4.400929224974896e-05,9.70059745076025e-05,6.364153302439799e-05,7.045104627893191e-06,1.1625080378957226e-05,7.044654461450973e-06,9.730678913555214e-05,1.1974574193939187e-05,0.00010722975818659584,0.00013107522902483084,0.0002105843988889859,5.824518756194094e-05,1.738473256564976e-05,0.00018115763874701374,0.00030612566723441933,0.0002771356486674987,0.0007575084163205657,0.00032647378146163957,6.608658751677089e-05,7.566604197316122e-05,0.00014119105302345746,0.0002568694609180692,0.00021758135444566355,0.0009758990861140837,0.0006727792640867226,0.0002074527307914778,0.00013337599159363842,9.475233014313023e-05,7.03887958661288e-05,0.00032819581483706196,0.0007236013329382209,0.00026326402029240483,0.0001068995372055302,0.00012144857913841663,0.0001352793638090344,0.0006550847272454355,0.0003303845168245869,0.00016386497770673805,8.479625557887246e-05,0.00015622424200043925,0.0006362116430464568,0.0002172509246679616,0.0001473555694223068,0.00013092205032701245,0.00013538399948355377,0.00037021293279309686,0.00048411186941584765,LC_V14_H1p5_T6,0.0009758990861140837
30,leg,0.00010996421464332805,6.504112071703495e-05,0.00011455520307761739,6.38908666003546e-05,1.3058521210579216e-05,1.3321860025626571e-05,0.00015552888269260878,0.00012185203588347478,2.297634307043918e-05,0.0001958538005363697,2.1556744506416757e-05,3.98883518260733e-05,2.7308769589446772e-05,0.00020499764072530935,8.98816891306437e-05,5.5026620079815536e-05,0.0002663321325623594,1.4572790860723285e-05,8.626815597642806e-05,2.3946719480266144e-05,0.0001641077442545192,3.943287455795153e-05,0.00010080837492156634,0.0002250617562936346,0.00014428194585966014,1.640650298721898e-05,2.6299392950933643e-05,1.6213660448669098e-05,0.00024544658067893226,3.0357827501784557e-05,0.00026321072021356305,0.0003265240719265898,0.0005139876250118584,0.00014226306500987336,4.300852116019156e-05,0.000317188667212182,0.0005325722241600863,0.0004838068670011076,0.0013151181106373481,0.0005659824136870652,0.00011419546378545404,0.00013113686466715942,0.00022153557666117676,0.00040056134613371237,0.0003401858759985193,0.001518088335094339,0.0010450094280497208,0.00032116460547892067,0.00020696346208668814,0.00014673302492114538,0.000138436187192559,0.0006426860896490164,0.0014140251161590697,0.0005114026547662665,0.00020889266890225272,0.00023616798009477307,0.00027807691337644255,0.0013466071673549442,0.0006740818803348431,0.0003353267057793762,0.0001726930856424099,0.0003187418529904857,0.0012835355729449844,0.00043964404486964337,0.00029640546713467184,0.00027756770700702334,0.00028755803740789757,0.0007814423030783427,0.001036727038131816,LC_V14_H1p5_T6,0.001518088335094339
31,leg,8.54358729905864e-05,5.21326801792129e-05,9.175671158411125e-05,5.117332220420791e-05,1.0455595597348454e-05,1.06596457956441e-05,0.0001166601671814338,9.135999042433202e-05,1.7277392237707775e-05,0.00014678429781216513,1.6153804303772224e-05,2.9882838584422984e-05,2.044819294542812e-05,0.00014343853385445133,6.274795920110155e-05,3.892298505421744e-05,0.00018711103994138153,1.0193272101370277e-05,6.0696195219957756e-05,1.6801411048286263e-05,0.00012041257080605394,2.892467989825216e-05,7.415457548656618e-05,0.00016508948448775657,0.00010584987054099374,1.1988849192731514e-05,1.919366723916764e-05,1.1816391577979951e-05,0.00014785363849139044,1.8255670974794396e-05,0.0001608041454121196,0.00019815748760783515,0.0003151018675127963,8.721085405159514e-05,2.6232063533732236e-05,0.00021228412385798065,0.0003575545066782961,0.0003243813778418434,0.000884121463118805,0.000381004327943698,7.694755371218898e-05,8.834772832823411e-05,0.0001546132922699582,0.0002801081480006929,0.0002377978190239331,0.001063055575251778,0.0007327452008931295,0.00022539235459083156,0.00014528482246050354,0.00010304108495113396,9.260707594077819e-05,0.0004315733338652658,0.0009527227421707553,0.0003451341975671026,0.00014081725648599274,0.00015965100842481585,0.00017478078052316824,0.0008480290300045229,0.000425529048506189,0.00021195069556219595,0.00010931043404466158,0.0001980909589012185,0.0007996199225375122,0.00027451897584836887,0.0001854771580571419,0.00017368462385116326,0.00018036667849272045,0.0004906644286922984,0.0006695296783967065,LC_V14_H1p5_T6,0.001063055575251778
69,brace,3.313679888990362e-05,3.224933088329848e-06,5.596152535633543e-06,3.278216003690681e-06,6.491538056241363e-07,9.361311085517991e-07,8.896474858335927e-06,6.947632436774207e-06,1.3800771657262704e-06,1.1219128665202039e-05,1.2244202543278114e-06,3.401154917529614e-06,1.9983867198659455e-06,2.2026811744973565e-05,9.613251657146777e-06,7.050162257636064e-06,3.331053997436582e-05,1.618936974875993e-06,1.5371099582659836e-05,3.7986640532758567e-06,3.102966558451225e-05,7.399269938143742e-06,2.1624539565866597e-05,4.6996638957219723e-05,4.2431216058443706e-05,4.048873032237552e-06,9.992428329062675e-06,5.45134819489885e-06,7.076758423571168e-05,8.736312008473693e-06,8.469100052040697e-05,0.00010412523389551518,0.0001941358789072202,6.209218946290451e-05,1.739586199721481e-05,5.170491469080144e-05,8.695776640533584e-05,7.883167420173912e-05,0.00023459146853773487,0.00011454692387850739,2.8198383717886756e-05,2.9481947383750813e-05,3.1491296763558044e-05,5.7303772365908044e-05,4.844320914384713e-05,0.0002194165948501826,0.0001583224087973127,5.859256412260558e-05,3.446626698699974e-05,2.9367529656046922e-05,2.3594673706297138e-05,0.00010983024166169619,0.00025282469290969177,0.00010699733544284172,4.004858419149588e-05,5.333215657133266e-05,5.4890609617151875e-05,0.0002667828647219299,0.0001485903386561789,7.850171269706843e-05,4.648960234995315e-05,6.361764216132787e-05,0.0002675999721331767,9.607111862291296e-05,7.309909711636902e-05,5.949507702867044e-05,6.512396166696781e-05,0.0001996896053816474,0.00021431310692014176,LC_V20_H2p5_T7,0.0002675999721331767
70,brace,2.2996867025977636e-05,7.910772900346855e-06,1.3881265061908794e-05,7.810262636923638e-06,1.5832233108987845e-06,1.6552296057993134e-06,2.1443751140524066e-05,1.6789898311951756e-05,3.160915843855202e-06,2.6926277059975798e-05,2.961864201641332e-06,5.47519849065827e-06,3.7433296154463933e-06,3.709736021244183e-05,1.626949719707406e-05,9.948807588876744e-06,4.8123730273662424e-05,2.623780808534761e-06,1.5686274581497227e-05,4.326980257228196e-06,4.569511128497137e-05,1.0990783453615024e-05,2.8372709571911745e-05,6.355751114985122e-05,4.2798816070665395e-05,4.677680436921011e-06,8.809971887917928e-06,4.89075009256003e-06,8.666257970632575e-05,1.0724556819004976e-05,9.355294300596223e-05,0.00011634056760364227,0.00018872744213211336,5.458821647921104e-05,1.5950901112166616e-05,7.197676611312193e-05,0.00012079812697621809,0.00010987786444954753,0.00030166224261567805,0.000131268084704583,2.726522011653201e-05,3.076985160208326e-05,4.323103965176156e-05,7.83015773206409e-05,6.667019903877424e-05,0.0002999745968846142,0.00020910900057462508,6.572113389352684e-05,4.183605281084265e-05,3.0435401343215097e-05,2.9053476212682665e-05,0.0001357503255005119,0.0003007749055700909,0.00010992233389665885,4.430963187510846e-05,5.1271534004177185e-05,6.619810763494988e-05,0.00032173675967247855,0.000163009943586855,8.162666239600367e-05,4.334717478984835e-05,7.432752138923702e-05,0.00030153434327126694,0.00010348980317986795,7.141711992048192e-05,6.649103341098013e-05,6.912048086406161e-05,0.0001913609437287947,0.00021977708218892984,LC_V18_H2p0_T7,0.00032173675967247855
