member_id,member_class,LC_V26_H3p5_T8,LC_V2_H0p5_T5,LC_V2_H0p5_T6,LC_V2_H1p0_T7,LC_V2_H1p0_T8,LC_V2_H1p5_T8,LC_V4_H0p5_T5,LC_V4_H0p5_T6,LC_V4_H1p0_T5,LC_V4_H1p0_T7,LC_V4_H1p0_T8,LC_V4_H1p5_T7,LC_V4_H1p5_T8,LC_V6_H0p5_T5,LC_V6_H0p5_T6,LC_V6_H1p0_T5,LC_V6_H1p0_T6,LC_V6_H1p0_T8,LC_V6_H1p5_T7,LC_V6_H1p5_T8,LC_V8_H0p5_T5,LC_V8_H0p5_T6,LC_V8_H1p0_T5,LC_V8_H1p0_T6,LC_V8_H1p5_T6,LC_V8_H1p5_T8,LC_V8_H2p0_T7,LC_V8_H2p0_T8,LC_V10_H0p5_T5,LC_V10_H0p5_T6,LC_V10_H1p0_T5,LC_V10_H1p0_T6,LC_V10_H1p5_T6,LC_V10_H2p0_T7,LC_V10_H2p0_T8,LC_V12_H0p5_T5,LC_V12_H1p0_T5,LC_V12_H1p0_T6,LC_V12_H1p5_T6,LC_V12_H2p0_T7,LC_V12_H2p5_T7,LC_V12_H2p5_T8,LC_V14_H0p5_T5,LC_V14_H1p0_T5,LC_V14_H1p0_T6,LC_V14_H1p5_T6,LC_V14_H2p0_T7,LC_V14_H2p5_T7,LC_V14_H2p5_T8,LC_V14_H3p0_T8,LC_V16_H1p0_T5,LC_V16_H1p5_T6,LC_V16_H2p0_T7,LC_V16_H2p5_T7,LC_V16_H2p5_T8,LC_V16_H3p0_T8,LC_V18_H1p5_T6,LC_V18_H2p0_T7,LC_V18_H2p5_T7,LC_V18_H3p0_T8,LC_V18_H3p5_T8,LC_V20_H2p0_T7,LC_V20_H2p5_T7,LC_V20_H3p0_T8,LC_V20_H3p5_T8,LC_V22_H2p5_T7,LC_V22_H3p0_T8,LC_V22_H3p5_T8,LC_V24_H3p5_T8,worst_bin,worst_bin_damage
71,brace,1.6106754865411277e-08,7.339089025734519e-10,7.324838738087057e-10,7.944042418412565e-10,7.388829463828537e-10,1.213481897863461e-09,1.7550121772821317e-09,1.7468530328876043e-09,1.8265688848074073e-09,1.7541069891906556e-09,1.7405891588758054e-09,2.4238144733094433e-09,2.0329776308029836e-09,2.7765906692404676e-09,2.760612353931724e-09,2.978150786036962e-09,2.8492616251997627e-09,2.7351538093033797e-09,4.013156056690342e-09,3.5162014944879926e-09,4.508797614177833e-09,4.479821980624385e-09,5.22653331253942e-09,5.053854794478703e-09,7.232758483386239e-09,5.98694545254924e-09,9.389873672949175e-09,8.203415423831026e-09,1.381383702778393e-08,1.3734461555174857e-08,1.5766685660586494e-08,1.5429371291052476e-08,1.849292088188235e-08,2.1265403727625368e-08,1.9508499143239017e-08,2.0164046391558992e-08,2.0953696713255064e-08,2.0611323784327014e-08,2.3741808734038124e-08,2.6776116431844483e-08,3.2533351220959735e-08,2.9512358881119014e-08,2.8491562484036154e-08,2.84332155073579e-08,2.829686734078326e-08,3.044071467807431e-08,3.3222563563513234e-08,3.9224630616974415e-08,3.594908771493437e-08,4.2270098976619405e-08,3.508063052519229e-08,3.610710495522998e-08,3.9124617705103215e-08,4.522406011719173e-08,4.186715234765698e-08,4.837984760465998e-08,5.665204975762806e-08,5.980463402751209e-08,6.684596273904319e-08,7.01137587308698e-08,7.957397242711337e-08,7.392331616473375e-08,8.128034793900053e-08,8.432816756161969e-08,9.411721850387206e-08,8.131397382410339e-08,8.454144055754903e-08,9.441640864805202e-08,1.1442770433014309e-07,LC_V24_H3p5_T8,1.1442770433014309e-07
72,brace,1.1042644046876632e-08,2.1487647846598874e-09,2.1427283288811645e-09,2.1647522086485036e-09,2.1479938074899448e-09,2.20843783662382e-09,3.4969262103512454e-09,3.477609833506101e-09,3.62002046462152e-09,3.4973535701854614e-09,3.4763951664221406e-09,3.5936655363193015e-09,3.5294319730877926e-09,3.8955009861808605e-09,3.8738898275162624e-09,4.07967926332584e-09,3.994321770660817e-09,3.879855188762023e-09,4.134281205081397e-09,4.011101727253744e-09,6.062516233938392e-09,6.0472604844599835e-09,6.353693041129011e-09,6.242747128767257e-09,6.918127796382858e-09,6.377626071466488e-09,7.717653602785579e-09,7.06594457746952e-09,1.587510817178317e-08,1.582568752235547e-08,1.6443397081061494e-08,1.6199797979240087e-08,1.73938991680264e-08,1.8415983315552574e-08,1.7429805800129803e-08,2.6038604549055308e-08,2.6329394056106702e-08,2.6196549524022493e-08,2.662827559699141e-08,2.702010066302759e-08,2.859501228415175e-08,2.7535389324992195e-08,3.638167597987075e-08,3.676472320222731e-08,3.663403833527848e-08,3.714732509378322e-08,3.746555338110805e-08,3.872493788127058e-08,3.7743578195509096e-08,3.91571152255216e-08,3.9259336684835775e-08,3.922163155116401e-08,3.9442578616446553e-08,4.158005685185753e-08,4.01488244304024e-08,4.224434049668022e-08,6.190760239308533e-08,6.193515950312064e-08,6.413511333913009e-08,6.458306699810203e-08,6.842799370825753e-08,7.720623652272937e-08,7.894406818228508e-08,7.930496106561002e-08,8.303642412176097e-08,8.036340222856144e-08,8.069792640632395e-08,8.447841276023556e-08,1.0797485339968676e-07,LC_V24_H3p5_T8,1.0797485339968676e-07
73,brace,1.5336868384329746e-08,9.089128720539393e-10,9.073129283810226e-10,9.223112152061801e-10,9.100217223160013e-10,1.2761385934878087e-09,1.8202022380443439e-09,1.8119986195626192e-09,1.868563145045417e-09,1.8127662462113366e-09,1.8037546137303976e-09,2.34094942925638e-09,2.006182565063998e-09,2.7165747201551214e-09,2.7051708858750125e-09,2.9625448514897265e-09,2.7914143404809e-09,2.6794326954051363e-09,3.91333726105585e-09,3.3911906316092334e-09,4.321613025311278e-09,4.304127248389975e-09,4.834723351797155e-09,4.628671944014803e-09,6.662111513819629e-09,5.4299600729215124e-09,8.621963461814426e-09,7.4430885053739874e-09,1.3107302842200184e-08,1.3037012035230916e-08,1.4160914849341153e-08,1.3813073812566215e-08,1.663599267842657e-08,1.9122125222633707e-08,1.7393611005229418e-08,2.0523750496316797e-08,2.0637140155906442e-08,2.0504646711794026e-08,2.239264727762988e-08,2.5063094704141428e-08,3.0359878055986604e-08,2.73628733117654e-08,2.8707076713770678e-08,2.879916330569574e-08,2.8618217903909888e-08,2.8857500698553255e-08,3.076941331985256e-08,3.625498653332642e-08,3.2979943660589964e-08,3.875679584049445e-08,3.5549242189680145e-08,3.526562558567647e-08,3.7847832193802814e-08,4.3826383357577676e-08,4.036420468489309e-08,4.656857558773935e-08,5.6270665343075644e-08,5.7284142435195103e-08,6.363886033140877e-08,6.625334143690654e-08,7.498336039069086e-08,7.410495196523384e-08,7.803239352524933e-08,8.069233788133234e-08,8.940609820623048e-08,8.256354763888157e-08,8.51841999222047e-08,9.438564427345072e-08,1.1486553463742053e-07,LC_V24_H3p5_T8,1.1486553463742053e-07
74,brace,1.0846732400759739e-08,2.237555603599039e-09,2.234173187886535e-09,2.2468316988460515e-09,2.2345112380758796e-09,2.2864879743062984e-09,3.836577232037285e-09,3.814006046474823e-09,3.970763282459317e-09,3.836477362583376e-09,3.811637819981907e-09,3.928974786363757e-09,3.8491903270453415e-09,3.98789983673942e-09,3.958729589339626e-09,4.2489523903609514e-09,4.1062231294603656e-09,3.956207360394957e-09,4.2602592625719745e-09,4.107936741968525e-09,6.1634072288513205e-09,6.1370072626318715e-09,6.46243011810492e-09,6.340828602924221e-09,6.844111217623123e-09,6.385527897840237e-09,7.58589578925869e-09,6.831098467502991e-09,1.5630362372379528e-08,1.557177250744049e-08,1.606891249900321e-08,1.5841522591402156e-08,1.672831177854242e-08,1.7417342653181777e-08,1.6599867472403424e-08,2.7188484599153967e-08,2.769677672098484e-08,2.738553253283419e-08,2.7965287611338335e-08,2.812256598433462e-08,2.919369106188038e-08,2.824484275030318e-08,3.748259546223552e-08,3.7787481797417057e-08,3.7547636799513356e-08,3.8072213691016715e-08,3.823863327879667e-08,3.9159658383151805e-08,3.8280300108413685e-08,3.925625508840413e-08,4.208100753801944e-08,4.217449091729396e-08,4.219783881244008e-08,4.340364556952578e-08,4.2455854675897126e-08,4.36791468350855e-08,6.548825320454042e-08,6.557078766361903e-08,6.68286389473034e-08,6.685531078288448e-08,6.963001507264905e-08,8.275793816074776e-08,8.371943008480209e-08,8.350060868490282e-08,8.59431142249442e-08,8.673820851036426e-08,8.677856359596722e-08,8.989537856089051e-08,1.1644743871147177e-07,LC_V24_H3p5_T8,1.1644743871147177e-07
75,brace,1.543400688940512e-08,8.329863132938421e-10,8.212115523470167e-10,8.628676435164437e-10,8.39299135727996e-10,1.2536695988300082e-09,1.3690968273407222e-09,1.360416919060889e-09,1.5809082243953046e-09,1.3965905006602824e-09,1.3613656816526037e-09,2.300351649145523e-09,1.907326889501826e-09,2.357874453209228e-09,2.3402869375653618e-09,3.0908762011483724e-09,2.919931791670981e-09,2.5215057103696273e-09,4.093111347647882e-09,3.5903335959205237e-09,3.6745380287496294e-09,3.625414495103795e-09,4.894503639793575e-09,4.729086217487889e-09,6.791579941138173e-09,5.575402555471905e-09,8.789302295617523e-09,7.639682632113829e-09,1.5320294626267457e-08,1.5228490971627917e-08,1.7318193641473885e-08,1.6954870504612765e-08,2.0032739071122472e-08,2.2794356944456437e-08,2.1014679902653174e-08,1.9295783187209852e-08,2.0905265585645005e-08,2.0513152855988003e-08,2.367516191549552e-08,2.6588563258849947e-08,3.206972659374748e-08,2.903428452243489e-08,2.661683348051891e-08,2.6603402302691058e-08,2.64610237439255e-08,2.850983899511007e-08,3.139102210995504e-08,3.726691443335906e-08,3.392656051402479e-08,3.9995238089690755e-08,3.1244057249844623e-08,3.356518697083153e-08,3.6447644505628015e-08,4.199664285542513e-08,3.8481407470920493e-08,4.439908284600085e-08,5.4396976152775845e-08,5.740182768585002e-08,6.390314931896231e-08,6.642779102104052e-08,7.485634744161326e-08,7.123907661170371e-08,7.807703677824943e-08,8.04088984630378e-08,8.928425897137241e-08,7.465683235980543e-08,7.72036023366737e-08,8.591338882182076e-08,1.0645947556594816e-07,LC_V24_H3p5_T8,1.0645947556594816e-07
76,brace,1.1010929457577441e-08,2.1340643787039983e-09,2.1350637910222637e-09,2.1406245865694996e-09,2.1317686501488437e-09,2.1805361241273526e-09,3.6164256816402345e-09,3.5989694133425484e-09,3.731480630210619e-09,3.616030477814116e-09,3.5955053501995105e-09,3.6722931637014032e-09,3.6238748777603932e-09,3.945115070359777e-09,3.919899650201234e-09,4.131349342319171e-09,4.013783636844234e-09,3.901457819804718e-09,4.140792113204793e-09,4.002106503823247e-09,5.6358764046185426e-09,5.611048684908776e-09,5.9739372783779605e-09,5.840113215608768e-09,6.49864178474519e-09,5.928269148657755e-09,7.372272825857119e-09,6.532262879711141e-09,1.6733195982211945e-08,1.6655289908108462e-08,1.7472740428170086e-08,1.7118082408101193e-08,1.838944172219687e-08,1.9251647476840105e-08,1.827679568100831e-08,2.6048766395411463e-08,2.6483474320489264e-08,2.6239029655076726e-08,2.680955247192584e-08,2.7055827262895527e-08,2.843818750932558e-08,2.7289234345428856e-08,3.564517260393952e-08,3.623747575914372e-08,3.595702514869714e-08,3.666305473081188e-08,3.688773387240342e-08,3.814971704530413e-08,3.700788662743599e-08,3.833073762529479e-08,3.873514158553116e-08,3.837613897012184e-08,3.82574630629661e-08,3.929696098335742e-08,3.7975698230892815e-08,3.957553935228555e-08,6.079958507385185e-08,6.060393394692512e-08,6.175397970354659e-08,6.158384808253757e-08,6.449282357629542e-08,7.689131990699677e-08,7.681730682460712e-08,7.625116923833958e-08,7.932859685603292e-08,7.785001795881996e-08,7.742854737194341e-08,8.028066760847001e-08,1.0781998299589995e-07,LC_V24_H3p5_T8,1.0781998299589995e-07
77,brace,8.392547496004422e-09,1.3723788064626833e-09,1.3390063625810434e-09,1.460062326062942e-09,1.40105310657364e-09,1.5853938402731995e-09,2.6485991234772774e-09,2.606793119910527e-09,3.0748683002176552e-09,2.7711059678484606e-09,2.69044602282557e-09,3.121068511123175e-09,2.933358774626733e-09,5.487934585465926e-09,5.436861651338798e-09,5.9762077688258525e-09,5.751716307144794e-09,5.4892550145854555e-09,6.005556640204956e-09,5.755181530671527e-09,6.0388911076232365e-09,5.993810787136148e-09,6.587340167132532e-09,6.3786968854722606e-09,7.111246967076025e-09,6.573792289266558e-09,7.624251747411432e-09,7.212250494203459e-09,5.5365262981219686e-08,5.515167411564495e-08,5.611870517630284e-08,5.54410185730349e-08,5.637464028998284e-08,5.638341992349267e-08,5.5292076491174105e-08,6.955321647532557e-08,7.029693390848506e-08,6.950663115874162e-08,7.046009832403844e-08,7.052953804829369e-08,7.221221998441117e-08,7.04304329024317e-08,8.758145685243996e-08,8.804085094502746e-08,8.732937316650295e-08,8.802157837665926e-08,8.786890003702235e-08,8.931753268372869e-08,8.758232133884741e-08,8.895886636102872e-08,9.597749353207963e-08,9.579494551703586e-08,9.539624129500657e-08,9.710465281788915e-08,9.502007352699607e-08,9.653396299988564e-08,1.5658886928446924e-07,1.5546416840544883e-07,1.5679431073697855e-07,1.5543461525279232e-07,1.5744514493800144e-07,1.7773263685480283e-07,1.7896391555051651e-07,1.7683380519784126e-07,1.786903211104487e-07,1.5948818374461569e-07,1.5803124812913202e-07,1.602800454500909e-07,1.8947947794291457e-07,LC_V24_H3p5_T8,1.8947947794291457e-07
78,brace,6.607388679916235e-09,1.1299335794905654e-09,1.1260274713553162e-09,1.1766148446606346e-09,1.15566747132844e-09,1.238832732100589e-09,2.978573297603933e-09,2.9584891973935356e-09,3.196221068952385e-09,3.0497208674462817e-09,3.005145329340356e-09,3.2541467616342306e-09,3.147457050836633e-09,5.881952492258807e-09,5.853193453611034e-09,6.145949344866366e-09,6.038312965624896e-09,5.874316309437422e-09,6.185278598185411e-09,6.031644843874507e-09,6.730691784753401e-09,6.705956363342274e-09,7.028437030077282e-09,6.925344341445037e-09,7.32530526881194e-09,6.99237888824869e-09,7.572125324225139e-09,7.317135604969104e-09,4.9261999123531296e-08,4.9134867473672726e-08,4.9439774652820044e-08,4.9069976266211696e-08,4.933462877802043e-08,4.898934321420829e-08,4.8311728331986446e-08,6.591948897181421e-08,6.600196954482793e-08,6.554858240851505e-08,6.57302254881491e-08,6.537206367609342e-08,6.589325858311687e-08,6.483840715598289e-08,8.80500005151632e-08,8.810293189772433e-08,8.765463919657107e-08,8.781144286950466e-08,8.72386085680061e-08,8.771532914938798e-08,8.646408543599362e-08,8.680457011748792e-08,9.704195608958276e-08,9.632866789288363e-08,9.541357194728674e-08,9.580917734761949e-08,9.458119922258268e-08,9.463987187136193e-08,1.5507802092088533e-07,1.533874697612778e-07,1.531634623204186e-07,1.5131017272547002e-07,1.51336966078482e-07,1.786774671668764e-07,1.7851232141175325e-07,1.761599359759112e-07,1.7616289824998779e-07,1.6097429724232254e-07,1.592362675893931e-07,1.5953401652158252e-07,1.9857064199117986e-07,LC_V24_H3p5_T8,1.9857064199117986e-07
79,brace,7.150250126713387e-09,1.2370770583339323e-09,1.2152869984841265e-09,1.3168954464444037e-09,1.2699756070277573e-09,1.4290504528519517e-09,3.2182679678309332e-09,3.1726965490862245e-09,3.6758433519102477e-09,3.3424600656686583e-09,3.2563208138745594e-09,3.716170579268997e-09,3.51330729930745e-09,6.080445036501774e-09,6.027643573004668e-09,6.594196198484832e-09,6.354168143796915e-09,6.081172432925212e-09,6.6079805787135806e-09,6.347647380369635e-09,7.0519237742514935e-09,6.999518264738012e-09,7.563123719856276e-09,7.323647914772842e-09,8.018853835128354e-09,7.368111551120278e-09,8.376468694183847e-09,7.891202580948402e-09,5.428677183946252e-08,5.408495534469518e-08,5.5113642708236777e-08,5.446763699177e-08,5.547306920465835e-08,5.5574472593561604e-08,5.448239457759822e-08,7.07498668132884e-08,7.153562497489853e-08,7.074339840614748e-08,7.177345396879312e-08,7.186595635895769e-08,7.36133949553997e-08,7.17575109046032e-08,9.214466081198146e-08,9.265195775237068e-08,9.194621824942327e-08,9.267792773851634e-08,9.248033865810602e-08,9.39491389743574e-08,9.208369500964102e-08,9.343649398505913e-08,1.0165358461652457e-07,1.0140597246073045e-07,1.0094977953242145e-07,1.0181371188314263e-07,9.982181847897103e-08,1.0104978325836e-07,1.6340646519424807e-07,1.6243721363424768e-07,1.6369123403393813e-07,1.624855731829517e-07,1.6432141818601454e-07,1.8606999258022963e-07,1.872366795204194e-07,1.853559213582885e-07,1.869754613699065e-07,1.7131532079112416e-07,1.6985572776884376e-07,1.717858618405149e-07,2.021110805075576e-07,LC_V24_H3p5_T8,2.021110805075576e-07
80,brace,7.763798959161259e-09,1.3122506832567575e-09,1.2977430374119556e-09,1.3645922520983223e-09,1.3324552247181573e-09,1.4319692597440885e-09,2.219315251094421e-09,2.2044061227335345e-09,2.3921315298428548e-09,2.286408750257869e-09,2.247934987151247e-09,2.4603306483639692e-09,2.3724588803455153e-09,4.926927943812316e-09,4.911020649946697e-09,5.097290690152201e-09,5.031913075922491e-09,4.920529078648618e-09,5.1549212877197984e-09,5.04016969080637e-09,5.976883818070138e-09,5.965083443122522e-09,6.0125100747453016e-09,5.976450977011964e-09,6.033432653121553e-09,5.938102794132186e-09,6.231426584229257e-09,6.026197569146435e-09,4.781599262529674e-08,4.771690662026437e-08,4.7793625318940456e-08,4.7517474406679934e-08,4.760399237732786e-08,4.7239246411006574e-08,4.668177532672396e-08,6.372075450478402e-08,6.372985003033127e-08,6.333564641503542e-08,6.343174771268013e-08,6.308432714237967e-08,6.34807344278092e-08,6.253333565456433e-08,8.532640412082592e-08,8.515824067224647e-08,8.476661211914182e-08,8.46704818463313e-08,8.403271832295041e-08,8.422440103893727e-08,8.325972357649403e-08,8.336849978437352e-08,9.137052128888424e-08,9.060527324031923e-08,8.971061814709992e-08,8.941847968841937e-08,8.830411629832688e-08,8.831972642455758e-08,1.4451515675371274e-07,1.428988225116424e-07,1.4265000604334513e-07,1.4081237182187085e-07,1.407662844920002e-07,1.6669125000710208e-07,1.6646174629335533e-07,1.6402661017945794e-07,1.6381190205882234e-07,1.483871770978017e-07,1.4649534208678055e-07,1.466042592895026e-07,1.7861412585527835e-07,LC_V24_H3p5_T8,1.7861412585527835e-07
81,brace,7.1111436917392e-09,1.4535851694223485e-09,1.4323440513616713e-09,1.5311802818475125e-09,1.4850330025475303e-09,1.6419894138148258e-09,3.354743045156653e-09,3.303382333987784e-09,3.810486181681976e-09,3.473504192884214e-09,3.385960153406495e-09,3.8397136397109465e-09,3.6364295659342075e-09,5.799441605327569e-09,5.73387045750272e-09,6.328658523019872e-09,6.078253498969601e-09,5.786850988590049e-09,6.334305500514207e-09,6.067208631761886e-09,6.77212871194087e-09,6.710773637379196e-09,7.272846309879882e-09,7.032295444932827e-09,7.687305933098068e-09,7.022034610835419e-09,7.989936904837753e-09,7.492545312527187e-09,4.428067602864411e-08,4.41284774437726e-08,4.492103629931369e-08,4.440598221731451e-08,4.529467262523859e-08,4.5483541911817853e-08,4.450849541414362e-08,5.99192366190751e-08,6.070017569473602e-08,5.99962877518249e-08,6.100348950025833e-08,6.12021599503413e-08,6.293938671244027e-08,6.123195346098088e-08,7.788237481599446e-08,7.835127311572039e-08,7.770424834453018e-08,7.842388057930475e-08,7.809406207802448e-08,7.937540989412076e-08,7.74753499316245e-08,7.861456552526485e-08,8.822210210173897e-08,8.792024785615443e-08,8.756420072865612e-08,8.853526139589208e-08,8.672260223167912e-08,8.80194125280717e-08,1.397916530382743e-07,1.3881818347273898e-07,1.4016448603525528e-07,1.3899857218931927e-07,1.4103163782109693e-07,1.642665429590905e-07,1.6504364956240682e-07,1.6270738977739634e-07,1.6424100053294995e-07,1.5415548706857755e-07,1.529596482266535e-07,1.5488058030459234e-07,1.9176967872775983e-07,LC_V24_H3p5_T8,1.9176967872775983e-07
82,brace,7.75842259703188e-09,1.3969486841481846e-09,1.3810458628656236e-09,1.4508134470956036e-09,1.4173293397291882e-09,1.5238787172078099e-09,2.5605223819567197e-09,2.53347296991274e-09,2.8027140056049954e-09,2.627643300399031e-09,2.5780092008318836e-09,2.840704516856515e-09,2.7258519428171518e-09,4.850767314927114e-09,4.8134742652017405e-09,5.160935234712983e-09,5.027006059386795e-09,4.84325171646127e-09,5.18699250897089e-09,5.019249096331118e-09,5.811005779751141e-09,5.802975062313352e-09,6.030927304378834e-09,5.919798933666336e-09,6.294446058972527e-09,5.952309704020895e-09,6.4992277141736966e-09,6.23652065623124e-09,4.026005745326813e-08,4.015119593775465e-08,4.04166669833257e-08,4.009686094941007e-08,4.03552304298477e-08,4.006327720767356e-08,3.94256847158124e-08,5.5921474032257834e-08,5.605520892064432e-08,5.5645442131141944e-08,5.586333950697822e-08,5.554996034332268e-08,5.606562871872285e-08,5.5068484533093377e-08,7.393071509612319e-08,7.417275124701687e-08,7.36462870442564e-08,7.400395476857894e-08,7.354029598344655e-08,7.418308972167411e-08,7.289639616125333e-08,7.34107331932863e-08,8.272720905668487e-08,8.223670655786469e-08,8.144610403265871e-08,8.154312580738486e-08,8.014511766584614e-08,8.041648618046353e-08,1.2925878393333426e-07,1.2787635820199105e-07,1.2816159760667086e-07,1.2634390268556642e-07,1.267324656610912e-07,1.5457244137260394e-07,1.548582247184584e-07,1.5241027463228224e-07,1.5274289994792093e-07,1.378456537704038e-07,1.3622764026410226e-07,1.365900229560621e-07,1.6870285677506678e-07,LC_V24_H3p5_T8,1.6870285677506678e-07
83,brace,8.411166272019681e-09,1.493121854359454e-09,1.4606373634121619e-09,1.5832399716651157e-09,1.524057981272644e-09,1.713923465761426e-09,3.0193128154212167e-09,2.9621879998227198e-09,3.508142298672285e-09,3.1367510676685943e-09,3.0448351237242506e-09,3.5213283450101924e-09,3.3084033361478818e-09,5.398303918521437e-09,5.326193650251669e-09,6.005033539537764e-09,5.721732999820725e-09,5.398635215163684e-09,6.004759573438213e-09,5.7164943837957255e-09,6.306000723733912e-09,6.245825034777738e-09,6.8155236940886935e-09,6.570095807856385e-09,7.188963320906133e-09,6.559850212527955e-09,7.477717384751051e-09,7.022550099484908e-09,4.5339709273543696e-08,4.51774537797437e-08,4.588793979873905e-08,4.534413874961368e-08,4.6084494578305276e-08,4.608181348335634e-08,4.5118265072757426e-08,5.8410204400096036e-08,5.913147210742738e-08,5.842595839880564e-08,5.929078485347406e-08,5.935489897246074e-08,6.086637820204236e-08,5.922773532073929e-08,7.394942573745205e-08,7.466816570694355e-08,7.388743465607886e-08,7.479188787239203e-08,7.45397936032367e-08,7.607565829290861e-08,7.402911731633586e-08,7.530255611238269e-08,8.28118423412815e-08,8.261416818961684e-08,8.206510927953421e-08,8.377446569504368e-08,8.166913841124834e-08,8.307448045487704e-08,1.3244087197656096e-07,1.313341158397562e-07,1.3266497677993462e-07,1.3119768096207412e-07,1.3304233907538008e-07,1.5417859794669592e-07,1.5530529461384058e-07,1.5305706176916585e-07,1.5480963423122476e-07,1.4001932856313363e-07,1.3890706109161198e-07,1.4073401673594908e-07,1.6767478937399167e-07,LC_V24_H3p5_T8,1.6767478937399167e-07
84,brace,6.4904258610613816e-09,1.343453022797769e-09,1.340550033735917e-09,1.387855438443511e-09,1.3689981654230763e-09,1.4440176755319795e-09,3.0473282760740782e-09,3.0322262701179875e-09,3.2236643919196694e-09,3.112434279416187e-09,3.0732408836617915e-09,3.2840474935580796e-09,3.195465875522711e-09,5.51435303483686e-09,5.493250583697397e-09,5.712998983536891e-09,5.638737993833544e-09,5.502783263216374e-09,5.766173239960383e-09,5.634316670983057e-09,6.384757749646094e-09,6.358385659530765e-09,6.633737867257983e-09,6.54616195205669e-09,6.882099715445102e-09,6.570027734900102e-09,7.0733227331556e-09,6.834676874692151e-09,4.1147149213606697e-08,4.1071648779686455e-08,4.115318113556572e-08,4.093870388628072e-08,4.1072975862191715e-08,4.0811153640620494e-08,4.027961382970844e-08,5.742569448854095e-08,5.751159601977352e-08,5.7153853744625426e-08,5.7360514879894825e-08,5.707548450695963e-08,5.756258458075155e-08,5.6577716966993314e-08,7.559351375129059e-08,7.544581568636554e-08,7.512721552033612e-08,7.51411470236207e-08,7.460487967590885e-08,7.492550233972674e-08,7.390246662974176e-08,7.411643921811277e-08,8.544354586768064e-08,8.464245116732811e-08,8.374458699054932e-08,8.389670552289118e-08,8.302370006109633e-08,8.290039279757839e-08,1.3414705981628323e-07,1.3280266863456123e-07,1.3269391199673062e-07,1.3100992790266695e-07,1.310929002686788e-07,1.6004400660012946e-07,1.595585155767761e-07,1.5739954819697772e-07,1.571919472164896e-07,1.4709451290302364e-07,1.4543716441420728e-07,1.4556262479609615e-07,1.8598053791626785e-07,LC_V24_H3p5_T8,1.8598053791626785e-07
85,brace,1.0094880046756515e-08,3.5025733776121657e-09,3.4901522005439584e-09,3.498828502600746e-09,3.4857060997559333e-09,3.5068226718724604e-09,5.061483104803489e-09,5.029622289268505e-09,5.246398865669331e-09,5.061678032187906e-09,5.0282717629239396e-09,5.1496255468487425e-09,5.076891194113668e-09,4.7692562534124205e-09,4.733084733150595e-09,4.944119895350773e-09,4.8196590345647204e-09,4.7114403719495284e-09,4.826670071482878e-09,4.747162868435014e-09,7.020234129804849e-09,7.004824221472034e-09,7.109989311534527e-09,7.033451958232973e-09,7.114813634457867e-09,6.987647926693682e-09,7.089915849617954e-09,7.0110647570917766e-09,1.732706950814394e-08,1.7279502466364684e-08,1.7415513013823623e-08,1.7275578392595374e-08,1.732710569193492e-08,1.7200664047678788e-08,1.7057113628995107e-08,3.3598243543345704e-08,3.364316112460977e-08,3.348569614792383e-08,3.351077046113368e-08,3.332848627691473e-08,3.336816402064844e-08,3.3117078403713124e-08,4.9266430633413584e-08,4.943960724493719e-08,4.920112613635078e-08,4.932780113151999e-08,4.911301002362873e-08,4.9195347671441376e-08,4.8863938321176146e-08,4.887500909813192e-08,5.1720827505284605e-08,5.133323549090293e-08,5.087894205866362e-08,5.079168899928958e-08,5.044447879982814e-08,5.0263686230231865e-08,7.63071126425085e-08,7.569579919464334e-08,7.561299662811472e-08,7.494677842494508e-08,7.484982348121726e-08,9.626254052918466e-08,9.61136728929476e-08,9.504577619526199e-08,9.473521341588918e-08,9.237477229678241e-08,9.140158502221455e-08,9.122396612897137e-08,1.2482596008737915e-07,LC_V24_H3p5_T8,1.2482596008737915e-07
