member_id,member_class,LC_V26_H3p5_T8,LC_V2_H0p5_T5,LC_V2_H0p5_T6,LC_V2_H1p0_T7,LC_V2_H1p0_T8,LC_V2_H1p5_T8,LC_V4_H0p5_T5,LC_V4_H0p5_T6,LC_V4_H1p0_T5,LC_V4_H1p0_T7,LC_V4_H1p0_T8,LC_V4_H1p5_T7,LC_V4_H1p5_T8,LC_V6_H0p5_T5,LC_V6_H0p5_T6,LC_V6_H1p0_T5,LC_V6_H1p0_T6,LC_V6_H1p0_T8,LC_V6_H1p5_T7,LC_V6_H1p5_T8,LC_V8_H0p5_T5,LC_V8_H0p5_T6,LC_V8_H1p0_T5,LC_V8_H1p0_T6,LC_V8_H1p5_T6,LC_V8_H1p5_T8,LC_V8_H2p0_T7,LC_V8_H2p0_T8,LC_V10_H0p5_T5,LC_V10_H0p5_T6,LC_V10_H1p0_T5,LC_V10_H1p0_T6,LC_V10_H1p5_T6,LC_V10_H2p0_T7,LC_V10_H2p0_T8,LC_V12_H0p5_T5,LC_V12_H1p0_T5,LC_V12_H1p0_T6,LC_V12_H1p5_T6,LC_V12_H2p0_T7,LC_V12_H2p5_T7,LC_V12_H2p5_T8,LC_V14_H0p5_T5,LC_V14_H1p0_T5,LC_V14_H1p0_T6,LC_V14_H1p5_T6,LC_V14_H2p0_T7,LC_V14_H2p5_T7,LC_V14_H2p5_T8,LC_V14_H3p0_T8,LC_V16_H1p0_T5,LC_V16_H1p5_T6,LC_V16_H2p0_T7,LC_V16_H2p5_T7,LC_V16_H2p5_T8,LC_V16_H3p0_T8,LC_V18_H1p5_T6,LC_V18_H2p0_T7,LC_V18_H2p5_T7,LC_V18_H3p0_T8,LC_V18_H3p5_T8,LC_V20_H2p0_T7,LC_V20_H2p5_T7,LC_V20_H3p0_T8,LC_V20_H3p5_T8,LC_V22_H2p5_T7,LC_V22_H3p0_T8,LC_V22_H3p5_T8,LC_V24_H3p5_T8,worst_bin,worst_bin_contribution
18,leg,0.00016808343096576258,8.177285307950629e-05,0.00014268002943713067,8.063400921419699e-05,1.6325732991422465e-05,1.6912328327735232e-05,0.00013594804113182895,0.00010619523414204338,2.0420488313415874e-05,0.00017157040497832533,1.8819695121437157e-05,3.5293338930381904e-05,2.3998879849711283e-05,0.0001653291448909057,7.204849138475577e-05,4.556221678755661e-05,0.0002172083022959387,1.1706907053402643e-05,7.07499046480939e-05,1.9432987864161146e-05,0.00011479634380141273,2.7552113701727703e-05,7.124488578708075e-05,0.00015800598183438885,0.00010280145548943331,1.146585405285117e-05,1.8776139086153826e-05,1.1409282465684227e-05,0.00021555743700217185,2.6603558614409577e-05,0.00023339206132666737,0.00028747305672860066,0.0004572052316602957,0.0001264251540613702,3.789190440736823e-05,0.0003126495673262383,0.0005253312370459015,0.0004762361395138276,0.0012958628652504122,0.0005576578653183664,0.00011259443977514771,0.00012916076577575934,0.0002336544715247951,0.0004246584309967439,0.0003597887123281786,0.0016135800699149346,0.0011126338286896516,0.00034317715267162633,0.0002205724648733963,0.00015685169179272782,0.00012560344346109327,0.0005838977302172426,0.001284444842141211,0.0004660092650310361,0.000188990301482224,0.00021466816595613197,0.00025252685685935185,0.0012187560320938865,0.0006125917655269361,0.00030333879648385007,0.00015660996800531717,0.0002818020561852991,0.001142632266977034,0.00038887085862035107,0.0002630107123696317,0.00022772409497183335,0.0002345632008664086,0.0006399140256708805,0.0008302954718230045,LC_V14_H1p5_T6,0.0016135800699149346
19,leg,0.00012810795123425377,6.451909727534633e-05,0.00011253229457242086,6.354788787291457e-05,1.2864826173087441e-05,1.330899193911077e-05,9.831089327630611e-05,7.680197164795694e-05,1.4767193859128218e-05,0.0001241631166606376,1.3618787051702458e-05,2.5549598851646425e-05,1.7376053763472638e-05,0.00010579701312962777,4.604591987687247e-05,2.9466553509584608e-05,0.00013946776275840762,7.490438349088362e-06,4.543212576867788e-05,1.2452216295688324e-05,7.962941539596117e-05,1.9101142647224876e-05,4.9746904591240226e-05,0.00011003015364326883,7.188349727704212e-05,7.994743446992779e-06,1.314468494970544e-05,7.991628357880648e-06,0.00011431483480286112,1.4076293818265798e-05,0.00012567382177401188,0.0001536802398541465,0.00024653870859841955,6.813396957349027e-05,2.0349832341666718e-05,0.00021477026697909715,0.0003624653660890647,0.00032839737859412536,0.0008967410355830898,0.0003864927152043982,7.816298578821977e-05,8.960745814399212e-05,0.00016704391131484435,0.00030377050139188615,0.000257322149164229,0.0011536883865585102,0.0007952258153137144,0.0002450444924251027,0.00015765193033350844,0.00011193785151215053,8.414954764840149e-05,0.0003922253676552878,0.000864569457370588,0.0003144550022303083,0.00012770838426032915,0.0001450265651126419,0.0001625977450779631,0.0007874512597623811,0.00039704922622666144,0.00019695390461496595,0.00010188331740531453,0.0001865836792100115,0.0007593738846768056,0.0002593661458844235,0.00017585186510705176,0.00015676001971946424,0.00016211185270471396,0.0004429194254808473,0.0005768591113850258,LC_V14_H1p5_T6,0.0011536883865585102
22,leg,0.00012873808908112294,7.552494468821466e-05,0.00013305880156473424,7.418343448762877e-05,1.51634467065655e-05,1.5464959094160688e-05,0.00018141836134625717,0.00014206879157540795,2.6863492454554715e-05,0.00022839015951276476,2.5126396974322615e-05,4.6555132528714684e-05,3.184279367003388e-05,0.00023911358427403275,0.0001047668163160061,6.445391790090387e-05,0.00031126986966515746,1.7003805533634116e-05,0.00010097541920527957,2.7993966861909892e-05,0.0001903878970348763,4.5736105945523476e-05,0.00011726100671025635,0.00026122030836550587,0.00016776968967788903,1.8983884342821958e-05,3.04999124333427e-05,1.8747242930170756e-05,0.00028390390406581105,3.5089727770057166e-05,0.0003049146131843868,0.0003776318072161853,0.0005948074230114254,0.00016426150245548314,4.9580147692937995e-05,0.0003633033058997777,0.0006097754649967571,0.0005535448435924193,0.0015040587422878809,0.0006471873277888086,0.00013050900512344014,0.00014994377334965085,0.00025456575411553683,0.0004607557142297935,0.00039110207432961733,0.0017462032180247963,0.0012014748361995837,0.0003692199717019438,0.0002377280705203457,0.0001684648522333793,0.00015994451595615304,0.0007426947909784243,0.0016340406402053104,0.0005915323939680049,0.0002414047186401861,0.00027309637771168795,0.0003230311094110725,0.0015648876903762994,0.0007834582007203631,0.00038962780183570176,0.00020058862417400764,0.00037090423809715584,0.0014944413414413296,0.0005118456067796574,0.0003450553752269079,0.00032290967445636095,0.00033459133724390833,0.0009088652484099902,0.00120853022241638,LC_V14_H1p5_T6,0.0017462032180247963
23,leg,9.935653786687666e-05,5.992564587113727e-05,0.0001054705754005145,5.88203938763957e-05,1.2017172907108343e-05,1.2251557384563128e-05,0.000135521053221096,0.0001061132124207754,2.0097509969178002e-05,0.00017053075642927228,1.87629624547365e-05,3.4736126072988116e-05,2.3758185020131694e-05,0.00016635667836498391,7.274988534995344e-05,4.5212219211324e-05,0.00021713124944003828,1.1819790492130876e-05,7.044848036559858e-05,1.949406452002123e-05,0.00013797266550665772,3.3133728845327335e-05,8.51061578789608e-05,0.00018924240044962504,0.00012156500916390643,1.373319485024493e-05,2.2048124400269253e-05,1.3551820556490004e-05,0.00017034371527626863,2.1032290648809576e-05,0.00018513491815859155,0.00022818444392654796,0.0003627728281278835,0.00010040436294075905,3.0195776300028354e-05,0.0002423668653653355,0.00040878764822727424,0.00037072632961552616,0.0010116632471644444,0.0004361361687446642,8.822053571614413e-05,0.00010113573357699319,0.00017704680328550459,0.00032072333902787833,0.000272278096014091,0.0012171960843141902,0.0008390178105252412,0.0002581504551940176,0.0001663767776444187,0.00011802635807514062,0.00010592893647559063,0.0004935651598648641,0.0010895068606462269,0.00039457900221348075,0.00016104819611418385,0.00018257027169448062,0.00020021579343610006,0.000970980409652637,0.00048748197910798924,0.0002426336887674807,0.00012519027375203052,0.0002271297659699936,0.000917120967034513,0.00031472784112822734,0.00021266826823146455,0.00019871305633714184,0.0002063508327123742,0.0005615504265897249,0.0007661504594902712,LC_V14_H1p5_T6,0.0012171960843141902
26,leg,0.0001688525849965049,8.18468579527378e-05,0.00014278833562250177,8.069893119244166e-05,1.6335678048005677e-05,1.69269420098874e-05,0.00013618526134270994,0.0001063061990481035,2.056490394279861e-05,0.00017193048916962317,1.884569464217401e-05,3.5447813006397144e-05,2.4066055069519958e-05,0.00016585558764072147,7.222744260519849e-05,4.594680463235187e-05,0.00021842745214176046,1.1748817890113658e-05,7.123871441573284e-05,1.9543016066632985e-05,0.0001137033028774806,2.7272728210349882e-05,7.118046946681753e-05,0.00015694873410711818,0.00010301152531753575,1.137456970945922e-05,1.8799372733434687e-05,1.136748837132791e-05,0.00021351505445484377,2.6325184247498073e-05,0.00023214439285167883,0.00028521918571374876,0.00045437765739962335,0.0001253924287355731,3.7491872272618295e-05,0.0003071991918620737,0.0005165361370002918,0.0004683601952737921,0.001275575100640524,0.0005494402817752332,0.00011106452466924709,0.00012740057985135677,0.00023022593797601546,0.00041858836038156764,0.00035443737835265875,0.0015899098553131977,0.001094963250416872,0.0003377547818764194,0.00021675063646258574,0.00015406727727525492,0.00012442721923325788,0.000578985514806672,0.0012740766620924085,0.0004626318737898468,0.000187394810569704,0.00021290155870021745,0.00025135364274733377,0.0012123925904733446,0.0006096651472591112,0.0003012793718509105,0.0001554819015510691,0.00028174287140685225,0.0011432716160239516,0.0003889320349674277,0.000263130967762716,0.00022795321702194046,0.0002349078159171228,0.0006406069187266108,0.0008292774511065676,LC_V14_H1p5_T6,0.0015899098553131977
27,leg,0.00012852619466072106,6.504726305770928e-05,0.00011345761866360435,6.407161751153419e-05,1.297103031713816e-05,1.3419180238137776e-05,0.00010036883760655454,7.834909689361648e-05,1.5163183046418885e-05,0.00012677531908977566,1.3897045951878771e-05,2.6152758016508736e-05,1.7753324653737332e-05,0.00010786405785695337,4.694050510950492e-05,3.0121415611352413e-05,0.00014236679045443923,7.638467739260944e-06,4.641661155820279e-05,1.2709626452279372e-05,8.143054845866528e-05,1.9534789949751008e-05,5.115861159871708e-05,0.00011276419773744458,7.39793195377975e-05,8.18951345318933e-06,1.3513278793763733e-05,8.188923271205054e-06,0.00011311080424920935,1.3919566445400376e-05,0.00012464566615397467,0.00015236404308690787,0.00024478711856862665,6.770533560814023e-05,2.0208366357803568e-05,0.0002105883107545387,0.0003558586079740424,0.00032215867163632854,0.0008805733509153847,0.0003795130591411521,7.682306353899727e-05,8.795888225060829e-05,0.00016413102863557414,0.0002986048778186413,0.0002529329377960102,0.0011344617108002308,0.000782092187176223,0.00024116017846777268,0.00015504707000627224,0.00011014803687321327,8.182417290057626e-05,0.00038151505561859184,0.0008411601383328923,0.0003060345143234104,0.00012426666892310616,0.00014117950141702084,0.00015725501171599728,0.0007615026198612594,0.00038405602589947356,0.00019048524203261585,9.857179080604864e-05,0.00018160347585285464,0.0007395681713407368,0.00025254494517739046,0.00017129495498535537,0.00015219212505066806,0.00015737926431750815,0.00043036008312047195,0.0005627709348874827,LC_V14_H1p5_T6,0.0011344617108002308
30,leg,0.00012786579410188948,7.562922001187228e-05,0.0001332036970541483,7.429161861867695e-05,1.5184307207820554e-05,1.549048387063621e-05,0.00018084668794149085,0.00014168770753345396,2.6716559775127574e-05,0.0002277355904271978,2.5065823341929944e-05,4.638143151388682e-05,3.175412433778571e-05,0.0002383638979366245,0.00010451113580986223,6.398310795184119e-05,0.0003096812819910968,1.694468747320995e-05,0.0001003092917266374,2.7844290578098238e-05,0.00019082275054673332,4.585211699854267e-05,0.00011721891667038691,0.00026169902811697853,0.00016776891241765494,1.9077185736811955e-05,3.058036015692558e-05,1.8852869039171217e-05,0.00028538647370709546,3.52977368824077e-05,0.0003060414908819273,0.00037965689931507464,0.0005976248002049046,0.000165411875085841,5.0006720764083456e-05,0.0003688077582411064,0.0006192427478731774,0.0005625412883910436,0.001529138953970527,0.0006580893026058547,0.00013277933484307712,0.00015247751422816196,0.0002575909013146692,0.00046575350876743217,0.00039555164666515,0.0017651593794363268,0.0012150856651744963,0.00037343377420218603,0.0002406466162731374,0.00017061339310667909,0.00016096587837659626,0.0007472800426178589,0.001644150860671565,0.0005946300688546703,0.00024288843959359698,0.0002746024106602082,0.00032332874321777514,0.0015657409142989813,0.0007837754662680276,0.00038989404500104397,0.00020079486812918265,0.0003706130836787716,0.0014924139892733518,0.0005111897309003494,0.0003446408387834151,0.0003227383997633589,0.00033435447195508935,0.0009086108410171078,0.0012054533365979758,LC_V14_H1p5_T6,0.0017651593794363268
31,leg,9.932429942380862e-05,6.060687781728899e-05,0.00010667184937923187,5.949158319092189e-05,1.2155164418227791e-05,1.2392376412575718e-05,0.0001356242440095317,0.00010621136189989711,2.0085960683268703e-05,0.00017064535499119307,1.8779750274878982e-05,3.474054544131542e-05,2.3772221372924957e-05,0.0001667509050331587,7.294608416794722e-05,4.5248890286267747e-05,0.00021752133974580604,1.1849946468412698e-05,7.056089182036312e-05,1.9532094988265065e-05,0.0001399847646783715,3.362615285527105e-05,8.620754423244035e-05,0.0001919232737841479,0.00012305463534577137,1.393752897895445e-05,2.231339849892968e-05,1.3737040819153886e-05,0.00017187709973237415,2.1221895623628354e-05,0.00018693173975400885,0.00023035423435001357,0.0003662997034400144,0.00010138111619313443,3.049438563532546e-05,0.00024677289952193624,0.00041564426455122094,0.00037708222377438915,0.0010277610423697543,0.00044290496655305205,8.944917296497766e-05,0.00010270143416066471,0.00017973319464330102,0.00032561728249986264,0.0002764330366847054,0.0012357722580589423,0.0008517963224903337,0.0002620124732950273,0.0001688896179279639,0.00011978264426031647,0.00010765195119923941,0.000501686897794468,0.001107503660219292,0.0004012054358437022,0.00016369487935175345,0.00018558847434642738,0.0002031740314829658,0.0009857934059871957,0.0004946576479897278,0.0002463830894274817,0.00012706860714684963,0.00023027405874908715,0.0009295329810322372,0.00031911981724120866,0.00021561163883001202,0.00020190359706952568,0.00020967166604306644,0.0005703855853583639,0.0007783203222574204,LC_V14_H1p5_T6,0.0012357722580589423
69,brace,3.783599265031648e-05,3.682188032595942e-06,6.389617270590982e-06,3.7430316366929716e-06,7.411966834188418e-07,1.0688782524023266e-06,1.0157454111323251e-05,7.93238327547069e-06,1.5756912023606623e-06,1.28093216733639e-05,1.3979690210988928e-06,3.883331112452557e-06,2.281674600020464e-06,2.5147674855333117e-05,1.0975304613049683e-05,8.049198069725723e-06,3.803063956097939e-05,1.848316170022474e-06,1.7549693932572494e-05,4.337017261565062e-06,3.542492414189662e-05,8.447348811934496e-06,2.4687977168164404e-05,5.3654678232330546e-05,4.8444178528246e-05,4.622556665797374e-06,1.14086910742085e-05,6.2239212304654835e-06,8.079127004272746e-05,9.973743666315226e-06,9.668832925871294e-05,0.00011887536629708877,0.00022164136878782476,7.089058505404958e-05,1.986068635938291e-05,5.902961981841364e-05,9.92765644533166e-05,8.999930766406105e-05,0.00026782806116074895,0.00013077745462547157,3.219450226985317e-05,3.3659671620625926e-05,3.595269886761007e-05,6.54220525174468e-05,5.5306227304292314e-05,0.0002505017265072401,0.0001807545874976219,6.689557128936074e-05,3.935005481136532e-05,3.352938081429272e-05,2.6937100225013195e-05,0.00012538894048743938,0.0002886438077319268,0.00012215831409627593,4.57228869057292e-05,6.0889506172673253e-05,6.266602093812318e-05,0.00030457373576112644,0.0001696426949256307,8.96245222954045e-05,5.3077378468299845e-05,7.262932908940525e-05,0.0003055114050230819,0.00010968242790998568,8.345687967393578e-05,6.792382249218202e-05,7.435066600345478e-05,0.00022798451185895169,0.0002446781018560676,LC_V20_H2p5_T7,0.0003055114050230819
70,brace,2.6257910358768796e-05,9.032732065852268e-06,1.585000124291508e-05,8.917969146093726e-06,1.8077671436944484e-06,1.8899862843972448e-06,2.4484338735081933e-05,1.9170597499925653e-05,3.6091174147598717e-06,3.074426420748208e-05,3.3818389560278947e-06,6.251552875351737e-06,4.274114059706538e-06,4.23556725760384e-05,1.8575594609813326e-05,1.1358987851170114e-05,5.494491957296673e-05,2.9956863060597184e-06,1.790968410662211e-05,4.94030207050968e-06,5.2170198180419385e-05,1.2548205120870383e-05,3.239326882671894e-05,7.256385805181168e-05,4.8863856713008426e-05,5.3405282483019655e-06,1.005853860201986e-05,5.583820968571527e-06,9.894061305416628e-05,1.2243967916035083e-05,0.00010680736087724219,0.00013282352566461601,0.00021546640460950387,6.23225871522434e-05,1.8210851965352094e-05,8.217667979564892e-05,0.00013791644921689464,0.0001254488040448885,0.0003444111770266715,0.0001498705166078,3.11290861698447e-05,3.5130375481217235e-05,4.93576269976779e-05,8.939827806361315e-05,7.611853062768172e-05,0.0003424863863066552,0.00023874360113796954,7.503517346912123e-05,4.77650402707309e-05,3.4748731111117766e-05,3.3170285923427325e-05,0.00015498580093631373,0.0003433944790886306,0.00012549826257811212,5.058834355775704e-05,5.853671441162627e-05,7.557758903898087e-05,0.0003673235678301939,0.00018610721157897182,9.31926321264321e-05,4.9489280503379164e-05,8.485869984295073e-05,0.00034425820921807625,0.00011815300700572528,8.153630600472213e-05,7.59118074163224e-05,7.891383690846371e-05,0.00021847460927750637,0.0002509167515079655,LC_V18_H2p0_T7,0.0003673235678301939
