member_id,member_class,LC_V26_H3p5_T8,LC_V2_H0p5_T5,LC_V2_H0p5_T6,LC_V2_H1p0_T7,LC_V2_H1p0_T8,LC_V2_H1p5_T8,LC_V4_H0p5_T5,LC_V4_H0p5_T6,LC_V4_H1p0_T5,LC_V4_H1p0_T7,LC_V4_H1p0_T8,LC_V4_H1p5_T7,LC_V4_H1p5_T8,LC_V6_H0p5_T5,LC_V6_H0p5_T6,LC_V6_H1p0_T5,LC_V6_H1p0_T6,LC_V6_H1p0_T8,LC_V6_H1p5_T7,LC_V6_H1p5_T8,LC_V8_H0p5_T5,LC_V8_H0p5_T6,LC_V8_H1p0_T5,LC_V8_H1p0_T6,LC_V8_H1p5_T6,LC_V8_H1p5_T8,LC_V8_H2p0_T7,LC_V8_H2p0_T8,LC_V10_H0p5_T5,LC_V10_H0p5_T6,LC_V10_H1p0_T5,LC_V10_H1p0_T6,LC_V10_H1p5_T6,LC_V10_H2p0_T7,LC_V10_H2p0_T8,LC_V12_H0p5_T5,LC_V12_H1p0_T5,LC_V12_H1p0_T6,LC_V12_H1p5_T6,LC_V12_H2p0_T7,LC_V12_H2p5_T7,LC_V12_H2p5_T8,LC_V14_H0p5_T5,LC_V14_H1p0_T5,LC_V14_H1p0_T6,LC_V14_H1p5_T6,LC_V14_H2p0_T7,LC_V14_H2p5_T7,LC_V14_H2p5_T8,LC_V14_H3p0_T8,LC_V16_H1p0_T5,LC_V16_H1p5_T6,LC_V16_H2p0_T7,LC_V16_H2p5_T7,LC_V16_H2p5_T8,LC_V16_H3p0_T8,LC_V18_H1p5_T6,LC_V18_H2p0_T7,LC_V18_H2p5_T7,LC_V18_H3p0_T8,LC_V18_H3p5_T8,LC_V20_H2p0_T7,LC_V20_H2p5_T7,LC_V20_H3p0_T8,LC_V20_H3p5_T8,LC_V22_H2p5_T7,LC_V22_H3p0_T8,LC_V22_H3p5_T8,LC_V24_H3p5_T8,worst_bin,worst_bin_contribution
18,leg,0.0001970219837810938,9.585184137499535e-05,0.00016724547851481369,9.451676619552047e-05,1.9136532057210645e-05,1.9824073063847502e-05,0.00015934642806647527,0.00012447263711351842,2.393515429071574e-05,0.00020109936725090516,2.20587384725844e-05,4.136757694214597e-05,2.812925773855011e-05,0.00019378565979216882,8.44494135911915e-05,5.340458733850463e-05,0.00025459435534386454,1.3721865324149603e-05,8.292718253776309e-05,2.277770262053015e-05,0.0001345550124270031,3.229434255087123e-05,8.350733175086762e-05,0.00018520101803707223,0.00012049370657906801,1.3439231404788182e-05,2.2007359937131527e-05,1.3372761348321754e-05,0.00025264496847610997,3.11807690190217e-05,0.0002735485547968029,0.0003369338456661709,0.0005358696528516037,0.00014817670397129516,4.4411098154514416e-05,0.00036646099879915215,0.0006157488023228331,0.0005582036946187013,0.0015188989833924227,0.0006536372380923646,0.00013197299185515847,0.00015139049816011773,0.00027387451034213375,0.000497757273032613,0.0004217205194571124,0.0018913313916292724,0.0013041528662518437,0.0004022481208521588,0.0002585392105102392,0.00018384987378155902,0.00014722220981225619,0.0006843968950995804,0.0015055181889969968,0.0005462169537756204,0.00022151846319998174,0.0002516153279640876,0.00029598904929483273,0.0014285133886255154,0.0007180228472535334,0.0003555441734156458,0.00018356267259541417,0.0003303039614824804,0.0013392933636131484,0.0004557996618177952,0.0003082772957495724,0.0002669222819214615,0.0002749384606757716,0.00075006114728879,0.0009732209851250039,LC_V14_H1p5_T6,0.0018913313916292724
19,leg,0.0001501353502597891,7.56128555479092e-05,0.00013188173105316398,7.447466218626445e-05,1.5076877472899003e-05,1.5597414749715105e-05,0.00011521050039066126,9.000406792531144e-05,1.730572141335193e-05,0.00014550622733353874,1.5959799292498664e-05,2.9941401693230704e-05,2.03628762447696e-05,0.00012398252401981186,5.396071632920152e-05,3.4531559731411243e-05,0.0001634410431834843,8.777972105417445e-06,5.324153084451146e-05,1.4592654568297223e-05,9.331457672862038e-05,2.2383898294703212e-05,5.829620442306677e-05,0.00012893945216518445,8.423630027722382e-05,9.36860032144808e-06,1.540336703758194e-05,9.364874665803944e-06,0.00013394930198475877,1.6494003678455654e-05,0.00014726060704170466,0.00018007809426849066,0.0002888872483529373,7.983757779906573e-05,2.3845442997880488e-05,0.00025167553669763607,0.00042475065995653283,0.0003848283125230219,0.001050835971983728,0.0004529074534681835,9.159394318985832e-05,0.00010500577125082418,0.0001957510311312448,0.00035597471492727407,0.00030154426423031916,0.0013519574503747058,0.0009318902415153647,0.0002871578498191199,0.0001847456660262704,0.00013117559120516837,9.860643256385142e-05,0.0004596102094644295,0.0010131054833710956,0.000368479534572014,0.00014964907194284458,0.0001699428763438909,0.00019052864976926387,0.00092272095561299,0.00046525611816401096,0.0002307877636382222,0.00011938566185316083,0.00021863597312178946,0.0008898216720359559,0.00030392262444894593,0.0002060617266414907,0.00018368940170065558,0.0001899607685546324,0.0005190087267119641,0.0006759718212756236,LC_V14_H1p5_T6,0.0013519574503747058
22,leg,0.00015090344862252018,8.85284397834362e-05,0.00015596811505582983,8.695582597498558e-05,1.777418402527024e-05,1.8127575225185292e-05,0.00021265244863314154,0.00016652823758032864,3.148841021679938e-05,0.00026771080696997906,2.9452279709853985e-05,5.4570119596972104e-05,3.7324909639413697e-05,0.00028027536256129904,0.00012280169160893613,7.554912036551139e-05,0.0003648522606038893,1.993085428260378e-05,0.00011835708191018873,3.281278683200051e-05,0.00022316655613610444,5.361039021144709e-05,0.00013744921041561965,0.00030619343283161865,0.0001966531857823716,2.2252211754900805e-05,3.57506963140807e-05,2.1974731370132676e-05,0.00033276311740697013,4.1128578528402196e-05,0.0003573894513188946,0.0004426212598565095,0.0006971711454252034,0.00019252992006672643,5.811250050193227e-05,0.0004258339253575264,0.0007147284474933721,0.0006488193486136735,0.00176293279449747,0.0007585784231764405,0.00015297145912529785,0.00017575115980395209,0.00029838435032104594,0.0005400660150970041,0.00045842277782387014,0.0020467782175495326,0.0014082847194325913,0.0004327733786978041,0.00027864799369000303,0.00019746239955135934,0.00018747475424926103,0.0008705298468407002,0.0019152973065313657,0.0006933474476004481,0.0002829555085794306,0.0003201016320918088,0.0003786282917614801,0.001834220137199091,0.0009182981789922895,0.00045668571296832936,0.00023511110238923495,0.0004347428001379506,0.0017516576763331139,0.0005999415465985633,0.0004044439964163218,0.000378488540337145,0.0003921805785167079,0.001065296162848351,0.0014165508688586377,LC_V14_H1p5_T6,0.0020467782175495326
23,leg,0.00011644011588530012,7.022941543534995e-05,0.00012360550578542883,6.893412690209955e-05,1.4083444423611072e-05,1.4358121706271096e-05,0.00015882297431779642,0.00012435866947526993,2.3553107021687095e-05,0.00019985240090894917,2.1989134122720877e-05,4.0708761753030165e-05,2.7843252552236053e-05,0.0001949549373874497,8.52563429201879e-05,5.298456796618286e-05,0.00025445827211748436,1.3851740018488486e-05,8.255932289728783e-05,2.284531854300852e-05,0.00016169421556127216,3.883040332995699e-05,9.973835892893541e-05,0.00022177826579065894,0.00014246525411638103,1.6094323393283207e-05,2.583875898063743e-05,1.5881758923854844e-05,0.00019961893526759748,2.4646886517332e-05,0.0002169511211165469,0.00026740040585835685,0.00042511739017673535,0.00011765952395065926,3.538513836927342e-05,0.0002840152723153991,0.0004790340888238364,0.00043443226336083445,0.0011855089447723186,0.0005110828126714407,0.00010338072919736313,0.0001185152922578838,0.00020747049932589787,0.0003758373628616981,0.0003190667622544507,0.0014263645184002995,0.000983199248438836,0.00030251247048392223,0.00019496794805857323,0.00013830885238187403,0.0001241316287013373,0.0005783797179533142,0.0012767294038199233,0.0004623847326031522,0.0001887231990821807,0.00021394396959999138,0.00023461474499371978,0.001137805961808357,0.0005712366462046074,0.00028432128211853906,0.00014669973631614084,0.00026616009026617256,0.0010747212720990005,0.00036881191968067794,0.0002492142344916176,0.00023286264891743947,0.0002418133272065337,0.000658056293085077,0.0008978280031730731,LC_V14_H1p5_T6,0.0014263645184002995
26,leg,0.00019792332039542503,9.593857554561798e-05,0.00016737241836117583,9.45928651261923e-05,1.914819122317342e-05,1.9841197290491695e-05,0.0001596245302565932,0.00012460285764468728,2.4104332873657032e-05,0.0002015214379528176,2.2089241255568526e-05,4.1548569732306325e-05,2.8207979562220867e-05,0.00019440224428765143,8.465897803481115e-05,5.385497023180877e-05,0.0002560220584563576,1.3770952525510595e-05,8.349956599906138e-05,2.2906547190056467e-05,0.00013327418648766633,3.196697593524108e-05,8.343128007641071e-05,0.00018396172524306705,0.00012073936091355987,1.333224048396449e-05,2.203436943659101e-05,1.3323777211666994e-05,0.000250250877973619,3.0854499850242495e-05,0.00027208580395974923,0.00033429199416705425,0.0005325539199178862,0.0001469658692763139,4.394225090519972e-05,0.00036007256564457417,0.0006054386020396356,0.0005489712918174138,0.0014951169879156901,0.0006440041630907715,0.00013017920463826072,0.00014932678992729713,0.0002698558863536181,0.0004906417077781358,0.00041544809118298663,0.0018635835934923668,0.0012834398560080675,0.0003958921517618216,0.00025405967751293687,0.00018058646272506388,0.00014584313723165138,0.000678637763221073,0.001493361749276524,0.0005422569851140832,0.00021964793712253325,0.00024954438936209013,0.00029461281784751636,0.00142105066281418,0.0007145901944852538,0.00035313015559894476,0.00018224045374398205,0.0003302334180355925,0.0013400382293396328,0.000455870454216678,0.00030841756862119886,0.000267189336348469,0.0002753406008342464,0.000750868719111508,0.0009720268546726765,LC_V14_H1p5_T6,0.0018635835934923668
27,leg,0.00015062585272592458,7.623126402855928e-05,0.00013296511466709708,7.50878969135494e-05,1.5201227869370382e-05,1.5726437920742215e-05,0.0001176205720363687,9.181591719179791e-05,1.776946088699079e-05,0.0001485654553840233,1.6285677367274163e-05,3.0647769441139926e-05,2.0804711062439008e-05,0.00012640294018260366,5.500823875971798e-05,3.529861052737167e-05,0.00016683626499003698,8.951308246776394e-06,5.439459260557323e-05,1.4894104600883563e-05,9.5423237833869e-05,2.2891514562369562e-05,5.9949074454069054e-05,0.0001321397126873422,8.66900773796694e-05,9.59661566688738e-06,1.583488326567069e-05,9.595845747634898e-06,0.00013254225446369516,1.6311004061616247e-05,0.00014605901188682681,0.00017853928280334088,0.00028684035073248197,7.933686993480327e-05,2.368011223383834e-05,0.00024677503816419416,0.00041700818224086624,0.0003775170966361763,0.0010318889770608442,0.0004447280292905672,9.002420128142224e-05,0.0001030736720050072,0.00019233732871479196,0.00034992155770862706,0.00029640021007232634,0.0013294259751892668,0.0009165004468726689,0.0002826060290148871,0.00018169327892691254,0.00012907823276537108,9.588464956812863e-05,0.0004470743043448829,0.0009857059342681007,0.0003586234406123429,0.00014562061079342195,0.00016543988145066856,0.00018427521660062697,0.0008923488661816774,0.0004500479964499068,0.00022321628619957113,0.0001155095798987793,0.00021280863336826892,0.0008666508459750125,0.0002959409679571292,0.0002007298440040396,0.00017834500343027419,0.00018442383716692264,0.0005043148445950938,0.0006594881118827656,LC_V14_H1p5_T6,0.0013294259751892668
30,leg,0.00014988120069011533,8.865045940761431e-05,0.00015613760012243865,8.708244692822131e-05,1.77985952686926e-05,1.8157450125749773e-05,0.00021198241084272067,0.0001660815220801401,3.1316262184878615e-05,0.000266943631969486,2.9381267586685905e-05,5.4366573124402253e-05,3.722098829826979e-05,0.0002793970566486605,0.00012250213046211388,7.499763855956945e-05,0.0003629911829080277,1.9861595389382787e-05,0.00011757677444576988,3.2637434720373244e-05,0.00022367682700496531,5.374649008587175e-05,0.0001374005787762438,0.00030675544588566696,0.00019665307624541604,2.2361573019841055e-05,3.584505244635514e-05,2.209853992556861e-05,0.00033450258376575197,4.1372591068837026e-05,0.0003587127284285242,0.0004449969940410047,0.0007004775903858444,0.0001938790604330545,5.861272601302196e-05,0.00043228699086768406,0.0007258268888139705,0.0006593658992785542,0.0017923336008279416,0.0007713587835420912,0.00015563304863780057,0.0001787213854578323,0.00030193070090955344,0.0005459249604433279,0.0004636388619620266,0.0020690001545188236,0.0014242404085609691,0.0004377127816828609,0.0002820691397808414,0.00019998069838290882,0.00018867211869732055,0.0008759061559781281,0.0019271517497413471,0.0006969802633191985,0.00028469523660506655,0.000321867688545117,0.00037897747292601477,0.0018352218541254012,0.0009186717717348197,0.00045699847830837415,0.00023535311989213956,0.0004344022854850692,0.0017492843584988585,0.0005991737072284898,0.0004039587048290039,0.00037828755330151826,0.00039190288815920635,0.0010649975531450246,0.0014129477326933644,LC_V14_H1p5_T6,0.0020690001545188236
31,leg,0.00011640194743817154,7.102696303861868e-05,0.00012501187687221076,6.971992449979028e-05,1.4244997176386143e-05,1.4522984920447745e-05,0.00015894305079992147,0.0001244730664977038,2.3539460187267744e-05,0.00019998564755290915,2.2008695136693494e-05,4.071373062451857e-05,2.7859548932650774e-05,0.00019541596386120266,8.548576498032277e-05,5.3027256970253635e-05,0.00025491405165235353,1.3887005335554631e-05,8.269059149154487e-05,2.2889765302646156e-05,0.0001640511113512078,3.940717171570055e-05,0.00010102806847527792,0.00022491858362564524,0.0001442099016346988,1.6333660869801372e-05,2.6149472795126617e-05,1.6098708352765544e-05,0.00020141573978139658,2.4869092803511097e-05,0.00021905755874744907,0.00026994252563977434,0.00042925124052459873,0.0001188045274476607,3.5735242164179886e-05,0.0002891790162446314,0.0004870692257529096,0.0004418812607909455,0.0012043750230428935,0.0005190158165279764,0.00010482074178580531,0.0001203502517481904,0.00021061976802015637,0.00038157390739913317,0.00032393763047519717,0.0014481391413049757,0.0009981778294611376,0.0003070394219428313,0.0001979133236112238,0.00014036755796694366,0.00012615051903090712,0.0005878957125429167,0.0012978161386204643,0.00047014842200853753,0.00019182432116231004,0.00021748019426388578,0.0002380850185726827,0.0011551821645688983,0.000579655028190838,0.0002887196394158445,0.0001489032845572529,0.00026984522829964417,0.0010892695834938263,0.00037395949186519467,0.0002526639889881601,0.00023660074841463694,0.00024570419231860816,0.0006684084066535022,0.0009120870763905461,LC_V14_H1p5_T6,0.0014481391413049757
69,brace,4.345459263027742e-05,4.228901438759673e-06,7.3383174050616175e-06,4.2987852450428615e-06,8.512471092341061e-07,1.2275972207282753e-06,1.1665110872901564e-05,9.109774764266152e-06,1.809572160285514e-06,1.4710594389774287e-05,1.6054680741373194e-06,4.459837871328951e-06,2.6203824132032493e-06,2.887898721395988e-05,1.2603778916872868e-05,9.243655412813065e-06,4.367403101956544e-05,2.122562589266003e-06,2.015446801478907e-05,4.98068151257361e-06,4.067984299395795e-05,9.700419138661438e-06,2.835060788889728e-05,6.161501146650923e-05,5.563335336205579e-05,5.308455471846114e-06,1.3102005406156399e-05,7.147622612785376e-06,9.277545142886406e-05,1.1453200005573886e-05,0.00011103225321383464,0.00013651050978833587,0.00025452697377894857,8.141001883490383e-05,2.2807642307515223e-05,6.778699721253659e-05,0.0001140048547829382,0.0001033512720960619,0.00030756574223656777,0.00015018277470519876,3.6972318333161336e-05,3.86546019121874e-05,4.128673948826513e-05,7.512824692413567e-05,6.351163499058345e-05,0.0002876670377311028,0.00020757457808759575,7.682274226104195e-05,4.518914908148908e-05,3.8505351768112006e-05,3.0933282777818004e-05,0.00014399082195215885,0.00033146911309708674,0.00014028488089825393,5.250710017499192e-05,6.992514852707121e-05,7.196222778292795e-05,0.0003497561543991153,0.0001948129146196469,0.00010292300075935673,6.0953791346605646e-05,8.340361878040991e-05,0.0003508382303080832,0.0001259561185508355,9.584071511309105e-05,7.800120955342047e-05,8.538211951201024e-05,0.00026181408551994537,0.0002809825772495802,LC_V20_H2p5_T7,0.0003508382303080832
70,brace,3.0156972777271245e-05,1.0374211111291084e-05,1.8203935779473456e-05,1.0242407023981564e-05,2.0762447152180155e-06,2.1706749462339973e-06,2.8119801560867183e-05,2.2017068074909794e-05,4.14500751193082e-06,3.530922145897289e-05,3.883979666146957e-06,7.179797310450877e-06,4.908743958531985e-06,4.864264471076467e-05,2.1332823429122178e-05,1.3045035311658765e-05,6.31005049569324e-05,3.440346065804825e-06,2.056804818160491e-05,5.673605253356023e-06,5.991187268782351e-05,1.4410273380415776e-05,3.7200292327982184e-05,8.333193746178141e-05,5.611529605674351e-05,6.1330359167204e-06,1.1551346323391473e-05,6.412465297536721e-06,0.00011362022280195919,1.4060574725706839e-05,0.00012265434544796755,0.0001525305551293421,0.00024743553466298414,7.156982454117029e-05,2.0912852652797887e-05,9.437182858194865e-05,0.0001583833299320244,0.0001440656222019522,0.0003955223570175159,0.00017211183991589895,3.5748778739682084e-05,4.034387925394995e-05,5.668266863342787e-05,0.00010266566394807137,8.741510104040791e-05,0.000393314143084663,0.00027417519596725906,8.617119362103846e-05,5.485383361669067e-05,3.990582002266443e-05,3.8092375522285475e-05,0.00017798388193058303,0.0003943507953846539,0.00014412097330073056,5.8095227298973526e-05,6.722302683176777e-05,8.679173437661595e-05,0.0004218273674890281,0.00021372245190840228,0.00010702097619110422,5.6832824570100114e-05,9.744981178712427e-05,0.00039533904230391523,0.00013568438830812118,9.363485795604196e-05,8.71753107491664e-05,9.062280218045638e-05,0.00025089182161429135,0.0002881474576470826,LC_V18_H2p0_T7,0.0004218273674890281
