member_id,member_class,LC_V26_H3p5_T8,LC_V2_H0p5_T5,LC_V2_H0p5_T6,LC_V2_H1p0_T7,LC_V2_H1p0_T8,LC_V2_H1p5_T8,LC_V4_H0p5_T5,LC_V4_H0p5_T6,LC_V4_H1p0_T5,LC_V4_H1p0_T7,LC_V4_H1p0_T8,LC_V4_H1p5_T7,LC_V4_H1p5_T8,LC_V6_H0p5_T5,LC_V6_H0p5_T6,LC_V6_H1p0_T5,LC_V6_H1p0_T6,LC_V6_H1p0_T8,LC_V6_H1p5_T7,LC_V6_H1p5_T8,LC_V8_H0p5_T5,LC_V8_H0p5_T6,LC_V8_H1p0_T5,LC_V8_H1p0_T6,LC_V8_H1p5_T6,LC_V8_H1p5_T8,LC_V8_H2p0_T7,LC_V8_H2p0_T8,LC_V10_H0p5_T5,LC_V10_H0p5_T6,LC_V10_H1p0_T5,LC_V10_H1p0_T6,LC_V10_H1p5_T6,LC_V10_H2p0_T7,LC_V10_H2p0_T8,LC_V12_H0p5_T5,LC_V12_H1p0_T5,LC_V12_H1p0_T6,LC_V12_H1p5_T6,LC_V12_H2p0_T7,LC_V12_H2p5_T7,LC_V12_H2p5_T8,LC_V14_H0p5_T5,LC_V14_H1p0_T5,LC_V14_H1p0_T6,LC_V14_H1p5_T6,LC_V14_H2p0_T7,LC_V14_H2p5_T7,LC_V14_H2p5_T8,LC_V14_H3p0_T8,LC_V16_H1p0_T5,LC_V16_H1p5_T6,LC_V16_H2p0_T7,LC_V16_H2p5_T7,LC_V16_H2p5_T8,LC_V16_H3p0_T8,LC_V18_H1p5_T6,LC_V18_H2p0_T7,LC_V18_H2p5_T7,LC_V18_H3p0_T8,LC_V18_H3p5_T8,LC_V20_H2p0_T7,LC_V20_H2p5_T7,LC_V20_H3p0_T8,LC_V20_H3p5_T8,LC_V22_H2p5_T7,LC_V22_H3p0_T8,LC_V22_H3p5_T8,LC_V24_H3p5_T8,worst_bin,worst_bin_damage
71,brace,1.41063278253213e-08,6.427684781099851e-10,6.415201229708643e-10,6.957514906667054e-10,6.471237287774771e-10,1.0627750240701441e-09,1.537124858644868e-09,1.529978475570477e-09,1.599795273390214e-09,1.5363307565081456e-09,1.5244910213058326e-09,2.122859704023933e-09,1.780567615139464e-09,2.431986411772858e-09,2.417991534273136e-09,2.608513947879559e-09,2.495634312001145e-09,2.395692467926814e-09,3.514969789993114e-09,3.079738541675192e-09,3.949329026762926e-09,3.923951491152225e-09,4.5779493688317445e-09,4.426714356131262e-09,6.335018675223119e-09,5.243927349354806e-09,8.224229005936219e-09,7.1851252359993855e-09,1.2099963346935187e-08,1.2030443884235144e-08,1.3810287949042783e-08,1.3514864710132923e-08,1.6197945179020823e-08,1.8626102145779936e-08,1.7087391294750808e-08,1.7661924852001036e-08,1.8353643442971737e-08,1.805378337904504e-08,2.0795499147378352e-08,2.345294521776171e-08,2.8495148867930612e-08,2.5849343977916487e-08,2.4955888009846896e-08,2.4904780643693897e-08,2.4785341666419407e-08,2.6663176357189266e-08,2.909951965879086e-08,3.435616425271353e-08,3.14873975041223e-08,3.7023372860148603e-08,3.072752158901406e-08,3.162662396573767e-08,3.4269324793820867e-08,3.961125090298056e-08,3.6671225248725925e-08,4.2375061550948865e-08,4.962252916109419e-08,5.2383504271318545e-08,5.8550330050576805e-08,6.14122285535832e-08,6.969746407270568e-08,6.475056064899732e-08,7.119385208128156e-08,7.38630559689235e-08,8.243632256082922e-08,7.122332135168786e-08,7.404987503107813e-08,8.269839937364298e-08,1.0022682579813848e-07,LC_V24_H3p5_T8,1.0022682579813848e-07
72,brace,9.671234061949251e-09,1.881864714123659e-09,1.876577661093486e-09,1.895865759389125e-09,1.881188786954182e-09,1.9341250006326293e-09,3.0626638157589055e-09,3.0457466102981243e-09,3.1704695799838347e-09,3.0630363320004195e-09,3.0446820780586663e-09,3.147387114016206e-09,3.091132464836873e-09,3.411914544657725e-09,3.3929842372009845e-09,3.5732218074784844e-09,3.4984677686593756e-09,3.3982179216163205e-09,3.621044477231203e-09,3.513160439701475e-09,5.31009564224163e-09,5.296733767699642e-09,5.565122009033685e-09,5.4679550007903804e-09,6.059476331394479e-09,5.586081135164687e-09,6.759717428577329e-09,6.18894278980182e-09,1.3905162437279162e-08,1.386187806578878e-08,1.44029043827057e-08,1.4189553214065199e-08,1.523537879304979e-08,1.6130532849346618e-08,1.5266809159875516e-08,2.2806833642121887e-08,2.306147427081543e-08,2.2945131899214197e-08,2.3323218973914317e-08,2.3666456904474045e-08,2.5045776225481183e-08,2.41177479144053e-08,3.1865985181237966e-08,3.220143502808967e-08,3.208697488923947e-08,3.2536497724551974e-08,3.281520681732744e-08,3.391827632451929e-08,3.305872430182905e-08,3.4296751752184934e-08,3.438703009252295e-08,3.435394446439066e-08,3.4547535123637866e-08,3.641968062207119e-08,3.5166092331766296e-08,3.700141519225477e-08,5.4224822929944007e-08,5.424909320717091e-08,5.617594771309344e-08,5.6568233153910154e-08,5.993571978250342e-08,6.762507893771889e-08,6.914736353376748e-08,6.946342006829776e-08,7.273144928162974e-08,7.039054651225405e-08,7.068343208508285e-08,7.399444541411524e-08,9.457513065890507e-08,LC_V24_H3p5_T8,9.457513065890507e-08
73,brace,1.3432039428085758e-08,7.960495025097362e-10,7.946482976836343e-10,8.077828916351492e-10,7.970195623356024e-10,1.1176553962486218e-09,1.5942151831541143e-09,1.5870302314399068e-09,1.636570021941875e-09,1.5877007628298307e-09,1.5798084742992892e-09,2.050274966822338e-09,1.7570914853421675e-09,2.3794159708495646e-09,2.3694280523227566e-09,2.5948393349872843e-09,2.444961999363709e-09,2.346885129732609e-09,3.4275391568595777e-09,2.970241724536982e-09,3.785364381207858e-09,3.770049399857852e-09,4.234748803188609e-09,4.0542876501505735e-09,5.835185819235088e-09,4.756060920117375e-09,7.551621949184477e-09,6.51916156792347e-09,1.1481109598581632e-08,1.141954332460261e-08,1.2403819348361067e-08,1.20991728126656e-08,1.4571501523416229e-08,1.6748853231288612e-08,1.523499860963855e-08,1.797702356924482e-08,1.8076305493266468e-08,1.796026597651701e-08,1.9613815949655436e-08,2.1952588048698143e-08,2.6591503427310868e-08,2.396671162680215e-08,2.5144728400615734e-08,2.5225393095164465e-08,2.5066909055082033e-08,2.5276504077788395e-08,2.6950891417454592e-08,3.175513857263845e-08,2.8886815257471748e-08,3.3946171518319594e-08,3.1138036465343684e-08,3.0889630375159676e-08,3.315104505755369e-08,3.8387064146894147e-08,3.535485455795141e-08,4.0788631417197926e-08,4.92884682965119e-08,5.0175931740011155e-08,5.574136969074075e-08,5.803104389288604e-08,6.567677747740497e-08,6.490989577457494e-08,6.834923573703851e-08,7.067871004998827e-08,7.831012198733507e-08,7.231817110418705e-08,7.461325846779673e-08,8.26718122673031e-08,1.0061088317049104e-07,LC_V24_H3p5_T8,1.0061088317049104e-07
74,brace,9.499647936358136e-09,1.9596295570515146e-09,1.9566669182358772e-09,1.967752639029687e-09,1.956962347155376e-09,2.002482496666317e-09,3.3601342940316547e-09,3.340366403446027e-09,3.477652412375455e-09,3.3600454667986974e-09,3.3382912827062347e-09,3.44105409638612e-09,3.371178240988725e-09,3.4928285643017553e-09,3.4672810714402634e-09,3.721466124294929e-09,3.5964630114179863e-09,3.465072087060761e-09,3.731365771535079e-09,3.5979596757879703e-09,5.3984368718829705e-09,5.375316660676789e-09,5.660323599052429e-09,5.553819700216732e-09,5.9945986727708855e-09,5.592965828685695e-09,6.644242920007706e-09,5.983194854978689e-09,1.3690727681344651e-08,1.363941276937952e-08,1.4074804752313345e-08,1.3875639515122498e-08,1.4652341851137732e-08,1.5255793495301147e-08,1.453982980326737e-08,2.3813970872403938e-08,2.4259116007631674e-08,2.3986526453898556e-08,2.4494253440926808e-08,2.4631970778433098e-08,2.5570107444492025e-08,2.4739062322201775e-08,3.2830243921111807e-08,3.30972325350106e-08,3.288718096757969e-08,3.334662838235216e-08,3.349234517122392e-08,3.429897723381261e-08,3.35288063478704e-08,3.438356295234077e-08,3.6858412666189524e-08,3.694023856279333e-08,3.6960637695019103e-08,3.801676715263271e-08,3.7186555753862137e-08,3.825801094511842e-08,5.7361010691666025e-08,5.7433219617099715e-08,5.853483752741441e-08,5.855817438087902e-08,6.098832445592606e-08,7.24876732620144e-08,7.332970587541166e-08,7.313793277737818e-08,7.52771514791191e-08,7.597410447869748e-08,7.600940531004796e-08,7.873918166541424e-08,1.0199626095860311e-07,LC_V24_H3p5_T8,1.0199626095860311e-07
75,brace,1.3517118072396363e-08,7.295467001983371e-10,7.192337559851763e-10,7.55715887187744e-10,7.350744489402115e-10,1.0979747774501426e-09,1.1991234705812727e-09,1.1915215168350335e-09,1.3846338764567947e-09,1.2232085480934303e-09,1.1923516277489402e-09,2.0147114905946756e-09,1.67050831057409e-09,2.065261927359074e-09,2.049857913629491e-09,2.7072443879319763e-09,2.557530282855313e-09,2.2085826125841963e-09,3.5849973529239146e-09,3.1446637063014136e-09,3.2186449310248956e-09,3.175623571544838e-09,4.287113318150146e-09,4.142240933994933e-09,5.948591966503845e-09,4.883450225549683e-09,7.698198800057624e-09,6.691355840499307e-09,1.3419463795869214e-08,1.333905877733397e-08,1.5169245555196706e-08,1.4851035799940729e-08,1.7546649043943582e-08,1.9965278026041253e-08,1.8406622578293275e-08,1.6901529480423214e-08,1.831126848915062e-08,1.7967836656458528e-08,2.073714687734108e-08,2.328870203500339e-08,2.8089110639451426e-08,2.5430654544501978e-08,2.3313948521345953e-08,2.3302184035065028e-08,2.3177456093826918e-08,2.4971973263303882e-08,2.7495316033330105e-08,3.264147187201939e-08,2.9715934063926167e-08,3.503089914108378e-08,2.736731229983033e-08,2.940023713659183e-08,3.192467145153719e-08,3.6784478485172724e-08,3.37057756239336e-08,3.888849117262768e-08,4.7647422838527445e-08,5.027900787188258e-08,5.5972895217091306e-08,5.818388161615088e-08,6.556559151521629e-08,6.239961803818023e-08,6.838826466229835e-08,7.043040297771416e-08,7.820339962650721e-08,6.539268323242507e-08,6.762304980713453e-08,7.525101925556914e-08,9.324805407507143e-08,LC_V24_H3p5_T8,9.324805407507143e-08
76,brace,9.643434318223064e-09,1.8689937479636026e-09,1.869869119234006e-09,1.874738321926207e-09,1.8669823682465972e-09,1.9096921960291026e-09,3.1673067015076707e-09,3.1520187274273847e-09,3.2680672602030547e-09,3.166958876995905e-09,3.1489833008794988e-09,3.216229795783322e-09,3.173827592687002e-09,3.4553460970224766e-09,3.4332624908968386e-09,3.6184597599356322e-09,3.515493925489138e-09,3.417110622867145e-09,3.6267356855771875e-09,3.5052668729066727e-09,4.9363709246054405e-09,4.9146261101183475e-09,5.232464415959755e-09,5.1152570053505366e-09,5.692018085154489e-09,5.192467184954661e-09,6.457138190761529e-09,5.721463512422359e-09,1.4656742516677017e-08,1.4588484081737859e-08,1.5304504764412044e-08,1.499385038568419e-08,1.610736132122856e-08,1.68624760639849e-08,1.600868381235474e-08,2.2815748336642624e-08,2.3196483612554782e-08,2.2982380571962054e-08,2.3482034208153456e-08,2.36977004640978e-08,2.4908440520445887e-08,2.390213705388025e-08,3.1220892215148775e-08,3.1739618439824414e-08,3.14939952776862e-08,3.21123267943196e-08,3.230905443947883e-08,3.341434040828818e-08,3.241428536425071e-08,3.3572836625465844e-08,3.392783067648123e-08,3.36133787803442e-08,3.350936200974712e-08,3.441992371571474e-08,3.326261071956966e-08,3.4663845330777006e-08,5.3254337216891104e-08,5.3082892843331756e-08,5.409020420678833e-08,5.394111967455404e-08,5.648887033536972e-08,6.734927127328891e-08,6.72843517770505e-08,6.678839262034052e-08,6.948386959352548e-08,6.81891333428151e-08,6.781990830923679e-08,7.031792937439396e-08,9.443946535537328e-08,LC_V24_H3p5_T8,9.443946535537328e-08
77,brace,7.350753970905458e-09,1.202023926443251e-09,1.172793684510553e-09,1.2788242401391611e-09,1.2271391434250566e-09,1.3885996000503034e-09,2.319907031873087e-09,2.283289089383539e-09,2.693271875202686e-09,2.427208344195477e-09,2.3565593024682633e-09,2.733737104787767e-09,2.5693238769811335e-09,4.807053435189476e-09,4.762318596433871e-09,5.234729079511531e-09,5.038095876949015e-09,4.808206320220762e-09,5.260430654926146e-09,5.041127447734389e-09,5.2897227144482494e-09,5.250236643695621e-09,5.770141869536195e-09,5.58738942622433e-09,6.2290281986494694e-09,5.758267516228379e-09,6.678361675150323e-09,6.317488161924178e-09,4.849707912699356e-08,4.830998974513813e-08,4.91570033371804e-08,4.856340039100168e-08,4.938113674904301e-08,4.9388775507736553e-08,4.843284973483145e-08,6.092500749477109e-08,6.157640703051886e-08,6.088416299719325e-08,6.171927181216443e-08,6.178003299624264e-08,6.325385616535948e-08,6.169316628115096e-08,7.671684187772514e-08,7.711918991719666e-08,7.649598782370626e-08,7.710224243005085e-08,7.696843983687265e-08,7.823724729976058e-08,7.671734876009906e-08,7.792300845983969e-08,8.407122910386286e-08,8.391126445425997e-08,8.356195540939797e-08,8.505826893600343e-08,8.323235948862013e-08,8.455829801917817e-08,1.3716354194444613e-07,1.3617829041705325e-07,1.373432714435528e-07,1.3615217051645877e-07,1.379130904651144e-07,1.556841308258376e-07,1.567625022010622e-07,1.5489663104978314e-07,1.5652263936860578e-07,1.3970298051142076e-07,1.3842670818531522e-07,1.4039632946717992e-07,1.6597330709362504e-07,LC_V24_H3p5_T8,1.6597330709362504e-07
78,brace,5.78704773924814e-09,9.89662104289655e-10,9.862402880674674e-10,1.0305485593557203e-09,1.0122006644303166e-09,1.08504281425259e-09,2.608879011130262e-09,2.591286989588509e-09,2.7995110463650287e-09,2.671194732938403e-09,2.632151920317871e-09,2.850246835576208e-09,2.7567986580024854e-09,5.152100463248087e-09,5.126910672352632e-09,5.383324613413701e-09,5.289048297916418e-09,5.145407491039643e-09,5.417767385955951e-09,5.2832031071186744e-09,5.8955743394993725e-09,5.873909480640036e-09,6.15636341102269e-09,6.06606527377693e-09,6.4163818908618276e-09,6.124776310320851e-09,6.632566758998024e-09,6.409224558740075e-09,4.3150966522872224e-08,4.3039605557176324e-08,4.330665250903788e-08,4.298273731049896e-08,4.3214512916220044e-08,4.291202872192806e-08,4.231849848417438e-08,5.774167423946243e-08,5.7813881294263305e-08,5.741674800740926e-08,5.75757698324258e-08,5.7261996713286067e-08,5.771846177342507e-08,5.679450636394588e-08,7.712610365551341e-08,7.717241101279885e-08,7.677975268423315e-08,7.69170191374433e-08,7.641521144811044e-08,7.68326945818655e-08,7.573673363751459e-08,7.603489639080256e-08,8.500230868052892e-08,8.437747286268983e-08,8.357587306049698e-08,8.392229710229595e-08,8.284670392872943e-08,8.289803124644265e-08,1.3583851811956963e-07,1.3435764678945827e-07,1.3416133946460789e-07,1.3253793021849872e-07,1.3256128791485175e-07,1.565095219217044e-07,1.563647630250674e-07,1.5430415213096612e-07,1.5430661233708388e-07,1.4100258061251458e-07,1.3948010406819924e-07,1.3974080330340837e-07,1.739325953120663e-07,LC_V24_H3p5_T8,1.739325953120663e-07
79,brace,6.262689702452504e-09,1.0835211870159347e-09,1.0644352694070198e-09,1.153432739972249e-09,1.11233607183652e-09,1.2516671020522882e-09,2.818847610221841e-09,2.7789322542741038e-09,3.2196308095383506e-09,2.927626472594871e-09,2.8521778045544834e-09,3.254953222567203e-09,3.0772685760066826e-09,5.32599595921805e-09,5.2797481061845845e-09,5.775978926466847e-09,5.565743055904038e-09,5.326629000316276e-09,5.788051193534565e-09,5.560028005033698e-09,6.176999662466763e-09,6.1310980778249614e-09,6.62475288188468e-09,6.414998054260922e-09,7.023911079656809e-09,6.453940308140683e-09,7.337143532471354e-09,6.912099730454928e-09,4.7552403493478914e-08,4.737562625713523e-08,4.827663815151121e-08,4.77107884295791e-08,4.859142069112515e-08,4.868018457421318e-08,4.772361480818494e-08,6.197313920873748e-08,6.266135725998262e-08,6.196742758459956e-08,6.286961825756026e-08,6.295057824077762e-08,6.448111310683576e-08,6.285551609023841e-08,8.071374382405014e-08,8.115804232367788e-08,8.053987208353557e-08,8.118072441524198e-08,8.100758053165895e-08,8.229404226661831e-08,8.066007935083339e-08,8.184492671773973e-08,8.90428996805805e-08,8.882593827989998e-08,8.842627151222675e-08,8.918293649453323e-08,8.743819670326798e-08,8.85137044868644e-08,1.4313506577608315e-07,1.422859672004744e-07,1.4338427003282113e-07,1.4232808816418972e-07,1.439360003376948e-07,1.629867775356435e-07,1.6400856088379676e-07,1.6236103367108593e-07,1.6377947303655802e-07,1.5006236435888106e-07,1.487837479840076e-07,1.504742589763326e-07,1.7703723667138418e-07,LC_V24_H3p5_T8,1.7703723667138418e-07
80,brace,6.7998580174119094e-09,1.1493429121837622e-09,1.1366362327586582e-09,1.1951866078197609e-09,1.1670388082629387e-09,1.2541990663316122e-09,1.943888028014135e-09,1.9308293497516992e-09,2.09525507171181e-09,2.0026539037131e-09,1.968955160108622e-09,2.1549880380619284e-09,2.07802241021711e-09,4.31564140568144e-09,4.301708824137509e-09,4.464854695694242e-09,4.407590830328965e-09,4.310031837753555e-09,4.515327877612477e-09,4.4148181175497775e-09,5.235392984998468e-09,5.2250567410861184e-09,5.266592948070008e-09,5.2350096948148986e-09,5.28492503474647e-09,5.2014169867336e-09,5.458342062209201e-09,5.278581411860048e-09,4.1884450142303465e-08,4.179765662494587e-08,4.186483077434913e-08,4.162293922449851e-08,4.169868000209727e-08,4.1379152866393134e-08,4.089085215613887e-08,5.5815885333042874e-08,5.5823825180180575e-08,5.5478523548605644e-08,5.556265841368439e-08,5.525829533834683e-08,5.5605474393913075e-08,5.477563526890049e-08,7.47406995680251e-08,7.45933452999168e-08,7.425031666943542e-08,7.416605098969554e-08,7.360737437162152e-08,7.377520912704158e-08,7.293025177972583e-08,7.302540117421199e-08,8.003512484454734e-08,7.936477084863426e-08,7.858106474314786e-08,7.832511746236168e-08,7.734902649258144e-08,7.736263644357354e-08,1.2658697232620316e-07,1.2517110957390675e-07,1.2495308385880316e-07,1.233433881822987e-07,1.2330294107017006e-07,1.4601138156265654e-07,1.4581025031045405e-07,1.4367718296317304e-07,1.434890021578165e-07,1.299781600660327e-07,1.2832099197878262e-07,1.2841630415851813e-07,1.5645406138522607e-07,LC_V24_H3p5_T8,1.5645406138522607e-07
81,brace,6.2284574524152506e-09,1.2731574534210197e-09,1.2545521591310653e-09,1.341121891834681e-09,1.300701601748883e-09,1.4381780102041969e-09,2.9383886622812637e-09,2.893401366516684e-09,3.3375719799744246e-09,3.0424091388897916e-09,2.965729956550712e-09,3.3631690579131875e-09,3.1851132541219524e-09,5.079852836564338e-09,5.0224186420790406e-09,5.5433936691890775e-09,5.32406205512694e-09,5.068820795590389e-09,5.548335276458794e-09,5.3143838587447305e-09,5.931925450689173e-09,5.878183357340778e-09,6.370503622907453e-09,6.159804912065569e-09,6.733510733537563e-09,6.150805767662549e-09,6.998581859608985e-09,6.562916604008849e-09,3.8787580154080886e-08,3.8654265050352573e-08,3.9348455211952014e-08,3.889730618287384e-08,3.967568355835446e-08,3.984106183411707e-08,3.898700416077573e-08,5.248605728388609e-08,5.317005973739458e-08,5.255350581430199e-08,5.3435679799908563e-08,5.360963810358697e-08,5.513123290678404e-08,5.363567169311618e-08,6.822004386140299e-08,6.863072745287792e-08,6.806397853743602e-08,6.869426503764512e-08,6.840531489369093e-08,6.952760310358874e-08,6.78633442964201e-08,6.886167590792278e-08,7.727698231352396e-08,7.701317011103151e-08,7.670122467025162e-08,7.755172281690792e-08,7.596397977057451e-08,7.709979091149835e-08,1.2244973060311942e-07,1.215969459180364e-07,1.2277608335021014e-07,1.217547465262138e-07,1.235354082279716e-07,1.438870323355247e-07,1.4456761179817706e-07,1.4252114702207007e-07,1.4386534188805882e-07,1.3503013501987417e-07,1.3398357524129677e-07,1.3566603445243395e-07,1.679766687703828e-07,LC_V24_H3p5_T8,1.679766687703828e-07
82,brace,6.795134504230304e-09,1.2235297242222574e-09,1.2096009660245274e-09,1.2707073860228453e-09,1.2413798689062012e-09,1.3347018522020019e-09,2.2427496147279833e-09,2.2190568971789413e-09,2.4548825931125254e-09,2.3015385053286593e-09,2.258063970783799e-09,2.488156426318596e-09,2.3875595576799078e-09,4.2489136317001744e-09,4.2162491164613826e-09,4.520580071439585e-09,4.403272879768506e-09,4.24232525537617e-09,4.543398175375535e-09,4.396473632249361e-09,5.090095183790753e-09,5.083060605870467e-09,5.282720954181082e-09,5.185384357806138e-09,5.513530856060957e-09,5.213855771888303e-09,5.692892221953223e-09,5.462788934278574e-09,3.526570821286427e-08,3.5170354234047244e-08,3.5402855909077726e-08,3.512273206688118e-08,3.534900292824436e-08,3.5093238200535644e-08,3.453476379205984e-08,4.8983894477637885e-08,4.910099860008047e-08,4.874207481229795e-08,4.893289598775492e-08,4.865835721089726e-08,4.91099813105537e-08,4.823658168351607e-08,6.475838343144592e-08,6.497027273288642e-08,6.450915324670955e-08,6.482235745953553e-08,6.441619403063804e-08,6.497915314220802e-08,6.385214174688343e-08,6.430258420751034e-08,7.246360919010267e-08,7.20339042499687e-08,7.13413543480068e-08,7.142627893365419e-08,7.020175255146491e-08,7.043938443514027e-08,1.1322257304259455e-07,1.120115953919783e-07,1.1226133720475644e-07,1.1066910869741063e-07,1.1100935382693787e-07,1.3539522591116753e-07,1.3564541269333012e-07,1.335011325937499e-07,1.3379235708600665e-07,1.207438994416528e-07,1.193265672063649e-07,1.1964390109389497e-07,1.4777160890534118e-07,LC_V24_H3p5_T8,1.4777160890534118e-07
83,brace,7.3670306468734986e-09,1.3077823627352373e-09,1.2793300223939499e-09,1.3867150346737898e-09,1.3348784340480295e-09,1.501177537553464e-09,2.6446134207001145e-09,2.594578313607833e-09,3.0727727282245055e-09,2.7474748486204606e-09,2.6669672680812218e-09,3.0843209739490135e-09,2.8978225457559727e-09,4.72852622977334e-09,4.665365596130182e-09,5.259951323209901e-09,5.011812613266609e-09,4.728813511119438e-09,5.259710990490321e-09,5.00722168885369e-09,5.523673323594251e-09,5.470964635331342e-09,5.9699663306656846e-09,5.754995906063375e-09,6.297056788891989e-09,5.746018367917863e-09,6.549967319686814e-09,6.151319769838603e-09,3.9715205455681284e-08,3.9573081747272036e-08,4.0195381683604276e-08,3.971905593671937e-08,4.0367506029357946e-08,4.036510996233325e-08,3.952112275642624e-08,5.116429810925536e-08,5.1796039538064556e-08,5.117806252248092e-08,5.19355380915736e-08,5.199164255267898e-08,5.331550942139501e-08,5.1880197722256847e-08,6.477525246973975e-08,6.540472638028344e-08,6.472090934941965e-08,6.55130419370386e-08,6.52921588305777e-08,6.663736918004285e-08,6.484479404288491e-08,6.596015158224719e-08,7.253829674477037e-08,7.236507727092667e-08,7.188455769817755e-08,7.33817133293275e-08,7.15376254557007e-08,7.276850079066384e-08,1.1601116034023716e-07,1.1504161755404329e-07,1.1620723620736704e-07,1.1492190295125668e-07,1.1653754768053173e-07,1.350512986761716e-07,1.3603801214390715e-07,1.340693824072359e-07,1.3560432074039054e-07,1.2264927219507498e-07,1.2167497482704913e-07,1.232751000218759e-07,1.4687366822619275e-07,LC_V24_H3p5_T8,1.4687366822619275e-07
84,brace,5.684615527047203e-09,1.1766807037014195e-09,1.174137576541417e-09,1.2155706968312288e-09,1.1990538397378645e-09,1.2647609831526021e-09,2.669102101579968e-09,2.655874234265724e-09,2.823553940308482e-09,2.7261265639801805e-09,2.69179699484694e-09,2.8764397643002297e-09,2.7988517038863193e-09,4.830107786340242e-09,4.8116238599711175e-09,5.004097248082909e-09,4.939051404189586e-09,4.8199689717896375e-09,5.050666022259456e-09,4.935173392895646e-09,5.592573708078869e-09,5.569473832094129e-09,5.8106509367662594e-09,5.7339415639202816e-09,6.0281845436553315e-09,5.754841571764295e-09,6.195670116269888e-09,5.986641134763714e-09,3.604268537329552e-08,3.597655160278168e-08,3.604794685528758e-08,3.586007526358504e-08,3.5977658842389866e-08,3.574828000375326e-08,3.528269636262717e-08,5.030131843025747e-08,5.0376543209840956e-08,5.006318289377558e-08,5.024416128428569e-08,4.999445665183975e-08,5.0421065183550587e-08,4.955841152674991e-08,6.621465007439066e-08,6.608522951107027e-08,6.580616790855738e-08,6.581831975053887e-08,6.534853459005656e-08,6.562930340943646e-08,6.473323422879436e-08,6.492059379600794e-08,7.484255310950086e-08,7.414081431943749e-08,7.335431464744375e-08,7.348748062797502e-08,7.272280919129087e-08,7.261474286594396e-08,1.1750392647420048e-07,1.1632625832398158e-07,1.1623088065815323e-07,1.1475581394072146e-07,1.1482836608051951e-07,1.4018737156026092e-07,1.3976203839214236e-07,1.3787085193804772e-07,1.3768873614154784e-07,1.2884430050074474e-07,1.2739252994047277e-07,1.2750227055344294e-07,1.6290399619221054e-07,LC_V24_H3p5_T8,1.6290399619221054e-07
85,brace,8.841604741096292e-09,3.0676568084431913e-09,3.0567781804926845e-09,3.064376459649108e-09,3.0528834008301028e-09,3.071377338286397e-09,4.433084955881377e-09,4.405179786680613e-09,4.595039178581724e-09,4.4332546400041005e-09,4.403995981441009e-09,4.510280439312713e-09,4.446577694402028e-09,4.177265774531519e-09,4.145585923627022e-09,4.330417784616915e-09,4.221409204307042e-09,4.126625502815387e-09,4.227547208692415e-09,4.157910568862333e-09,6.14900036179644e-09,6.135503180148358e-09,6.227610073972413e-09,6.160574819591275e-09,6.231833167586708e-09,6.1204551012169265e-09,6.210025505355942e-09,6.140963442923623e-09,1.5177014039363046e-08,1.513535158871266e-08,1.5254471448665123e-08,1.5131905570504247e-08,1.5177026363626022e-08,1.5066227262391203e-08,1.4940539541730648e-08,2.9428331341342803e-08,2.9467664639615498e-08,2.9329745102517456e-08,2.935169655282849e-08,2.9192026955103395e-08,2.9226762356899646e-08,2.9006848323946895e-08,4.315166282668228e-08,4.330332897619332e-08,4.309444650217861e-08,4.320538232094741e-08,4.301724161907637e-08,4.308934618048685e-08,4.27990747541694e-08,4.280874833727125e-08,4.530196193050132e-08,4.496245665047142e-08,4.4564534173019476e-08,4.4488086725394287e-08,4.418397440794606e-08,4.402560314525336e-08,6.683738013956291e-08,6.630191348306e-08,6.622935702422878e-08,6.564581214881508e-08,6.556086233799863e-08,8.431645557997358e-08,8.418601391665621e-08,8.325062099673324e-08,8.297857293838071e-08,8.091130076490236e-08,8.005886477159239e-08,7.990325071263748e-08,1.0933506181004973e-07,LC_V24_H3p5_T8,1.0933506181004973e-07
