node,sub_joint_id,brace_member,brace_end,chord_t_scenario,direction,treatment,LC_V26_H3p5_T8,LC_V2_H0p5_T5,LC_V2_H0p5_T6,LC_V2_H1p0_T7,LC_V2_H1p0_T8,LC_V2_H1p5_T8,LC_V4_H0p5_T5,LC_V4_H0p5_T6,LC_V4_H1p0_T5,LC_V4_H1p0_T7,LC_V4_H1p0_T8,LC_V4_H1p5_T7,LC_V4_H1p5_T8,LC_V6_H0p5_T5,LC_V6_H0p5_T6,LC_V6_H1p0_T5,LC_V6_H1p0_T6,LC_V6_H1p0_T8,LC_V6_H1p5_T7,LC_V6_H1p5_T8,LC_V8_H0p5_T5,LC_V8_H0p5_T6,LC_V8_H1p0_T5,LC_V8_H1p0_T6,LC_V8_H1p5_T6,LC_V8_H1p5_T8,LC_V8_H2p0_T7,LC_V8_H2p0_T8,LC_V10_H0p5_T5,LC_V10_H0p5_T6,LC_V10_H1p0_T5,LC_V10_H1p0_T6,LC_V10_H1p5_T6,LC_V10_H2p0_T7,LC_V10_H2p0_T8,LC_V12_H0p5_T5,LC_V12_H1p0_T5,LC_V12_H1p0_T6,LC_V12_H1p5_T6,LC_V12_H2p0_T7,LC_V12_H2p5_T7,LC_V12_H2p5_T8,LC_V14_H0p5_T5,LC_V14_H1p0_T5,LC_V14_H1p0_T6,LC_V14_H1p5_T6,LC_V14_H2p0_T7,LC_V14_H2p5_T7,LC_V14_H2p5_T8,LC_V14_H3p0_T8,LC_V16_H1p0_T5,LC_V16_H1p5_T6,LC_V16_H2p0_T7,LC_V16_H2p5_T7,LC_V16_H2p5_T8,LC_V16_H3p0_T8,LC_V18_H1p5_T6,LC_V18_H2p0_T7,LC_V18_H2p5_T7,LC_V18_H3p0_T8,LC_V18_H3p5_T8,LC_V20_H2p0_T7,LC_V20_H2p5_T7,LC_V20_H3p0_T8,LC_V20_H3p5_T8,LC_V22_H2p5_T7,LC_V22_H3p0_T8,LC_V22_H3p5_T8,LC_V24_H3p5_T8,worst_bin,worst_bin_contribution
3,"(3, 1)",33,2,single,,TY,0.0001339167901955975,5.098906005356033e-07,9.179458275527209e-07,1.234086072013237e-06,2.7428113494179103e-07,7.987235056344423e-07,3.7149731391501443e-06,2.976862073051198e-06,8.350751029478611e-07,8.257541030951332e-06,9.63323205801452e-07,3.3611324860585984e-06,2.5410530304097867e-06,4.9205974971138865e-05,2.1892825157131964e-05,1.5217362239910033e-05,7.779509812140888e-05,4.5771083740223675e-06,3.708289161782751e-05,1.0926429330653121e-05,7.613009097283444e-05,1.8528487517289684e-05,5.353231450455265e-05,0.0001251233186474879,0.00010273971279418561,1.3380280785016549e-05,2.880359471261696e-05,1.943235531513526e-05,0.0019331016174913682,0.00023944278145630646,0.0020964207599040896,0.002623112986094599,0.0042912765884882695,0.0012938638290307535,0.00039822933245875676,0.001348160806267447,0.0022863011469708523,0.0020788175438136007,0.005879224511179698,0.002745081505173539,0.0006121432178480765,0.000720889012302803,0.0008682554581884562,0.0015810409338774254,0.0013437089225685995,0.0061723412821160974,0.00453283147575037,0.001517148157240453,0.0010000214371759563,0.0007990702240604577,0.000642020693836229,0.003062158394806005,0.0071446578385285136,0.0029304218735387378,0.0012100689486885224,0.0015459909861233689,0.0022997032693479066,0.01163876047763448,0.006161982658400732,0.0033820038288989883,0.0019252415877408263,0.00255841202115554,0.010817622937437056,0.004042990972785945,0.0029825658556598376,0.0020455867928649446,0.002327185946159005,0.006983683754558708,0.007905488244007872,LC_V18_H2p0_T7,0.01163876047763448
3,"(3, 0)",36,2,single,,TY,1.1172749634223995e-05,6.210371641219392e-07,1.090969656341163e-06,6.367135224993624e-07,1.2839480155989317e-07,1.42472050490137e-07,3.4236959188362347e-06,2.667800293146735e-06,5.355456108193366e-07,4.433271725933374e-06,4.824678820579465e-07,9.677558240688612e-07,6.487190112287367e-07,1.7006862623773945e-05,7.439668083917561e-06,4.59944705968077e-06,2.2313680948439747e-05,1.202947135635081e-06,7.408625743514931e-06,2.028396600064478e-06,3.158464088862978e-05,7.588768782912466e-06,1.9326232928806313e-05,4.341715063990345e-05,2.8242471280014696e-05,3.1972584633190816e-06,5.313596222649997e-06,3.2523831050200455e-06,0.0002542523882686576,3.1406603886015524e-05,0.0002684281282210595,0.000333211880875254,0.0005188884775116398,0.00014248542404894743,4.277112087286462e-05,0.00018885470865807972,0.00031297648000474707,0.000284827750163718,0.0007692679415540569,0.0003318927302437262,6.73690387345537e-05,7.727665210394332e-05,0.00011664634866931841,0.0002094497232497393,0.0001781211633923335,0.0007940007247438769,0.0005471375907950681,0.00016954590676919687,0.0001083530715667422,7.77378387143508e-05,0.00010099325631970938,0.0004602172497371211,0.000995465466174038,0.00036411188802323424,0.00014652928915732556,0.00016660648034194845,0.00035008324596242366,0.001652715575920203,0.0008159408626628896,0.0003978089879785222,0.00020355683303217747,0.00047700919736709275,0.0018873653131188327,0.0006333748489700163,0.00042259074343429956,0.0003853020496280902,0.00039210031373541036,0.0010514201865727982,0.0014800385991606518,LC_V20_H2p5_T7,0.0018873653131188327
4,"(4, 0)",37,1,single,,TY,7.291127710971326e-05,1.5861690161398212e-06,2.780219320653878e-06,1.7023696493221003e-06,3.698747560209864e-07,5.560470646667856e-07,1.1881465667898878e-05,9.247032718533528e-06,1.8219218542949957e-06,1.5248201033494653e-05,1.739926597488491e-06,3.554132614096177e-06,2.907273125313048e-06,7.826993773379542e-05,3.4243306039647547e-05,2.082130174608941e-05,0.00010119397370992395,5.655549576778612e-06,3.490115485065252e-05,1.0781064945501046e-05,0.000235175791969131,5.673452568893218e-05,0.0001416255416771948,0.0003234926078793414,0.00020927729675265235,2.678575320779833e-05,4.294698138963608e-05,2.9630790073557744e-05,0.00175605822706553,0.00021718058960090985,0.001840757881079622,0.0022966379047050793,0.0035606505814453917,0.001005860189735369,0.0003169173683038658,0.0016334288375245997,0.002699801924145808,0.0024640375911467354,0.006642264035110642,0.0029333160403342256,0.0006040201826077266,0.0007366936959658078,0.0008396119700306838,0.0014939904503292742,0.0012731443051460384,0.0056288359124087185,0.003959376022933463,0.00123762026585857,0.0008405007603134768,0.0006269486575744372,0.0006363835793100716,0.0029304787694925914,0.0065270460781395945,0.002384695192292476,0.001010719869753909,0.0011935155034850562,0.0019820039407038117,0.009580257245229045,0.0048061796164349585,0.0025011061396211184,0.001329993490515572,0.0026103626000698954,0.010449020693941068,0.0036278559009853997,0.0024882952002000195,0.002185571033708289,0.0023627613495449634,0.006575375141346452,0.009572199817572274,LC_V20_H2p5_T7,0.010449020693941068
4,"(4, 1)",45,1,single,,TY,0.0008046248144559907,5.018859289072219e-06,8.993052300044372e-06,1.1435880329646199e-05,2.36904272275182e-06,6.452776860986029e-06,3.38692070099148e-05,2.6938017241098928e-05,7.842485285480785e-06,7.296976367819133e-05,8.108503545903326e-06,2.9526777100426713e-05,2.066626894516338e-05,0.0004062913922932822,0.00018087688383850407,0.00012871380358619135,0.0006545977892435311,3.7220507908895504e-05,0.0003085151339174413,8.755394836879785e-05,0.0005067284633932449,0.0001233316717071578,0.0003714338209385584,0.0008617462105984463,0.0007402236547201206,9.102955311606014e-05,0.00020874298534456225,0.00013421994596652507,0.015247019602220427,0.001888627174614812,0.016651596722628767,0.02079759784953582,0.03428350976943028,0.010297843347109292,0.003116784504141696,0.010532834151128772,0.017945431710264387,0.016294502894292146,0.04638870171809121,0.021611737849457847,0.004845267692351466,0.005571755924526462,0.0065863503829243775,0.012024509135407575,0.010243331838374666,0.04737612300007179,0.034909544418711656,0.011736585206289929,0.007596318976990877,0.006051414307167422,0.004743443265810447,0.022764600776994444,0.05323003572775719,0.02106133408615918,0.008561855384467514,0.010886656750464248,0.016664675650879743,0.08396752429193019,0.04448413377181662,0.023831437410338406,0.013459521116838217,0.01860248238808331,0.07885154214641543,0.028932267973342737,0.021265161678325338,0.014284210153473928,0.015914933376819533,0.04757316829282078,0.05295255087167724,LC_V18_H2p0_T7,0.08396752429193019
5,"(5, 0)",40,2,thick,,K,0.0001130914589964888,2.498549924166608e-05,4.413616288875643e-05,2.5872109284344265e-05,5.282008731309144e-06,5.892683755381924e-06,6.908305893088524e-05,5.407826709866355e-05,1.0920553566905452e-05,9.16841633585695e-05,1.0070636103502347e-05,2.058112185386528e-05,1.4013929803324235e-05,0.0002007809294516027,8.81001021889272e-05,5.6392832167370086e-05,0.00027374950465441374,1.4771340924132103e-05,9.560207805487907e-05,2.6184540319006773e-05,0.00028188908850505925,6.79802560173884e-05,0.0001780832794362099,0.00040019841934840154,0.0002739806477947358,3.1535490959679265e-05,5.56222557254269e-05,3.4435705789676186e-05,0.0021271637608774097,0.00026261879561609037,0.0023152087699666703,0.002859313053364981,0.004620488326914383,0.0013140744816526728,0.0003940383694003706,0.002389565346142132,0.004017610326059546,0.0036535314341660787,0.010089570069261722,0.004469053617338024,0.0009353998756119371,0.0010672781437488373,0.001870314800177087,0.0034071912247755996,0.0028943423110465334,0.013140546109700049,0.009226018083448003,0.002926083283780984,0.0018635607419757105,0.0013699994875506726,0.0013106642965153427,0.00604614342844836,0.013366058439429977,0.0049524119558350945,0.002000203427137605,0.002323955010951116,0.003768920338473769,0.018167697992891453,0.00913620908958863,0.004569210375820313,0.002402156012740413,0.00431408796603149,0.017422622550375078,0.005986538199136666,0.004108553343450069,0.003632893871721779,0.003779052842581905,0.010421127720675383,0.012892582302283512,LC_V18_H2p0_T7,0.018167697992891453
5,"(5, 0)",40,2,thin,,K,0.0016503007373172122,0.0004160649526205494,0.0007355709024237871,0.0004303262474044427,8.787394074276697e-05,9.777364343854616e-05,0.0010544157194238353,0.000825093975855887,0.00016719167158492425,0.0014013884373024399,0.00015393019020956903,0.00031532711324450607,0.00021481897905341557,0.0027735437977648167,0.0012155518320738005,0.0007845618304451543,0.003801329964853306,0.00020440743601433475,0.0013360715293270085,0.0003652682997215475,0.0036966390152294855,0.0008900061846156905,0.0023466785728495816,0.005257569858928505,0.003639521850913977,0.00041836145726968757,0.0007455987452060966,0.0004612031051278778,0.02785060581287119,0.003436802932442496,0.030470205956078186,0.03756896506725061,0.06105195474986604,0.01751698176885808,0.005232370882427447,0.03266589534376081,0.055006536074836195,0.04997728220985161,0.1383195709360021,0.06139365112571842,0.0129074841647522,0.014690347716560878,0.02558388192452068,0.04668201501961377,0.03963808985058309,0.18047783099444825,0.12711401074153728,0.04049763892896622,0.02577271800257409,0.019027195259444518,0.01708201735996014,0.07929114430034459,0.176036043002109,0.0655230992860324,0.026477595589739427,0.030974464820935646,0.047920218052480625,0.23265410550829188,0.11764266968351712,0.059216153690139654,0.031226407027750362,0.05409590552443547,0.2197611677315437,0.07592547924051424,0.052253217457206215,0.04570414938756706,0.04768684993759658,0.13210355495265347,0.16235230462848182,LC_V18_H2p0_T7,0.23265410550829188
5,"(5, 0)",40,2,thick,,Y,0.000502738081332359,5.144333271787937e-05,9.074171833954684e-05,5.3454525591788476e-05,1.0878520419851158e-05,1.2200468854874714e-05,0.00024247754574287938,0.00018975235313541683,3.779066836595172e-05,0.00031827406346355815,3.490681129350086e-05,7.021410883212426e-05,4.77258864162074e-05,0.001173863388631767,0.000515597888659919,0.000316866008265688,0.001548007480105189,8.418973932456263e-05,0.0005223643192552848,0.00014387607315772505,0.0021835711209336815,0.000525871192958891,0.0013510142534706449,0.003043324585403178,0.0019997702198025304,0.0002313151068493161,0.00038555931429429225,0.00024022300273667002,0.01572569083845308,0.0019434906448941955,0.016798861096672172,0.020851195003386457,0.03285431863485255,0.00913622761783729,0.0027593331608054277,0.014523338782672023,0.02419997736082994,0.02205497062348711,0.05997625342664374,0.026129085496628145,0.005356206060065863,0.006146757011701384,0.010975523854197996,0.01987692438739654,0.016875189064518074,0.07563685999583304,0.05235172760598872,0.016320218723738115,0.010433116044714285,0.007534007852553049,0.009000270343865554,0.041226951193021104,0.08989225559822805,0.03269180210444791,0.013235827595187944,0.015081605157693802,0.02744573524041233,0.1313154749195984,0.0654190469578351,0.03239714626627419,0.0167452467777573,0.03397154618432445,0.1355101207826596,0.04606946060876282,0.03099628977051142,0.03022619347323411,0.03102056551935872,0.08386813626738597,0.10712311991009024,LC_V20_H2p5_T7,0.1355101207826596
5,"(5, 0)",40,2,thin,,Y,0.0071556217962365646,0.0008376076570431872,0.0014773089044194671,0.0008702342520916943,0.00017719987670539172,0.0001987032269691676,0.0035809609914745225,0.002803190628503272,0.0005598237257221222,0.00471276463256455,0.000517102276368671,0.0010433717252075782,0.0007095725186224115,0.01601481670809151,0.0070356711132576666,0.004344500679337706,0.021211741814555495,0.0011531896080883475,0.007198117388590116,0.0019802440775507153,0.028531628784012733,0.006875981313405814,0.01769812800439049,0.03988351958269116,0.026310331143137345,0.003046326340513485,0.005112879952591287,0.0031857900417429975,0.20752039700742658,0.02563356859373079,0.22218613454130295,0.2755620166173213,0.4354918596127583,0.12141921261241588,0.03661874005931112,0.19048233131781617,0.31749452241966825,0.2890673465739132,0.7867942219174792,0.3424668349156067,0.07022536272947745,0.08063124274462671,0.13879869920206048,0.25063499506613135,0.21267906357108887,0.9514745242662813,0.6561410921043298,0.20402431561190848,0.13033405202011056,0.09385920733901333,0.10798137384226322,0.4965106137670785,1.086793533299033,0.3967511370337761,0.16059965664799516,0.18371099985943115,0.3105744396584464,1.489244494435297,0.742446072043189,0.3683855456444304,0.19036686004439698,0.3728677769524017,1.4891389272592213,0.5068706405353959,0.34109270398233865,0.3354228362488205,0.345418652637923,0.934016574143275,1.1535776315011987,LC_V18_H2p0_T7,1.489244494435297
5,"(5, 1)",48,2,thick,,K,0.00036121556403515204,6.454283497197008e-06,1.142615764026788e-05,9.426702568196983e-06,1.8894320191210364e-06,3.376562985056343e-06,3.6420850618476304e-05,2.8611451778481783e-05,7.170013354847222e-06,6.066594120514246e-05,6.5759175236188585e-06,1.9028965452074238e-05,1.2690664054424418e-05,0.0002514933441249459,0.00011095255998786327,7.754055780784074e-05,0.00038249174175777645,2.0815521551383925e-05,0.00015985269370723175,4.3713111054697325e-05,0.0002997450401187514,7.266954636064111e-05,0.0002109148926890657,0.00048193057438784126,0.00038868911492388785,4.486261322903664e-05,9.690990769365375e-05,5.9430435324262205e-05,0.007176914501050585,0.0008866680008936469,0.007837748402832934,0.009712825331086077,0.015886515119189055,0.004641299726528416,0.0013846426431253773,0.005433914915029478,0.009245280372721949,0.00837111641323366,0.02362420918315283,0.0107251034551156,0.0023472813105011392,0.0026437913100423685,0.003757193947324657,0.00686586652030445,0.005831980148993197,0.026849988303610642,0.01934539909708963,0.006343792450482754,0.0040354164018178125,0.0030980161816524694,0.002701052024999694,0.012814284179596139,0.029219828226618814,0.01120718917493286,0.004502737737871025,0.005502945883464778,0.008806812298189684,0.04360444264702759,0.022716971639957367,0.01176903040225593,0.006447514178133745,0.009963690053344852,0.041641213652042694,0.014871877840695222,0.0106411627928796,0.008187012753246303,0.008733606712019028,0.025204389542529973,0.02879508051007084,LC_V18_H2p0_T7,0.04360444264702759
5,"(5, 1)",48,2,thin,,K,0.0020064633527523317,1.438766323497757e-05,2.5527150267981114e-05,2.5368157416351386e-05,5.154026456138131e-06,1.1245343620646184e-05,5.45217945241286e-05,4.293156752410162e-05,1.1612269856669339e-05,0.0001043377912239411,1.1546120246095483e-05,3.9788726636207604e-05,2.7408960718597418e-05,0.0006230744527590393,0.00027606495334027344,0.00019467810360998173,0.0009821475968506213,5.515880591533943e-05,0.00044509399699730966,0.00012459405756137153,0.0009383404980487434,0.0002286220915417976,0.0006497184643644396,0.0015166100420020902,0.001229438826602723,0.00015301980295920402,0.0003306932846042633,0.00021199596796830269,0.019426273079548917,0.0023999931204927083,0.021242411619961033,0.02639391088395255,0.04343075214560047,0.0129562364534699,0.003907818201845509,0.014949669920089389,0.025443393611341982,0.02313694569296496,0.06561896797220114,0.030579369845006008,0.006816849167713815,0.007859695830091483,0.011890898808931898,0.021922833033062052,0.018634704238980056,0.0863978599906671,0.06295900020094687,0.020872596290032963,0.013425070655526367,0.010506986737166797,0.010028504357275331,0.04766458410253849,0.10946960925798002,0.04225153712364841,0.017184796451066048,0.021170169549373605,0.032141027658703,0.16072313763435675,0.08389873537809163,0.04444727690362562,0.024548262994183303,0.03994944089989261,0.16652178636225323,0.05976257966111977,0.04283810942468518,0.034370182453422576,0.03755946559623523,0.10893959238394472,0.13617824727113978,LC_V20_H2p5_T7,0.16652178636225323
