node,sub_joint_id,plane_id,family,type_label,brace_member,brace_end,chord_t_scenario,direction,treatment,environment,category,D_life,D_life_seed_std,D_life_min,D_life_max,life_years,worst_side,worst_position,worst_segment,n_bins_used
15,"(15, 0)",0,K,K,67,1,thin,,K,seawater_cp,T,1.3169673824078507,0.1213384620330586,0.5705921676427701,2.1522796587168274,18.983006211051148,chord,7,,69
15,"(15, 0)",0,K,K,67,1,thick,,Y,seawater_cp,T,1.0588939576167593,0.09611657450669285,0.5127441584732636,1.7256820066361653,23.609540710069986,chord,7,,69
15,"(15, 0)",0,K,K,67,1,thin,,Y,seawater_cp,T,21.42680670263579,1.628959299830385,11.133238288996214,32.84222905437455,1.1667627541030021,chord,7,,69
18,"(18, 1)",1,TY,T,35,2,single,,TY,seawater_cp,T,0.04876998828437741,0.004111891376085209,0.025980576533019314,0.07891019262922673,512.610334335641,chord,3,,69
18,"(18, 0)",0,TY,T,36,1,single,,TY,seawater_cp,T,0.011180253152244244,0.0012819962720507436,0.006046335193418235,0.020869898644735877,2236.085324685307,chord,3,,69
19,"(19, 1)",1,TY,Y,39,1,single,,TY,seawater_cp,T,0.05858073325970886,0.006774945944231553,0.03160918777900659,0.10991100255418798,426.76147273825103,chord,7,,69
19,"(19, 0)",0,TY,Y,49,1,single,,TY,seawater_cp,T,0.39608343923278916,0.03427406782867906,0.2055995036337978,0.6464848419062986,63.11801384179259,chord,7,,69
20,"(20, 0)",0,K,K,38,2,thick,,K,seawater_cp,T,0.07636438091631034,0.006863996480704971,0.035509407872728035,0.12757977720205219,327.37776041683793,chord,3,,69
20,"(20, 0)",0,K,K,38,2,thin,,K,seawater_cp,T,2.2897890261327443,0.1952627351340458,1.0922775679504824,3.763447051022112,10.91803642810833,chord,3,,69
20,"(20, 0)",0,K,K,38,2,thick,,Y,seawater_cp,T,0.5482727347401082,0.05479850678726275,0.24621343808236426,0.943823192567887,45.59774436321456,chord,3,,69
20,"(20, 0)",0,K,K,38,2,thin,,Y,seawater_cp,T,13.28794706709263,1.1078949856554046,6.472881544860245,21.457725258031957,1.8814042435427867,chord,3,,69
20,"(20, 1)",1,K,K,52,2,thick,,K,seawater_cp,T,0.11638119221280147,0.010917247487229793,0.05698153027274744,0.1943408278014952,214.811341288615,brace,1,a,69
20,"(20, 1)",1,K,K,52,2,thin,,K,seawater_cp,T,1.2917946699602039,0.10945387611936715,0.644719976505002,2.0340447546183626,19.35292084830337,chord,7,,69
20,"(20, 1)",1,K,K,52,2,thick,,Y,seawater_cp,T,1.9250515586914312,0.16791588396842197,0.9733078718970333,3.0950841236711506,12.986665155604427,chord,7,,69
20,"(20, 1)",1,K,K,52,2,thin,,Y,seawater_cp,T,35.58675094059577,2.4784784218765323,20.070921810106093,53.38208846900305,0.7025086398511622,chord,7,,69
20,"(20, 0)",0,K,K,55,1,thick,,K,seawater_cp,T,0.03396869510521908,0.003109481971473634,0.017574455086895313,0.056493822269092386,735.9717505356545,chord,7,,69
20,"(20, 0)",0,K,K,55,1,thin,,K,seawater_cp,T,1.0724566256581147,0.09503430351212626,0.5525055397981924,1.8025575457017937,23.3109660585655,chord,7,,69
20,"(20, 0)",0,K,K,55,1,thick,,Y,seawater_cp,T,0.15716145046746338,0.01823789311480626,0.07852901788722534,0.2891420678784173,159.07208749753596,chord,7,,69
20,"(20, 0)",0,K,K,55,1,thin,,Y,seawater_cp,T,4.045447509457976,0.40870802817801977,2.0802904186706277,7.0395723311567995,6.179786028999692,chord,7,,69
20,"(20, 1)",1,K,K,65,1,thick,,K,seawater_cp,T,0.091004553518472,0.00899099947338246,0.0414254077879937,0.15595849699880346,274.7115285272569,brace,1,b,69
20,"(20, 1)",1,K,K,65,1,thin,,K,seawater_cp,T,1.6239039147379948,0.14220109724880367,0.8026390160189684,2.6177415139921725,15.394999527440373,chord,7,,69
20,"(20, 1)",1,K,K,65,1,thick,,Y,seawater_cp,T,1.1238236789971423,0.09916968598670971,0.5653513028365357,1.8245148828941544,22.245482514044422,chord,7,,69
20,"(20, 1)",1,K,K,65,1,thin,,Y,seawater_cp,T,22.944650369192956,1.6844925720410213,12.489699237772543,34.699357328799344,1.0895785988339441,chord,7,,69
21,"(21, 0)",0,K,K,56,2,single,,K,seawater_cp,T,0.195938991389722,0.021177396025132706,0.11124733196335228,0.3577163567139989,127.59073537474265,chord,3,,69
21,"(21, 0)",0,K,K,56,2,single,,Y,seawater_cp,T,1.3582495102870884,0.16591072497959156,0.737043138627144,2.598710327047711,18.40604381643829,chord,3,,69
21,"(21, 1)",1,K,K,64,2,single,,K,seawater_cp,T,0.34936418527170926,0.03216700517636667,0.1706960644421209,0.5762930784677095,71.55856568570952,chord,7,,69
21,"(21, 1)",1,K,K,64,2,single,,Y,seawater_cp,T,8.939521787611989,0.7692487285869406,4.604244536586712,14.816734182584346,2.796570173881554,chord,3,,69
21,"(21, 0)",0,K,K,69,1,single,,K,seawater_cp,T,0.05514543343062381,0.0050258983851342535,0.027800754583534745,0.09000950292005935,453.3466951792385,chord,7,,69
21,"(21, 0)",0,K,K,69,1,single,,Y,seawater_cp,T,0.5208370729386657,0.058817403352029826,0.2611569460949905,0.9241335700384254,47.9996553604471,chord,7,,69
21,"(21, 1)",1,K,K,77,1,single,,K,seawater_cp,T,0.16238424477579438,0.013782945353582753,0.0838698408692197,0.27151629903251867,153.95582271246673,chord,7,,69
21,"(21, 1)",1,K,K,77,1,single,,Y,seawater_cp,T,3.352999398328077,0.3030438045996425,1.7124076244793298,5.782933028097357,7.456010881620163,chord,7,,69
22,"(22, 0)",0,K,K,72,2,single,,K,free_corrosion,T,2.80589369347019,0.12530714775780158,1.995999471379357,3.953220719353341,8.909817238685633,chord,3,,69
22,"(22, 0)",0,K,K,72,2,single,,Y,free_corrosion,T,7.551284381948628,0.3780524156141548,5.446498781460057,10.893204674229821,3.3106950732464253,chord,3,,69
22,"(22, 1)",1,K,K,80,2,single,,K,free_corrosion,T,3.6879999600024083,0.18032174781276658,2.4940920096320713,5.143148452835989,6.778741939027482,chord,3,,69
22,"(22, 1)",1,K,K,80,2,single,,Y,free_corrosion,T,19.925460046867038,0.9563008524448129,13.658235716033797,27.968878627705077,1.254676175164691,chord,3,,69
22,"(22, 0)",0,K,K,85,1,single,,K,free_corrosion,T,2.669498117817319,0.1134669816717428,1.8044573353677238,3.588731835014232,9.365056237777358,chord,7,,69
22,"(22, 0)",0,K,K,85,1,single,,Y,free_corrosion,T,7.671518645480108,0.34839538075168797,5.288861568275758,10.413424645152487,3.258807174343434,chord,7,,69
22,"(22, 1)",1,K,K,93,1,single,,K,free_corrosion,T,3.7365479381647435,0.17216509194265947,2.486898659114752,5.128219510386191,6.690667539589788,chord,7,,69
22,"(22, 1)",1,K,K,93,1,single,,Y,free_corrosion,T,17.35824752917855,0.81257544129033,11.754980439827325,24.06411745271511,1.4402375561228724,chord,7,,69
23,"(23, 0)",0,TY,Y,88,2,single,,TY,air,T,0.30813625767132125,0.03455857375586994,0.15520928737446005,0.5582642391742055,81.13293835958335,chord,7,,69
23,"(23, 1)",1,TY,Y,96,2,single,,TY,air,T,1.915588069662646,0.1592476173600127,1.0212723250117768,3.1964507350177986,13.05082256249526,chord,7,,69
25,"(25, 1)",1,K,K,60,2,single,,K,seawater_cp,T,0.1836038956473329,0.01660925577528347,0.09694014186233274,0.3119871546722913,136.16268822541815,chord,3,,69
25,"(25, 1)",1,K,K,60,2,single,,Y,seawater_cp,T,1.3631717902326825,0.1416061025924844,0.6635554501584475,2.415132429104936,18.339581393283307,chord,3,,69
25,"(25, 0)",0,K,K,62,2,single,,K,seawater_cp,T,0.3837821143776067,0.034043954054254776,0.19896499685831895,0.6489299671822841,65.14112842528736,chord,7,,69
25,"(25, 0)",0,K,K,62,2,single,,Y,seawater_cp,T,9.329426130954221,0.7809785515688304,4.9644994484665785,15.547554115392613,2.6796932254013117,chord,7,,69
25,"(25, 1)",1,K,K,73,1,single,,K,seawater_cp,T,0.062257975560536916,0.005866542459271674,0.03221026149251103,0.10200320371375188,401.55497789501845,chord,7,,69
25,"(25, 1)",1,K,K,73,1,single,,Y,seawater_cp,T,0.5943692424767363,0.06605776296308263,0.28546811845276515,1.0421950791587449,42.0613958687112,chord,7,,69
25,"(25, 0)",0,K,K,79,1,single,,K,seawater_cp,T,0.1800239129854428,0.01669182660764218,0.09199485494246316,0.3121314237840742,138.87043996217085,chord,7,,69
25,"(25, 0)",0,K,K,79,1,single,,Y,seawater_cp,T,3.5065598651166416,0.32140155496566486,1.8179397316405224,6.0832401182932685,7.129494707533933,chord,7,,69
26,"(26, 1)",1,K,K,76,2,single,,K,free_corrosion,T,2.8480514357467084,0.12107781845352766,1.9759617675509331,3.9308656200950245,8.777931355528853,chord,3,,69
26,"(26, 1)",1,K,K,76,2,single,,Y,free_corrosion,T,7.600006415966081,0.35419273704893633,5.2399431418990465,10.645951264093718,3.2894709072192416,chord,3,,69
26,"(26, 0)",0,K,K,78,2,single,,K,free_corrosion,T,3.4571440766373125,0.16639450579220164,2.264503526084245,4.756125067143185,7.231402407827026,chord,3,,69
26,"(26, 0)",0,K,K,78,2,single,,Y,free_corrosion,T,19.114008701600156,0.9237132456127441,12.822579188998848,26.712823992914146,1.3079412273107887,chord,3,,69
26,"(26, 1)",1,K,K,89,1,single,,K,free_corrosion,T,2.7727077945078342,0.11697960401167441,1.8934173823775886,3.71095157620494,9.01645678261513,chord,7,,69
26,"(26, 1)",1,K,K,89,1,single,,Y,free_corrosion,T,7.898327471216615,0.3541743323859028,5.427261614716292,10.687905316335113,3.1652270801769045,chord,7,,69
26,"(26, 0)",0,K,K,95,1,single,,K,free_corrosion,T,4.087612697342767,0.20083623654946922,2.719834030135608,5.759380300296427,6.1160393244329985,chord,7,,69
26,"(26, 0)",0,K,K,95,1,single,,Y,free_corrosion,T,18.186505655532574,0.8843552646888462,12.230692155910003,25.663427184673107,1.3746456011682855,chord,7,,69
27,"(27, 1)",1,TY,Y,92,2,single,,TY,air,T,0.323370583879887,0.033927682613267895,0.15021670322678699,0.5618295267447799,77.3106808295402,chord,7,,69
27,"(27, 0)",0,TY,Y,94,2,single,,TY,air,T,1.9007858926219374,0.15590274584256203,1.0182009752378391,3.149578526246629,13.152454517386536,chord,7,,69
29,"(29, 1)",1,K,K,58,2,single,,K,seawater_cp,T,0.19539378188973297,0.017942705911799632,0.09916415342702724,0.3215727090280064,127.94675326008229,chord,3,,69
29,"(29, 1)",1,K,K,58,2,single,,Y,seawater_cp,T,1.4706416884949014,0.15736351648228566,0.7328946902518285,2.5670489128224703,16.999382103458352,chord,3,,69
29,"(29, 0)",0,K,K,66,2,single,,K,seawater_cp,T,0.2870902870543255,0.02556478938981602,0.13288927681470072,0.461301074928737,87.08061932889183,chord,7,,69
29,"(29, 0)",0,K,K,66,2,single,,Y,seawater_cp,T,7.184528431974998,0.6061776457478145,3.6053086090796245,11.24146470622289,3.479699501046807,chord,7,,69
